#parameter variation file for learning
#varied parameters:
#case = 1
#computationIndex = 0
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 1639, 'episodeStepsMax': 2048, 'totalLearningSteps': 1000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'PPO', 'rewardMode': 9, 'rewardPositionFactor': 0.8, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 60, 'numberOfTests': 100, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP_PPO_r9_n64_v6_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP_PPO_r9_n64_v6_Results', 'verbose': True}
#
'totalSteps': 2048, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -1.3807200945913791, 0.0, 0.1814175092265941, 0.0, 0.0, 0.0], 'rewardMean': 0.0, 'totalEpisodes': 229, 'stepsPerEpisode': 9, 'rewardPerEpisode': 2.1461951376161097
'totalSteps': 47104, 'rewardStep': 0.22373627650215522, 'errorList': [], 'lossList': [0.0, -0.16822705902159213, 0.0, 0.6800577843561768, 0.0, 0.0, 0.0], 'rewardMean': 0.14530615723604443, 'totalEpisodes': 1500, 'stepsPerEpisode': 21, 'rewardPerEpisode': 6.403242587412916
'totalSteps': 49152, 'rewardStep': 0.2330697842641487, 'errorList': [], 'lossList': [0.0, -0.11205256134271621, 0.0, 0.6315351529978216, 0.0, 0.0, 0.0], 'rewardMean': 0.1686131356624593, 'totalEpisodes': 1528, 'stepsPerEpisode': 60, 'rewardPerEpisode': 18.472709606011875
'totalSteps': 51200, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.04705006442964077, 0.0, 0.7816582448780537, 0.0, 0.0, 0.0], 'rewardMean': 0.1686131356624593, 'totalEpisodes': 1556, 'stepsPerEpisode': 18, 'rewardPerEpisode': 4.559676917203903
'totalSteps': 53248, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.012306353077292442, 0.0, 0.8033093769103289, 0.0, 0.0, 0.0], 'rewardMean': 0.1686131356624593, 'totalEpisodes': 1584, 'stepsPerEpisode': 7, 'rewardPerEpisode': 2.2153954088094507
'totalSteps': 55296, 'rewardStep': 0.2822790965641956, 'errorList': [], 'lossList': [0.0, 0.06298134848475456, 0.0, 0.9434883133508265, 0.0, 0.0, 0.0], 'rewardMean': 0.15088055186841826, 'totalEpisodes': 1609, 'stepsPerEpisode': 14, 'rewardPerEpisode': 5.00179741295974
'totalSteps': 57344, 'rewardStep': 0.44683728481482043, 'errorList': [], 'lossList': [0.0, 0.12623419612646103, 0.0, 0.7401846162974834, 0.0, 0.0, 0.0], 'rewardMean': 0.1881014946102059, 'totalEpisodes': 1638, 'stepsPerEpisode': 37, 'rewardPerEpisode': 11.169717963024215
'totalSteps': 59392, 'rewardStep': 0.3245076920891501, 'errorList': [], 'lossList': [0.0, 0.2078895963728428, 0.0, 0.781623984966427, 0.0, 0.0, 0.0], 'rewardMean': 0.15164909492067585, 'totalEpisodes': 1663, 'stepsPerEpisode': 63, 'rewardPerEpisode': 21.28973067453048
'totalSteps': 61440, 'rewardStep': 0.6697051457720324, 'errorList': [], 'lossList': [0.0, 0.28058720417320726, 0.0, 0.9647727510891855, 0.0, 0.0, 0.0], 'rewardMean': 0.21801352800065024, 'totalEpisodes': 1687, 'stepsPerEpisode': 29, 'rewardPerEpisode': 12.815345355298673
'totalSteps': 63488, 'rewardStep': 0.144976171301481, 'errorList': [], 'lossList': [0.0, 0.3501084975898266, 0.0, 0.5890931241214276, 0.0, 0.0, 0.0], 'rewardMean': 0.23251114513079835, 'totalEpisodes': 1712, 'stepsPerEpisode': 68, 'rewardPerEpisode': 23.293680343555348
'totalSteps': 65536, 'rewardStep': 0.49200871664657087, 'errorList': [], 'lossList': [0.0, 0.4217314191162586, 0.0, 1.0903360726311804, 0.0, 0.0, 0.0], 'rewardMean': 0.28171201679545543, 'totalEpisodes': 1736, 'stepsPerEpisode': 46, 'rewardPerEpisode': 22.934904513532828
'totalSteps': 67584, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.4928418317809701, 0.0, 0.571453561540693, 0.0, 0.0, 0.0], 'rewardMean': 0.25933838914523993, 'totalEpisodes': 1762, 'stepsPerEpisode': 28, 'rewardPerEpisode': 9.678638665348139
'totalSteps': 69632, 'rewardStep': 0.28396138136457083, 'errorList': [], 'lossList': [0.0, 0.5770606514066458, 0.0, 0.4181172751355916, 0.0, 0.0, 0.0], 'rewardMean': 0.2644275488552821, 'totalEpisodes': 1790, 'stepsPerEpisode': 93, 'rewardPerEpisode': 42.94238865955543
'totalSteps': 71680, 'rewardStep': 0.3473660535827108, 'errorList': [], 'lossList': [0.0, 0.646405552700162, 0.0, 0.555381073942408, 0.0, 0.0, 0.0], 'rewardMean': 0.29916415421355314, 'totalEpisodes': 1814, 'stepsPerEpisode': 41, 'rewardPerEpisode': 11.206431616499906
'totalSteps': 73728, 'rewardStep': 0.5817179205604788, 'errorList': [], 'lossList': [0.0, 0.7001312524080276, 0.0, 0.7029914333950729, 0.0, 0.0, 0.0], 'rewardMean': 0.3573359462696011, 'totalEpisodes': 1839, 'stepsPerEpisode': 38, 'rewardPerEpisode': 15.291582762061747
'totalSteps': 75776, 'rewardStep': 0.21861779446339114, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.3281478670243777, 'totalEpisodes': 1864, 'stepsPerEpisode': 61, 'rewardPerEpisode': 29.876675076811424
'totalSteps': 77824, 'rewardStep': 0.3787316784081689, 'errorList': [], 'lossList': [0.0, 0.7616662491112948, 0.0, 0.5466499947011471, 0.0, 0.0, 0.0], 'rewardMean': 0.33357026565627956, 'totalEpisodes': 1890, 'stepsPerEpisode': 29, 'rewardPerEpisode': 11.12318649873816
'totalSteps': 79872, 'rewardStep': 0.7881548822946866, 'errorList': [], 'lossList': [0.0, 0.833289272338152, 0.0, 0.5957305921707302, 0.0, 0.0, 0.0], 'rewardMean': 0.345415239308545, 'totalEpisodes': 1916, 'stepsPerEpisode': 66, 'rewardPerEpisode': 40.50135437172626
'totalSteps': 81920, 'rewardStep': 0.3726632904783128, 'errorList': [], 'lossList': [0.0, 0.905999219045043, 0.0, 0.5143523456063122, 0.0, 0.0, 0.0], 'rewardMean': 0.36818395122622816, 'totalEpisodes': 1942, 'stepsPerEpisode': 7, 'rewardPerEpisode': 2.7841189032366227
'totalSteps': 83968, 'rewardStep': 0.34080444811902577, 'errorList': [], 'lossList': [0.0, 0.9641825959086419, 0.0, 1.0450138937681914, 0.0, 0.0, 0.0], 'rewardMean': 0.35306352437347366, 'totalEpisodes': 1964, 'stepsPerEpisode': 23, 'rewardPerEpisode': 10.517114735639883
'totalSteps': 86016, 'rewardStep': 0.7367441495733655, 'errorList': [], 'lossList': [0.0, 1.0171772208064795, 0.0, 1.2933591566979885, 0.0, 0.0, 0.0], 'rewardMean': 0.4267379393308103, 'totalEpisodes': 1989, 'stepsPerEpisode': 29, 'rewardPerEpisode': 18.767143058171367
'totalSteps': 88064, 'rewardStep': 0.6540881418064988, 'errorList': [], 'lossList': [0.0, 1.0594193875789641, 0.0, 0.8586258175782859, 0.0, 0.0, 0.0], 'rewardMean': 0.46375061537500295, 'totalEpisodes': 2012, 'stepsPerEpisode': 61, 'rewardPerEpisode': 39.108715399784614
'totalSteps': 90112, 'rewardStep': 0.75299046329855, 'errorList': [], 'lossList': [0.0, 1.0960144467651844, 0.0, 0.551171395368874, 0.0, 0.0, 0.0], 'rewardMean': 0.504313056346587, 'totalEpisodes': 2036, 'stepsPerEpisode': 19, 'rewardPerEpisode': 11.445235625463809
'totalSteps': 92160, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 1.137951885908842, 0.0, 0.4384697752073407, 0.0, 0.0, 0.0], 'rewardMean': 0.446141264290539, 'totalEpisodes': 2062, 'stepsPerEpisode': 19, 'rewardPerEpisode': 2.3731361918822964
'totalSteps': 94208, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 1.1680919140577317, 0.0, 0.45230312396306543, 0.0, 0.0, 0.0], 'rewardMean': 0.4242794848441999, 'totalEpisodes': 2087, 'stepsPerEpisode': 9, 'rewardPerEpisode': 3.367928707248942
'totalSteps': 96256, 'rewardStep': 0.08257767484447487, 'errorList': [], 'lossList': [0.0, 1.2198254838585854, 0.0, 0.35463380261790006, 0.0, 0.0, 0.0], 'rewardMean': 0.4106754728823083, 'totalEpisodes': 2112, 'stepsPerEpisode': 85, 'rewardPerEpisode': 36.947821129625574
'totalSteps': 98304, 'rewardStep': 0.7730859915344008, 'errorList': [], 'lossList': [0.0, 1.2799570299685001, 0.0, 0.5419724743347615, 0.0, 0.0, 0.0], 'rewardMean': 0.4501109041949315, 'totalEpisodes': 2138, 'stepsPerEpisode': 32, 'rewardPerEpisode': 22.843870208111156
'totalSteps': 100352, 'rewardStep': 0.5448574376091928, 'errorList': [], 'lossList': [0.0, 1.3221721109002829, 0.0, 0.413585347821936, 0.0, 0.0, 0.0], 'rewardMean': 0.4257811597263821, 'totalEpisodes': 2161, 'stepsPerEpisode': 94, 'rewardPerEpisode': 60.86948761870141
'totalSteps': 102400, 'rewardStep': 0.5923759251660266, 'errorList': [], 'lossList': [0.0, 1.3506759211421013, 0.0, 0.29688294935040177, 0.0, 0.0, 0.0], 'rewardMean': 0.4477524231951534, 'totalEpisodes': 2186, 'stepsPerEpisode': 46, 'rewardPerEpisode': 24.915884185159644
'totalSteps': 104448, 'rewardStep': 0.783759081962051, 'errorList': [], 'lossList': [0.0, 1.3840307377278804, 0.0, 0.2645760592073202, 0.0, 0.0, 0.0], 'rewardMean': 0.4920478865794561, 'totalEpisodes': 2210, 'stepsPerEpisode': 19, 'rewardPerEpisode': 11.829056153824412
'totalSteps': 106496, 'rewardStep': 0.7107826566783009, 'errorList': [], 'lossList': [0.0, 1.4389877967536449, 0.0, 0.19951297640800475, 0.0, 0.0, 0.0], 'rewardMean': 0.48945173728994956, 'totalEpisodes': 2237, 'stepsPerEpisode': 37, 'rewardPerEpisode': 13.550843115339061
'totalSteps': 108544, 'rewardStep': 0.3804534748346342, 'errorList': [], 'lossList': [0.0, 1.4696740739047527, 0.0, 0.19358341112965718, 0.0, 0.0, 0.0], 'rewardMean': 0.4620882705927631, 'totalEpisodes': 2262, 'stepsPerEpisode': 47, 'rewardPerEpisode': 31.334360518324914
'totalSteps': 110592, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 1.4999781891703605, 0.0, 0.26211548573337495, 0.0, 0.0, 0.0], 'rewardMean': 0.38678922426290807, 'totalEpisodes': 2286, 'stepsPerEpisode': 8, 'rewardPerEpisode': 2.3687120283998033
'totalSteps': 112640, 'rewardStep': 0.715454413688161, 'errorList': [], 'lossList': [0.0, 1.542875799164176, 0.0, 0.22567457077093422, 0.0, 0.0, 0.0], 'rewardMean': 0.4583346656317242, 'totalEpisodes': 2309, 'stepsPerEpisode': 38, 'rewardPerEpisode': 20.159408792489646
'totalSteps': 114688, 'rewardStep': 0.5397909219047038, 'errorList': [], 'lossList': [0.0, 1.5838436350226401, 0.0, 0.22009889812907205, 0.0, 0.0, 0.0], 'rewardMean': 0.5123137578221946, 'totalEpisodes': 2334, 'stepsPerEpisode': 75, 'rewardPerEpisode': 42.520955293849475
'totalSteps': 116736, 'rewardStep': 0.24287305374081503, 'errorList': [], 'lossList': [0.0, 1.6070161379873753, 0.0, 0.14209560357267037, 0.0, 0.0, 0.0], 'rewardMean': 0.5283432957118286, 'totalEpisodes': 2362, 'stepsPerEpisode': 76, 'rewardPerEpisode': 42.15318315869465
'totalSteps': 118784, 'rewardStep': 0.8534086014415792, 'errorList': [], 'lossList': [0.0, 1.6358215745538474, 0.0, 0.11686016436433419, 0.0, 0.0, 0.0], 'rewardMean': 0.5363755567025464, 'totalEpisodes': 2388, 'stepsPerEpisode': 46, 'rewardPerEpisode': 33.46096608438153
'totalSteps': 120832, 'rewardStep': 0.5908233282431168, 'errorList': [], 'lossList': [0.0, 1.6664881657809019, 0.0, 0.20828899915795773, 0.0, 0.0, 0.0], 'rewardMean': 0.5409721457659388, 'totalEpisodes': 2414, 'stepsPerEpisode': 47, 'rewardPerEpisode': 24.569035810452196
'totalSteps': 122880, 'rewardStep': 0.6144632046924966, 'errorList': [], 'lossList': [0.0, 1.6960638042539358, 0.0, 0.4433246495435014, 0.0, 0.0, 0.0], 'rewardMean': 0.5431808737185858, 'totalEpisodes': 2439, 'stepsPerEpisode': 7, 'rewardPerEpisode': 2.532541904207917
'totalSteps': 124928, 'rewardStep': 0.6716486817689624, 'errorList': [], 'lossList': [0.0, 1.7322953183203935, 0.0, 0.15184747950406746, 0.0, 0.0, 0.0], 'rewardMean': 0.531969833699277, 'totalEpisodes': 2466, 'stepsPerEpisode': 110, 'rewardPerEpisode': 84.18234583371049
'totalSteps': 126976, 'rewardStep': 0.06164133963132379, 'errorList': [], 'lossList': [0.0, 1.7447799291461705, 0.0, 0.24456129930913448, 0.0, 0.0, 0.0], 'rewardMean': 0.4670557019945793, 'totalEpisodes': 2492, 'stepsPerEpisode': 17, 'rewardPerEpisode': 3.614359007564021
'totalSteps': 129024, 'rewardStep': 0.34429323438550186, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.49786900138821616, 'totalEpisodes': 2516, 'stepsPerEpisode': 58, 'rewardPerEpisode': 22.510400239807435
'totalSteps': 131072, 'rewardStep': 0.7074335313807145, 'errorList': [], 'lossList': [0.0, 1.7554799415171147, 0.0, 0.2793117489432916, 0.0, 0.0, 0.0], 'rewardMean': 0.49706691315747153, 'totalEpisodes': 2542, 'stepsPerEpisode': 25, 'rewardPerEpisode': 8.4247030667024
'totalSteps': 133120, 'rewardStep': 0.5938771339519265, 'errorList': [], 'lossList': [0.0, 1.766484620422125, 0.0, 0.5264850814128295, 0.0, 0.0, 0.0], 'rewardMean': 0.5024755343621939, 'totalEpisodes': 2565, 'stepsPerEpisode': 40, 'rewardPerEpisode': 19.386707775252596
'totalSteps': 135168, 'rewardStep': 0.8293773927333528, 'errorList': [], 'lossList': [0.0, 1.7691303070634603, 0.0, 0.1482688074815087, 0.0, 0.0, 0.0], 'rewardMean': 0.5611259682614477, 'totalEpisodes': 2592, 'stepsPerEpisode': 27, 'rewardPerEpisode': 18.000787452639553
'totalSteps': 137216, 'rewardStep': 0.8317658274697469, 'errorList': [], 'lossList': [0.0, 1.7838792879134417, 0.0, 0.20891145976493136, 0.0, 0.0, 0.0], 'rewardMean': 0.5589616908642644, 'totalEpisodes': 2617, 'stepsPerEpisode': 4, 'rewardPerEpisode': 1.8722439992519129
'totalSteps': 139264, 'rewardStep': 0.3072528063360994, 'errorList': [], 'lossList': [0.0, 1.8164591573178768, 0.0, 0.1864240547409281, 0.0, 0.0, 0.0], 'rewardMean': 0.5306046386735626, 'totalEpisodes': 2640, 'stepsPerEpisode': 108, 'rewardPerEpisode': 69.03610388322628
'totalSteps': 141312, 'rewardStep': 0.4855210952246156, 'errorList': [], 'lossList': [0.0, 1.8425754059106112, 0.0, 0.3223514136043377, 0.0, 0.0, 0.0], 'rewardMean': 0.5177104277267744, 'totalEpisodes': 2663, 'stepsPerEpisode': 93, 'rewardPerEpisode': 63.638590350684254
'totalSteps': 143360, 'rewardStep': 0.3980224472896128, 'errorList': [], 'lossList': [0.0, 1.8721565138548613, 0.0, 0.15421099531231447, 0.0, 0.0, 0.0], 'rewardMean': 0.49034780427883967, 'totalEpisodes': 2687, 'stepsPerEpisode': 60, 'rewardPerEpisode': 21.583942407594368
'totalSteps': 145408, 'rewardStep': 0.22967554578475013, 'errorList': [], 'lossList': [0.0, 1.9005945786833762, 0.0, 0.12580771589418874, 0.0, 0.0, 0.0], 'rewardMean': 0.5071512248941822, 'totalEpisodes': 2711, 'stepsPerEpisode': 12, 'rewardPerEpisode': 5.7057828796129835
'totalSteps': 147456, 'rewardStep': 0.15511398821587985, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.4693153756602578, 'totalEpisodes': 2737, 'stepsPerEpisode': 66, 'rewardPerEpisode': 35.16138176114298
'totalSteps': 149504, 'rewardStep': 0.5716413076460372, 'errorList': [], 'lossList': [0.0, 1.9416590485721827, 0.0, 0.35127775606233624, 0.0, 0.0, 0.0], 'rewardMean': 0.4557361532867901, 'totalEpisodes': 2759, 'stepsPerEpisode': 57, 'rewardPerEpisode': 34.349527266176864
'totalSteps': 151552, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 1.9608819637447596, 0.0, 0.3205343359615654, 0.0, 0.0, 0.0], 'rewardMean': 0.3963484398915974, 'totalEpisodes': 2781, 'stepsPerEpisode': 17, 'rewardPerEpisode': 3.2884130112426635
'totalSteps': 153600, 'rewardStep': 0.778581619785315, 'errorList': [], 'lossList': [0.0, 1.9798404555767775, 0.0, 0.11187466493574902, 0.0, 0.0, 0.0], 'rewardMean': 0.39126886259679367, 'totalEpisodes': 2807, 'stepsPerEpisode': 2, 'rewardPerEpisode': 0.9808795269594983
'totalSteps': 155648, 'rewardStep': 0.5275062690606249, 'errorList': [], 'lossList': [0.0, 1.9909177649766208, 0.0, 0.13003206816501917, 0.0, 0.0, 0.0], 'rewardMean': 0.3608429067558815, 'totalEpisodes': 2830, 'stepsPerEpisode': 108, 'rewardPerEpisode': 73.17288235862618
'totalSteps': 157696, 'rewardStep': 0.6897687943757431, 'errorList': [], 'lossList': [0.0, 2.012919282913208, 0.0, 0.1855830221727956, 0.0, 0.0, 0.0], 'rewardMean': 0.3990945055598458, 'totalEpisodes': 2854, 'stepsPerEpisode': 24, 'rewardPerEpisode': 13.000610908928836
'totalSteps': 159744, 'rewardStep': 0.42010607059730243, 'errorList': [], 'lossList': [0.0, 2.0212926022708415, 0.0, 0.2517094505368732, 0.0, 0.0, 0.0], 'rewardMean': 0.39255300309711455, 'totalEpisodes': 2879, 'stepsPerEpisode': 44, 'rewardPerEpisode': 21.711947484783877
'totalSteps': 161792, 'rewardStep': 0.3979589905198544, 'errorList': [], 'lossList': [0.0, 2.0304820030927657, 0.0, 0.14745402859989554, 0.0, 0.0, 0.0], 'rewardMean': 0.3925466574201387, 'totalEpisodes': 2905, 'stepsPerEpisode': 57, 'rewardPerEpisode': 25.762237066980166
'totalSteps': 163840, 'rewardStep': 0.6575168350861313, 'errorList': [], 'lossList': [0.0, 2.050923713296652, 0.0, 0.13996517162304373, 0.0, 0.0, 0.0], 'rewardMean': 0.4353307863502768, 'totalEpisodes': 2932, 'stepsPerEpisode': 28, 'rewardPerEpisode': 16.0083141162813
'totalSteps': 165888, 'rewardStep': 0.3343042298957898, 'errorList': [], 'lossList': [0.0, 2.042103413492441, 0.0, 0.15504247793578543, 0.0, 0.0, 0.0], 'rewardMean': 0.4532498105182678, 'totalEpisodes': 2956, 'stepsPerEpisode': 36, 'rewardPerEpisode': 7.0363394546547875
'totalSteps': 167936, 'rewardStep': 0.8558472725812974, 'errorList': [], 'lossList': [0.0, 2.025318507105112, 0.0, 0.1537391642224975, 0.0, 0.0, 0.0], 'rewardMean': 0.5233231389548096, 'totalEpisodes': 2980, 'stepsPerEpisode': 96, 'rewardPerEpisode': 77.41426357747712
'totalSteps': 169984, 'rewardStep': 0.8105697830329337, 'errorList': [], 'lossList': [0.0, 2.0169802010059357, 0.0, 0.09936680253595113, 0.0, 0.0, 0.0], 'rewardMean': 0.5472159864934992, 'totalEpisodes': 3007, 'stepsPerEpisode': 47, 'rewardPerEpisode': 36.204876147813536
'totalSteps': 172032, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 2.03208324983716, 0.0, 0.20914471023716033, 0.0, 0.0, 0.0], 'rewardMean': 0.5472159864934992, 'totalEpisodes': 3029, 'stepsPerEpisode': 3, 'rewardPerEpisode': 0.13817245449515114
'totalSteps': 174080, 'rewardStep': 0.4518167322637233, 'errorList': [], 'lossList': [0.0, 2.0508000418543815, 0.0, 0.06514557854970918, 0.0, 0.0, 0.0], 'rewardMean': 0.51453949774134, 'totalEpisodes': 3054, 'stepsPerEpisode': 6, 'rewardPerEpisode': 1.0812398105888548
