#parameter variation file for learning
#varied parameters:
#case = 2
#computationIndex = 1
#functionData = {'nArms': 3, 'evaluationSteps': 5000, 'episodeSteps': 2500, 'episodeStepsMax': 3125, 'totalLearningSteps': 5000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'PPO', 'rewardMode': 2, 'rewardPositionFactor': 0.5, 'stepUpdateTime': 0.02, 'thresholdFactor': 0.5, 'cartForce': 120, 'numberOfTests': 50, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP_PPO_r2_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP_PPO_r2_Results', 'verbose': True}
#
'totalSteps': 3125, 'rewardStep': 0.4616841690424297, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.4616841690424297, 'totalEpisodes': 1530, 'stepsPerEpisode': 3, 'rewardPerEpisode': 1.9687834086491796
'totalSteps': 165625, 'rewardStep': 0.8474405977140385, 'errorList': [], 'lossList': [0.0, 0.6093587411909688, 0.0, 10.831075817224932, 0.0, 0.0, 0.0], 'rewardMean': 0.7735728213558175, 'totalEpisodes': 17344, 'stepsPerEpisode': 28, 'rewardPerEpisode': 23.488754707940245
'totalSteps': 168750, 'rewardStep': 0.9223121440121858, 'errorList': [], 'lossList': [0.0, 0.6452709002154214, 0.0, 8.956920035031377, 0.0, 0.0, 0.0], 'rewardMean': 0.7782689838126555, 'totalEpisodes': 17450, 'stepsPerEpisode': 56, 'rewardPerEpisode': 47.423735239012366
'totalSteps': 171875, 'rewardStep': 0.48052423597272775, 'errorList': [], 'lossList': [0.0, 0.662726321512339, 0.0, 14.701215761535021, 0.0, 0.0, 0.0], 'rewardMean': 0.7569497998294035, 'totalEpisodes': 17543, 'stepsPerEpisode': 4, 'rewardPerEpisode': 1.9342423331015408
'totalSteps': 175000, 'rewardStep': 0.7904289787047871, 'errorList': [], 'lossList': [0.0, 0.6851777076721192, 0.0, 13.757367282984209, 0.0, 0.0, 0.0], 'rewardMean': 0.7508856019293794, 'totalEpisodes': 17645, 'stepsPerEpisode': 27, 'rewardPerEpisode': 23.196180662218552
'totalSteps': 178125, 'rewardStep': 0.5329112525975535, 'errorList': [], 'lossList': [0.0, 0.7113552297864641, 0.0, 15.442893805795787, 0.0, 0.0, 0.0], 'rewardMean': 0.7199837432547446, 'totalEpisodes': 17743, 'stepsPerEpisode': 30, 'rewardPerEpisode': 21.6493668933831
'totalSteps': 181250, 'rewardStep': 0.7395780390877732, 'errorList': [], 'lossList': [0.0, 0.7361976949536071, 0.0, 16.325669167966257, 0.0, 0.0, 0.0], 'rewardMean': 0.7334474600711746, 'totalEpisodes': 17842, 'stepsPerEpisode': 14, 'rewardPerEpisode': 11.160174862816016
'totalSteps': 184375, 'rewardStep': 0.7268211914203913, 'errorList': [], 'lossList': [0.0, 0.7575616671114552, 0.0, 12.218079784938267, 0.0, 0.0, 0.0], 'rewardMean': 0.7307796485396088, 'totalEpisodes': 17922, 'stepsPerEpisode': 109, 'rewardPerEpisode': 91.77609768883083
'totalSteps': 187500, 'rewardStep': 0.774699126984165, 'errorList': [], 'lossList': [0.0, 0.7774550467121358, 0.0, 15.86953140862134, 0.0, 0.0, 0.0], 'rewardMean': 0.7328996305644203, 'totalEpisodes': 18010, 'stepsPerEpisode': 22, 'rewardPerEpisode': 16.564957662630572
'totalSteps': 190625, 'rewardStep': 0.5197905921184431, 'errorList': [], 'lossList': [0.0, 0.7947688540633844, 0.0, 15.314473329271589, 0.0, 0.0, 0.0], 'rewardMean': 0.7037911789471274, 'totalEpisodes': 18079, 'stepsPerEpisode': 47, 'rewardPerEpisode': 35.0409084930094
'totalSteps': 193750, 'rewardStep': 0.640579540295691, 'errorList': [], 'lossList': [0.0, 0.8104094088077545, 0.0, 16.58842275094013, 0.0, 0.0, 0.0], 'rewardMean': 0.6975085698907756, 'totalEpisodes': 18161, 'stepsPerEpisode': 44, 'rewardPerEpisode': 27.901032875441704
'totalSteps': 196875, 'rewardStep': 0.8430624238641591, 'errorList': [], 'lossList': [0.0, 0.8112077143727516, 0.0, 15.055468888185462, 0.0, 0.0, 0.0], 'rewardMean': 0.6970707525057878, 'totalEpisodes': 18246, 'stepsPerEpisode': 136, 'rewardPerEpisode': 101.89747730511513
'totalSteps': 200000, 'rewardStep': 0.8640222540991853, 'errorList': [], 'lossList': [0.0, 0.8198604620232874, 0.0, 18.46909921120624, 0.0, 0.0, 0.0], 'rewardMean': 0.6912417635144877, 'totalEpisodes': 18361, 'stepsPerEpisode': 28, 'rewardPerEpisode': 21.872599863313855
'totalSteps': 203125, 'rewardStep': 0.6853589133814401, 'errorList': [], 'lossList': [0.0, 0.8293581421277961, 0.0, 15.574840899876186, 0.0, 0.0, 0.0], 'rewardMean': 0.7117252312553589, 'totalEpisodes': 18460, 'stepsPerEpisode': 7, 'rewardPerEpisode': 4.8532298161021945
'totalSteps': 206250, 'rewardStep': 0.33235687309259254, 'errorList': [], 'lossList': [0.0, 0.8401257522252141, 0.0, 23.571953812424017, 0.0, 0.0, 0.0], 'rewardMean': 0.6659180206941394, 'totalEpisodes': 18557, 'stepsPerEpisode': 87, 'rewardPerEpisode': 62.26575494606994
'totalSteps': 209375, 'rewardStep': 0.7277596424138186, 'errorList': [], 'lossList': [0.0, 0.843269309219049, 0.0, 18.76495572304239, 0.0, 0.0, 0.0], 'rewardMean': 0.685402859675766, 'totalEpisodes': 18667, 'stepsPerEpisode': 14, 'rewardPerEpisode': 11.286645290371673
'totalSteps': 212500, 'rewardStep': 0.6982873187303248, 'errorList': [], 'lossList': [0.0, 0.8544221246729091, 0.0, 19.759883133245975, 0.0, 0.0, 0.0], 'rewardMean': 0.681273787640021, 'totalEpisodes': 18762, 'stepsPerEpisode': 31, 'rewardPerEpisode': 22.416341826754056
'totalSteps': 215625, 'rewardStep': 0.6259561467859761, 'errorList': [], 'lossList': [0.0, 0.8597483149596623, 0.0, 15.801579679761614, 0.0, 0.0, 0.0], 'rewardMean': 0.6711872831765795, 'totalEpisodes': 18865, 'stepsPerEpisode': 34, 'rewardPerEpisode': 24.204659607387406
'totalSteps': 218750, 'rewardStep': 0.7463225929891167, 'errorList': [], 'lossList': [0.0, 0.8720744264369108, 0.0, 16.955263633144146, 0.0, 0.0, 0.0], 'rewardMean': 0.6683496297770747, 'totalEpisodes': 18943, 'stepsPerEpisode': 58, 'rewardPerEpisode': 43.5463929097339
'totalSteps': 221875, 'rewardStep': 0.7812153891837912, 'errorList': [], 'lossList': [0.0, 0.8937076062572246, 0.0, 17.028455549356888, 0.0, 0.0, 0.0], 'rewardMean': 0.6944921094836095, 'totalEpisodes': 19046, 'stepsPerEpisode': 20, 'rewardPerEpisode': 16.483713168216575
'totalSteps': 225000, 'rewardStep': 0.7148147203434385, 'errorList': [], 'lossList': [0.0, 0.9173419732220319, 0.0, 14.677026689295866, 0.0, 0.0, 0.0], 'rewardMean': 0.7019156274883843, 'totalEpisodes': 19139, 'stepsPerEpisode': 40, 'rewardPerEpisode': 32.4678426033178
'totalSteps': 228125, 'rewardStep': 0.6981607783417946, 'errorList': [], 'lossList': [0.0, 0.9235807671838877, 0.0, 13.754387159736789, 0.0, 0.0, 0.0], 'rewardMean': 0.6874254629361479, 'totalEpisodes': 19240, 'stepsPerEpisode': 28, 'rewardPerEpisode': 23.70107708274574
'totalSteps': 231250, 'rewardStep': 0.8356321367134506, 'errorList': [], 'lossList': [0.0, 0.9267367468804729, 0.0, 17.04427086090555, 0.0, 0.0, 0.0], 'rewardMean': 0.6845864511975743, 'totalEpisodes': 19345, 'stepsPerEpisode': 54, 'rewardPerEpisode': 46.12560110819692
'totalSteps': 234375, 'rewardStep': 0.3894113302272936, 'errorList': [], 'lossList': [0.0, 0.9292996573204897, 0.0, 15.653620878531008, 0.0, 0.0, 0.0], 'rewardMean': 0.6549916928821597, 'totalEpisodes': 19456, 'stepsPerEpisode': 99, 'rewardPerEpisode': 69.60050407068725
'totalSteps': 237500, 'rewardStep': 0.6935975730088122, 'errorList': [], 'lossList': [0.0, 0.9323496842870906, 0.0, 17.598603820800783, 0.0, 0.0, 0.0], 'rewardMean': 0.6911157628737816, 'totalEpisodes': 19547, 'stepsPerEpisode': 36, 'rewardPerEpisode': 23.31542830019706
'totalSteps': 240625, 'rewardStep': 0.6979332900421364, 'errorList': [], 'lossList': [0.0, 0.931588408776692, 0.0, 16.076226153665658, 0.0, 0.0, 0.0], 'rewardMean': 0.6881331276366135, 'totalEpisodes': 19643, 'stepsPerEpisode': 4, 'rewardPerEpisode': 2.8005012926609942
'totalSteps': 243750, 'rewardStep': 0.6932038905777766, 'errorList': [], 'lossList': [0.0, 0.9445075791709278, 0.0, 9.467269406513292, 0.0, 0.0, 0.0], 'rewardMean': 0.6876247848213587, 'totalEpisodes': 19713, 'stepsPerEpisode': 18, 'rewardPerEpisode': 13.164537236349876
'totalSteps': 246875, 'rewardStep': 0.7205021728759667, 'errorList': [], 'lossList': [0.0, 0.9494653786931719, 0.0, 10.180140715229268, 0.0, 0.0, 0.0], 'rewardMean': 0.6970793874303577, 'totalEpisodes': 19807, 'stepsPerEpisode': 4, 'rewardPerEpisode': 2.986682187477723
'totalSteps': 250000, 'rewardStep': 0.690471687572678, 'errorList': [], 'lossList': [0.0, 0.9392713122221888, 0.0, 9.65033402150991, 0.0, 0.0, 0.0], 'rewardMean': 0.6914942968887139, 'totalEpisodes': 19886, 'stepsPerEpisode': 30, 'rewardPerEpisode': 23.88402057725784
'totalSteps': 253125, 'rewardStep': 0.6935655347289285, 'errorList': [], 'lossList': [0.0, 0.9372217074948914, 0.0, 12.430327988157467, 0.0, 0.0, 0.0], 'rewardMean': 0.6827293114432276, 'totalEpisodes': 19971, 'stepsPerEpisode': 20, 'rewardPerEpisode': 14.639580544780959
'totalSteps': 256250, 'rewardStep': 0.6724059811870773, 'errorList': [], 'lossList': [0.0, 0.9517933788348217, 0.0, 11.252046291195617, 0.0, 0.0, 0.0], 'rewardMean': 0.6784884375275914, 'totalEpisodes': 20070, 'stepsPerEpisode': 47, 'rewardPerEpisode': 37.199240469737724
'totalSteps': 259375, 'rewardStep': 0.7198404698953668, 'errorList': [], 'lossList': [0.0, 0.964377826208971, 0.0, 13.87425213006078, 0.0, 0.0, 0.0], 'rewardMean': 0.6806564066829486, 'totalEpisodes': 20162, 'stepsPerEpisode': 49, 'rewardPerEpisode': 39.181467306447075
'totalSteps': 262500, 'rewardStep': 0.6561937877154851, 'errorList': [], 'lossList': [0.0, 0.9822401112439682, 0.0, 16.490566429799916, 0.0, 0.0, 0.0], 'rewardMean': 0.6627125717831521, 'totalEpisodes': 20252, 'stepsPerEpisode': 18, 'rewardPerEpisode': 13.39931865016634
