#parameter variation file for learning
#varied parameters:
#case = 2
#computationIndex = 1
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 1639, 'episodeStepsMax': 2048, 'totalLearningSteps': 1000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'PPO', 'rewardMode': 9, 'rewardPositionFactor': 0.8, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 60, 'numberOfTests': 100, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP_PPO_r9_n64_v6_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP_PPO_r9_n64_v6_Results', 'verbose': True}
#
'totalSteps': 2048, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -1.3854436323046684, 0.0, 0.19944444128777833, 0.0, 0.0, 0.0], 'rewardMean': 0.0, 'totalEpisodes': 222, 'stepsPerEpisode': 5, 'rewardPerEpisode': 1.1848638119489925
'totalSteps': 96256, 'rewardStep': 0.5371206601018995, 'errorList': [], 'lossList': [0.0, 1.322659208625555, 0.0, 0.33536481296177956, 0.0, 0.0, 0.0], 'rewardMean': 0.4579491670497455, 'totalEpisodes': 2176, 'stepsPerEpisode': 38, 'rewardPerEpisode': 19.44430006066198
'totalSteps': 98304, 'rewardStep': 0.3959314043660582, 'errorList': [], 'lossList': [0.0, 1.3493303410708903, 0.0, 0.35714337495155635, 0.0, 0.0, 0.0], 'rewardMean': 0.4163368604824558, 'totalEpisodes': 2200, 'stepsPerEpisode': 44, 'rewardPerEpisode': 22.773283931207803
'totalSteps': 100352, 'rewardStep': 0.5688070796659634, 'errorList': [], 'lossList': [0.0, 1.3863712895661593, 0.0, 0.36855717268772425, 0.0, 0.0, 0.0], 'rewardMean': 0.4265169312787724, 'totalEpisodes': 2224, 'stepsPerEpisode': 47, 'rewardPerEpisode': 29.420511651744526
'totalSteps': 102400, 'rewardStep': 0.3067613490567406, 'errorList': [], 'lossList': [0.0, 1.4184400651603937, 0.0, 0.26827834963332864, 0.0, 0.0, 0.0], 'rewardMean': 0.396282030364474, 'totalEpisodes': 2250, 'stepsPerEpisode': 11, 'rewardPerEpisode': 3.6046480578676006
'totalSteps': 104448, 'rewardStep': 0.765540639871036, 'errorList': [], 'lossList': [0.0, 1.4610485963523387, 0.0, 0.29690207226667553, 0.0, 0.0, 0.0], 'rewardMean': 0.43181842388897174, 'totalEpisodes': 2275, 'stepsPerEpisode': 107, 'rewardPerEpisode': 61.371394188907345
'totalSteps': 106496, 'rewardStep': 0.8204215669068491, 'errorList': [], 'lossList': [0.0, 1.4914478834718465, 0.0, 0.7205129058100284, 0.0, 0.0, 0.0], 'rewardMean': 0.45477016667926895, 'totalEpisodes': 2294, 'stepsPerEpisode': 90, 'rewardPerEpisode': 52.936321962225435
'totalSteps': 108544, 'rewardStep': 0.513945571981969, 'errorList': [], 'lossList': [0.0, 1.5158390060067177, 0.0, 0.38006254909560083, 0.0, 0.0, 0.0], 'rewardMean': 0.49949541778847373, 'totalEpisodes': 2318, 'stepsPerEpisode': 51, 'rewardPerEpisode': 29.330122731057287
'totalSteps': 110592, 'rewardStep': 0.263129742563847, 'errorList': [], 'lossList': [0.0, 1.5464784011244774, 0.0, 0.554178355447948, 0.0, 0.0, 0.0], 'rewardMean': 0.4853779120792754, 'totalEpisodes': 2341, 'stepsPerEpisode': 63, 'rewardPerEpisode': 39.70292463803894
'totalSteps': 112640, 'rewardStep': 0.25622803046756903, 'errorList': [], 'lossList': [0.0, 1.5782151758670806, 0.0, 0.17837102125631646, 0.0, 0.0, 0.0], 'rewardMean': 0.4666593042604671, 'totalEpisodes': 2365, 'stepsPerEpisode': 90, 'rewardPerEpisode': 58.42310083668962
'totalSteps': 114688, 'rewardStep': 0.8253905179117271, 'errorList': [], 'lossList': [0.0, 1.6194693185389042, 0.0, 0.31358940005302427, 0.0, 0.0, 0.0], 'rewardMean': 0.525327656289366, 'totalEpisodes': 2389, 'stepsPerEpisode': 54, 'rewardPerEpisode': 38.891115306630795
'totalSteps': 116736, 'rewardStep': 0.61102417686282, 'errorList': [], 'lossList': [0.0, 1.6542754296213389, 0.0, 0.3793690195889212, 0.0, 0.0, 0.0], 'rewardMean': 0.5327180079654579, 'totalEpisodes': 2410, 'stepsPerEpisode': 150, 'rewardPerEpisode': 122.44271923500483
'totalSteps': 118784, 'rewardStep': 0.7182489218384662, 'errorList': [], 'lossList': [0.0, 1.675948204100132, 0.0, 0.16357646812684834, 0.0, 0.0, 0.0], 'rewardMean': 0.5649497597126987, 'totalEpisodes': 2435, 'stepsPerEpisode': 53, 'rewardPerEpisode': 33.09612919343855
'totalSteps': 120832, 'rewardStep': 0.8057082028177555, 'errorList': [], 'lossList': [0.0, 1.7056471928954124, 0.0, 0.10548255112953484, 0.0, 0.0, 0.0], 'rewardMean': 0.5886398720278779, 'totalEpisodes': 2459, 'stepsPerEpisode': 28, 'rewardPerEpisode': 16.28427963216934
'totalSteps': 122880, 'rewardStep': 0.8264478727386411, 'errorList': [], 'lossList': [0.0, 1.7592811703681945, 0.0, 0.23773116928059607, 0.0, 0.0, 0.0], 'rewardMean': 0.640608524396068, 'totalEpisodes': 2483, 'stepsPerEpisode': 32, 'rewardPerEpisode': 23.315499560149075
'totalSteps': 124928, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 1.7948853302747012, 0.0, 0.30531396706355735, 0.0, 0.0, 0.0], 'rewardMean': 0.5640544604089645, 'totalEpisodes': 2509, 'stepsPerEpisode': 13, 'rewardPerEpisode': 4.786438134529834
'totalSteps': 126976, 'rewardStep': 0.5678654137176902, 'errorList': [], 'lossList': [0.0, 1.8075963124632835, 0.0, 0.13546320549212396, 0.0, 0.0, 0.0], 'rewardMean': 0.5387988450900485, 'totalEpisodes': 2533, 'stepsPerEpisode': 72, 'rewardPerEpisode': 40.375713344894464
'totalSteps': 129024, 'rewardStep': 0.6743178152537033, 'errorList': [], 'lossList': [0.0, 1.8132382277399302, 0.0, 0.5686407546978444, 0.0, 0.0, 0.0], 'rewardMean': 0.5548360694172219, 'totalEpisodes': 2556, 'stepsPerEpisode': 106, 'rewardPerEpisode': 83.70664059006572
'totalSteps': 131072, 'rewardStep': 0.3449377512380639, 'errorList': [], 'lossList': [0.0, 1.8107401598244905, 0.0, 0.17974435745272785, 0.0, 0.0, 0.0], 'rewardMean': 0.5630168702846435, 'totalEpisodes': 2581, 'stepsPerEpisode': 60, 'rewardPerEpisode': 31.055948332875595
'totalSteps': 133120, 'rewardStep': 0.6875044398822844, 'errorList': [], 'lossList': [0.0, 1.7963552355766297, 0.0, 0.22116799434879794, 0.0, 0.0, 0.0], 'rewardMean': 0.606144511226115, 'totalEpisodes': 2607, 'stepsPerEpisode': 43, 'rewardPerEpisode': 22.94586161609331
'totalSteps': 135168, 'rewardStep': 0.47333192459340734, 'errorList': [], 'lossList': [0.0, 1.802391155064106, 0.0, 0.2934226281009614, 0.0, 0.0, 0.0], 'rewardMean': 0.5709386518942832, 'totalEpisodes': 2631, 'stepsPerEpisode': 12, 'rewardPerEpisode': 4.706571414939545
'totalSteps': 137216, 'rewardStep': 0.731255037279201, 'errorList': [], 'lossList': [0.0, 1.809215572103858, 0.0, 0.43252860612701627, 0.0, 0.0, 0.0], 'rewardMean': 0.5829617379359212, 'totalEpisodes': 2657, 'stepsPerEpisode': 33, 'rewardPerEpisode': 21.09802217149269
'totalSteps': 139264, 'rewardStep': 0.8299026574959667, 'errorList': [], 'lossList': [0.0, 1.8210978463292122, 0.0, 0.17961188851040788, 0.0, 0.0, 0.0], 'rewardMean': 0.5941271115016713, 'totalEpisodes': 2681, 'stepsPerEpisode': 42, 'rewardPerEpisode': 30.158815371964103
'totalSteps': 141312, 'rewardStep': 0.5115766579585659, 'errorList': [], 'lossList': [0.0, 1.8418488141149283, 0.0, 0.09462983431294561, 0.0, 0.0, 0.0], 'rewardMean': 0.5647139570157523, 'totalEpisodes': 2705, 'stepsPerEpisode': 59, 'rewardPerEpisode': 26.14386723817907
'totalSteps': 143360, 'rewardStep': 0.7264498863988726, 'errorList': [], 'lossList': [0.0, 1.8530406281352043, 0.0, 0.18684336168225854, 0.0, 0.0, 0.0], 'rewardMean': 0.5547141583817755, 'totalEpisodes': 2730, 'stepsPerEpisode': 23, 'rewardPerEpisode': 19.01690871742433
'totalSteps': 145408, 'rewardStep': 0.5852319861040115, 'errorList': [], 'lossList': [0.0, 1.8875437073409558, 0.0, 0.2468256513704546, 0.0, 0.0, 0.0], 'rewardMean': 0.6132373569921766, 'totalEpisodes': 2751, 'stepsPerEpisode': 16, 'rewardPerEpisode': 8.273758010939844
'totalSteps': 147456, 'rewardStep': 0.7121399710761314, 'errorList': [], 'lossList': [0.0, 1.9318280469626188, 0.0, 0.13085543665802107, 0.0, 0.0, 0.0], 'rewardMean': 0.6276648127280208, 'totalEpisodes': 2778, 'stepsPerEpisode': 17, 'rewardPerEpisode': 11.842001624315538
'totalSteps': 149504, 'rewardStep': 0.20736510723289747, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.5672122775254236, 'totalEpisodes': 2800, 'stepsPerEpisode': 115, 'rewardPerEpisode': 62.092866576151515
'totalSteps': 151552, 'rewardStep': 0.08323666132210639, 'errorList': [], 'lossList': [0.0, 1.9422073163092137, 0.0, 0.5419159996323287, 0.0, 0.0, 0.0], 'rewardMean': 0.5067854996694059, 'totalEpisodes': 2823, 'stepsPerEpisode': 149, 'rewardPerEpisode': 84.10817000608529
'totalSteps': 153600, 'rewardStep': 0.5692308370506206, 'errorList': [], 'lossList': [0.0, 1.9481951475143433, 0.0, 0.2272706249728799, 0.0, 0.0, 0.0], 'rewardMean': 0.5163753909151272, 'totalEpisodes': 2846, 'stepsPerEpisode': 4, 'rewardPerEpisode': 1.5108644378291594
'totalSteps': 155648, 'rewardStep': 0.14022967449297807, 'errorList': [], 'lossList': [0.0, 1.932087591290474, 0.0, 0.4444100940367207, 0.0, 0.0, 0.0], 'rewardMean': 0.4572728546365049, 'totalEpisodes': 2871, 'stepsPerEpisode': 41, 'rewardPerEpisode': 7.287189542267248
'totalSteps': 157696, 'rewardStep': 0.6391743673366259, 'errorList': [], 'lossList': [0.0, 1.9303021583706141, 0.0, 0.23643800979480148, 0.0, 0.0, 0.0], 'rewardMean': 0.4382000256205707, 'totalEpisodes': 2897, 'stepsPerEpisode': 5, 'rewardPerEpisode': 1.8963765157900774
'totalSteps': 159744, 'rewardStep': 0.35808173464016313, 'errorList': [], 'lossList': [0.0, 1.9182807728648186, 0.0, 0.2903925800928846, 0.0, 0.0, 0.0], 'rewardMean': 0.42285053328873046, 'totalEpisodes': 2921, 'stepsPerEpisode': 7, 'rewardPerEpisode': 3.228540684881452
'totalSteps': 161792, 'rewardStep': 0.6362357988949676, 'errorList': [], 'lossList': [0.0, 1.9068034380674361, 0.0, 0.09932232874562033, 0.0, 0.0, 0.0], 'rewardMean': 0.41382912453834, 'totalEpisodes': 2947, 'stepsPerEpisode': 32, 'rewardPerEpisode': 18.513565210887403
'totalSteps': 163840, 'rewardStep': 0.7007762266664925, 'errorList': [], 'lossList': [0.0, 1.9375078368932008, 0.0, 0.1346281290636398, 0.0, 0.0, 0.0], 'rewardMean': 0.42538354859458805, 'totalEpisodes': 2971, 'stepsPerEpisode': 53, 'rewardPerEpisode': 33.388352899203014
'totalSteps': 165888, 'rewardStep': 0.3098137801341414, 'errorList': [], 'lossList': [0.0, 1.9730432331562042, 0.0, 0.10250832380261272, 0.0, 0.0, 0.0], 'rewardMean': 0.38515092950038904, 'totalEpisodes': 2996, 'stepsPerEpisode': 120, 'rewardPerEpisode': 73.4160649532936
'totalSteps': 167936, 'rewardStep': 0.6211657502569297, 'errorList': [], 'lossList': [0.0, 2.0125396713614463, 0.0, 0.1387388921692036, 0.0, 0.0, 0.0], 'rewardMean': 0.4265309938027923, 'totalEpisodes': 3021, 'stepsPerEpisode': 111, 'rewardPerEpisode': 75.83224115566611
'totalSteps': 169984, 'rewardStep': 0.7933382484797507, 'errorList': [], 'lossList': [0.0, 2.0405648864805697, 0.0, 0.147291912836954, 0.0, 0.0, 0.0], 'rewardMean': 0.48512830792747763, 'totalEpisodes': 3045, 'stepsPerEpisode': 32, 'rewardPerEpisode': 20.081379923127923
'totalSteps': 172032, 'rewardStep': 0.5953920456102341, 'errorList': [], 'lossList': [0.0, 2.05133001357317, 0.0, 0.08086514129536226, 0.0, 0.0, 0.0], 'rewardMean': 0.5363438463562904, 'totalEpisodes': 3072, 'stepsPerEpisode': 59, 'rewardPerEpisode': 41.49661556661819
