#parameter variation file for learning
#varied parameters:
#case = 2
#computationIndex = 1
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 1639, 'episodeStepsMax': 2048, 'totalLearningSteps': 1000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'PPO', 'rewardMode': 9, 'rewardPositionFactor': 0.8, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 60, 'numberOfTests': 100, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP_PPO_r9_n64_v5_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP_PPO_r9_n64_v5_Results', 'verbose': True}
#
'totalSteps': 2048, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -1.389272454753518, 0.0, 0.11074374133022502, 0.0, 0.0, 0.0], 'rewardMean': 0.0, 'totalEpisodes': 222, 'stepsPerEpisode': 5, 'rewardPerEpisode': 0.8044045116079149
'totalSteps': 79872, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.07316162330370199, 'totalEpisodes': 1943, 'stepsPerEpisode': 92, 'rewardPerEpisode': 19.816786601658812
'totalSteps': 81920, 'rewardStep': 0.5449292614664366, 'errorList': [], 'lossList': [0.0, 0.7450964350253344, 0.0, 0.4344184160698205, 0.0, 0.0, 0.0], 'rewardMean': 0.12488926503925495, 'totalEpisodes': 1968, 'stepsPerEpisode': 66, 'rewardPerEpisode': 27.60528540898792
'totalSteps': 83968, 'rewardStep': 0.7498244078341225, 'errorList': [], 'lossList': [0.0, 0.8307006757706403, 0.0, 0.5623510894365609, 0.0, 0.0, 0.0], 'rewardMean': 0.1770901129088613, 'totalEpisodes': 1993, 'stepsPerEpisode': 31, 'rewardPerEpisode': 17.023141939612547
'totalSteps': 86016, 'rewardStep': 0.38112265360905495, 'errorList': [], 'lossList': [0.0, 0.8864510383456945, 0.0, 0.9063020749948919, 0.0, 0.0, 0.0], 'rewardMean': 0.21520237826976682, 'totalEpisodes': 2016, 'stepsPerEpisode': 140, 'rewardPerEpisode': 76.57101112842062
'totalSteps': 88064, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.9328299481421709, 0.0, 0.8519115541130304, 0.0, 0.0, 0.0], 'rewardMean': 0.20938189007075633, 'totalEpisodes': 2039, 'stepsPerEpisode': 19, 'rewardPerEpisode': 10.364352777976233
'totalSteps': 90112, 'rewardStep': 0.10885537135754741, 'errorList': [], 'lossList': [0.0, 0.9907540975138545, 0.0, 0.47773151844739914, 0.0, 0.0, 0.0], 'rewardMean': 0.2144469390075007, 'totalEpisodes': 2065, 'stepsPerEpisode': 41, 'rewardPerEpisode': 4.105331353147768
'totalSteps': 92160, 'rewardStep': 0.36972389652129767, 'errorList': [], 'lossList': [0.0, 1.0545343354344368, 0.0, 0.5434681199025363, 0.0, 0.0, 0.0], 'rewardMean': 0.224174722237466, 'totalEpisodes': 2087, 'stepsPerEpisode': 14, 'rewardPerEpisode': 3.0009964078647817
'totalSteps': 94208, 'rewardStep': 0.7931397350231936, 'errorList': [], 'lossList': [0.0, 1.1120890356600284, 0.0, 0.5421094839461148, 0.0, 0.0, 0.0], 'rewardMean': 0.2947595325811653, 'totalEpisodes': 2112, 'stepsPerEpisode': 3, 'rewardPerEpisode': 1.7313363621913909
'totalSteps': 96256, 'rewardStep': 0.3888408495178375, 'errorList': [], 'lossList': [0.0, 1.1557489462196826, 0.0, 0.7995368143543601, 0.0, 0.0, 0.0], 'rewardMean': 0.333643617532949, 'totalEpisodes': 2133, 'stepsPerEpisode': 39, 'rewardPerEpisode': 13.343525662990597
'totalSteps': 98304, 'rewardStep': 0.2959596211404424, 'errorList': [], 'lossList': [0.0, 1.1991142645478248, 0.0, 0.4672213485930115, 0.0, 0.0, 0.0], 'rewardMean': 0.36323957964699327, 'totalEpisodes': 2154, 'stepsPerEpisode': 39, 'rewardPerEpisode': 15.577454559065133
'totalSteps': 100352, 'rewardStep': 0.5411793227333318, 'errorList': [], 'lossList': [0.0, 1.2388782776892184, 0.0, 0.32207560474053026, 0.0, 0.0, 0.0], 'rewardMean': 0.41735751192032644, 'totalEpisodes': 2179, 'stepsPerEpisode': 85, 'rewardPerEpisode': 53.404753201466555
'totalSteps': 102400, 'rewardStep': 0.02388294388640333, 'errorList': [], 'lossList': [0.0, 1.2893863685429097, 0.0, 0.3672175528947264, 0.0, 0.0, 0.0], 'rewardMean': 0.3652528801623231, 'totalEpisodes': 2199, 'stepsPerEpisode': 116, 'rewardPerEpisode': 56.24160494672292
'totalSteps': 104448, 'rewardStep': 0.7016275764932602, 'errorList': [], 'lossList': [0.0, 1.3432230036705732, 0.0, 0.5740852466784417, 0.0, 0.0, 0.0], 'rewardMean': 0.36043319702823684, 'totalEpisodes': 2219, 'stepsPerEpisode': 69, 'rewardPerEpisode': 35.608066670618214
'totalSteps': 106496, 'rewardStep': 0.3654364532572476, 'errorList': [], 'lossList': [0.0, 1.4005701158195734, 0.0, 0.3760777958203107, 0.0, 0.0, 0.0], 'rewardMean': 0.3588645769930562, 'totalEpisodes': 2240, 'stepsPerEpisode': 21, 'rewardPerEpisode': 4.983669495531431
'totalSteps': 108544, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 1.459633019566536, 0.0, 0.2632494011428207, 0.0, 0.0, 0.0], 'rewardMean': 0.3588645769930562, 'totalEpisodes': 2260, 'stepsPerEpisode': 76, 'rewardPerEpisode': 33.34315719862579
'totalSteps': 110592, 'rewardStep': 0.5505743522800576, 'errorList': [], 'lossList': [0.0, 1.4971686642616988, 0.0, 0.32080719659570606, 0.0, 0.0, 0.0], 'rewardMean': 0.40303647508530716, 'totalEpisodes': 2284, 'stepsPerEpisode': 11, 'rewardPerEpisode': 5.917795415665172
'totalSteps': 112640, 'rewardStep': 0.3163212092187919, 'errorList': [], 'lossList': [0.0, 1.5271980438381434, 0.0, 0.25338791171088815, 0.0, 0.0, 0.0], 'rewardMean': 0.3976962063550566, 'totalEpisodes': 2306, 'stepsPerEpisode': 60, 'rewardPerEpisode': 30.380432626550043
'totalSteps': 114688, 'rewardStep': 0.3017220373824643, 'errorList': [], 'lossList': [0.0, 1.5531913373619317, 0.0, 0.5199577377177775, 0.0, 0.0, 0.0], 'rewardMean': 0.3485544365909837, 'totalEpisodes': 2328, 'stepsPerEpisode': 8, 'rewardPerEpisode': 1.8123677287146842
'totalSteps': 116736, 'rewardStep': 0.7313917305039397, 'errorList': [], 'lossList': [0.0, 1.593458577990532, 0.0, 0.23397108456119894, 0.0, 0.0, 0.0], 'rewardMean': 0.38280952468959384, 'totalEpisodes': 2349, 'stepsPerEpisode': 79, 'rewardPerEpisode': 54.03451372828016
'totalSteps': 118784, 'rewardStep': 0.7779251005578406, 'errorList': [], 'lossList': [0.0, 1.6258979544043541, 0.0, 0.4103691374184564, 0.0, 0.0, 0.0], 'rewardMean': 0.4310060726313337, 'totalEpisodes': 2368, 'stepsPerEpisode': 22, 'rewardPerEpisode': 16.158498509927803
'totalSteps': 120832, 'rewardStep': 0.5943111651407892, 'errorList': [], 'lossList': [0.0, 1.6609950862824916, 0.0, 0.5612949936650693, 0.0, 0.0, 0.0], 'rewardMean': 0.43631925687207945, 'totalEpisodes': 2386, 'stepsPerEpisode': 53, 'rewardPerEpisode': 27.76033461390539
'totalSteps': 122880, 'rewardStep': 0.5363976972919112, 'errorList': [], 'lossList': [0.0, 1.7166631627827882, 0.0, 0.15862937887432055, 0.0, 0.0, 0.0], 'rewardMean': 0.4875707322126302, 'totalEpisodes': 2406, 'stepsPerEpisode': 35, 'rewardPerEpisode': 23.655543882228013
'totalSteps': 124928, 'rewardStep': 0.4825687146747969, 'errorList': [], 'lossList': [0.0, 1.7416078679263591, 0.0, 0.49856350200716404, 0.0, 0.0, 0.0], 'rewardMean': 0.46566484603078395, 'totalEpisodes': 2428, 'stepsPerEpisode': 51, 'rewardPerEpisode': 34.25641775117439
'totalSteps': 126976, 'rewardStep': 0.7085610697318537, 'errorList': [], 'lossList': [0.0, 1.7704606108367442, 0.0, 0.3836784248473123, 0.0, 0.0, 0.0], 'rewardMean': 0.49997730767824455, 'totalEpisodes': 2447, 'stepsPerEpisode': 76, 'rewardPerEpisode': 57.17038891117551
'totalSteps': 129024, 'rewardStep': 0.7173427591050876, 'errorList': [], 'lossList': [0.0, 1.8126222752034664, 0.0, 0.5461831802036613, 0.0, 0.0, 0.0], 'rewardMean': 0.5717115835887532, 'totalEpisodes': 2465, 'stepsPerEpisode': 121, 'rewardPerEpisode': 86.42435694038923
'totalSteps': 131072, 'rewardStep': 0.5428637989041993, 'errorList': [], 'lossList': [0.0, 1.8220899038016796, 0.0, 0.4650487214094028, 0.0, 0.0, 0.0], 'rewardMean': 0.5709405282511675, 'totalEpisodes': 2487, 'stepsPerEpisode': 15, 'rewardPerEpisode': 5.772899595864284
'totalSteps': 133120, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 1.8364741213619709, 0.0, 0.3312852374976501, 0.0, 0.0, 0.0], 'rewardMean': 0.5393084073292882, 'totalEpisodes': 2507, 'stepsPerEpisode': 9, 'rewardPerEpisode': 0.7870661664072551
'totalSteps': 135168, 'rewardStep': 0.6086315085269944, 'errorList': [], 'lossList': [0.0, 1.8615242321044208, 0.0, 0.24731866874499248, 0.0, 0.0, 0.0], 'rewardMean': 0.5699993544437414, 'totalEpisodes': 2528, 'stepsPerEpisode': 14, 'rewardPerEpisode': 5.329490054474816
'totalSteps': 137216, 'rewardStep': 0.10495399844331699, 'errorList': [], 'lossList': [0.0, 1.8892643667757512, 0.0, 0.28411769988015295, 0.0, 0.0, 0.0], 'rewardMean': 0.5073555812376791, 'totalEpisodes': 2544, 'stepsPerEpisode': 137, 'rewardPerEpisode': 84.12634334519419
'totalSteps': 139264, 'rewardStep': 0.034712520004897884, 'errorList': [], 'lossList': [0.0, 1.9091374468058349, 0.0, 0.2744840424624272, 0.0, 0.0, 0.0], 'rewardMean': 0.4330343231823847, 'totalEpisodes': 2563, 'stepsPerEpisode': 85, 'rewardPerEpisode': 47.23769362396996
'totalSteps': 141312, 'rewardStep': 0.7042149669940445, 'errorList': [], 'lossList': [0.0, 1.9255974896252155, 0.0, 0.2061179260374047, 0.0, 0.0, 0.0], 'rewardMean': 0.4440247033677102, 'totalEpisodes': 2581, 'stepsPerEpisode': 66, 'rewardPerEpisode': 52.79462285329157
'totalSteps': 143360, 'rewardStep': 0.7108244248994964, 'errorList': [], 'lossList': [0.0, 1.9526526782661677, 0.0, 3.226506105181761, 0.0, 0.0, 0.0], 'rewardMean': 0.46146737612846883, 'totalEpisodes': 2598, 'stepsPerEpisode': 27, 'rewardPerEpisode': 9.789339448107476
'totalSteps': 145408, 'rewardStep': 0.8615658582766265, 'errorList': [], 'lossList': [0.0, 1.9743182968348265, 0.0, 2.8080354971811174, 0.0, 0.0, 0.0], 'rewardMean': 0.49936709048865174, 'totalEpisodes': 2618, 'stepsPerEpisode': 56, 'rewardPerEpisode': 29.33310287385382
'totalSteps': 147456, 'rewardStep': 0.8102744288989453, 'errorList': [], 'lossList': [0.0, 1.9764676533639431, 0.0, 5.261947180330753, 0.0, 0.0, 0.0], 'rewardMean': 0.509538426405361, 'totalEpisodes': 2639, 'stepsPerEpisode': 33, 'rewardPerEpisode': 11.85811820669925
'totalSteps': 149504, 'rewardStep': 0.7494951870999988, 'errorList': [], 'lossList': [0.0, 1.9750496227294208, 0.0, 11.094569676369428, 0.0, 0.0, 0.0], 'rewardMean': 0.5127536692048521, 'totalEpisodes': 2668, 'stepsPerEpisode': 68, 'rewardPerEpisode': 53.69778159552767
'totalSteps': 151552, 'rewardStep': 0.02716997119619524, 'errorList': [], 'lossList': [0.0, 1.9631397496908902, 0.0, 9.67557789683342, 0.0, 0.0, 0.0], 'rewardMean': 0.46118428643405157, 'totalEpisodes': 2700, 'stepsPerEpisode': 50, 'rewardPerEpisode': 21.137647467846243
'totalSteps': 153600, 'rewardStep': 0.8778238133718576, 'errorList': [], 'lossList': [0.0, 1.9698786336928606, 0.0, 1.0116487687919289, 0.0, 0.0, 0.0], 'rewardMean': 0.5489666677712373, 'totalEpisodes': 2719, 'stepsPerEpisode': 38, 'rewardPerEpisode': 27.249938755297844
'totalSteps': 155648, 'rewardStep': 0.6039884925282728, 'errorList': [], 'lossList': [0.0, 1.9790969084948302, 0.0, 1.0893009278923274, 0.0, 0.0, 0.0], 'rewardMean': 0.5485023661713652, 'totalEpisodes': 2735, 'stepsPerEpisode': 166, 'rewardPerEpisode': 132.986668973411
'totalSteps': 157696, 'rewardStep': 0.4361569712719622, 'errorList': [], 'lossList': [0.0, 1.9994084540754558, 0.0, 1.6468245293945074, 0.0, 0.0, 0.0], 'rewardMean': 0.5816226634542296, 'totalEpisodes': 2753, 'stepsPerEpisode': 137, 'rewardPerEpisode': 110.68974315316001
'totalSteps': 159744, 'rewardStep': 0.8289933851234954, 'errorList': [], 'lossList': [0.0, 2.0111509449779987, 0.0, 1.0719778810627758, 0.0, 0.0, 0.0], 'rewardMean': 0.6610507499660894, 'totalEpisodes': 2770, 'stepsPerEpisode': 68, 'rewardPerEpisode': 41.3709878112756
'totalSteps': 161792, 'rewardStep': 0.3394505538175552, 'errorList': [], 'lossList': [0.0, 2.0200593136250973, 0.0, 0.679304962605238, 0.0, 0.0, 0.0], 'rewardMean': 0.6245743086484407, 'totalEpisodes': 2789, 'stepsPerEpisode': 14, 'rewardPerEpisode': 6.27785226598945
'totalSteps': 163840, 'rewardStep': 0.6825012173931206, 'errorList': [], 'lossList': [0.0, 2.018699773401022, 0.0, 0.49011802752502265, 0.0, 0.0, 0.0], 'rewardMean': 0.621741987897803, 'totalEpisodes': 2806, 'stepsPerEpisode': 29, 'rewardPerEpisode': 18.531957347235053
'totalSteps': 165888, 'rewardStep': 0.6330190131753429, 'errorList': [], 'lossList': [0.0, 1.9860875736922026, 0.0, 0.9864556427579373, 0.0, 0.0, 0.0], 'rewardMean': 0.5988873033876746, 'totalEpisodes': 2829, 'stepsPerEpisode': 62, 'rewardPerEpisode': 30.15860917602872
'totalSteps': 167936, 'rewardStep': 0.6402092284432803, 'errorList': [], 'lossList': [0.0, 1.9756766989827157, 0.0, 0.9434385341592133, 0.0, 0.0, 0.0], 'rewardMean': 0.5818807833421081, 'totalEpisodes': 2849, 'stepsPerEpisode': 29, 'rewardPerEpisode': 14.51367891348674
'totalSteps': 169984, 'rewardStep': 0.7714660676072541, 'errorList': [], 'lossList': [0.0, 1.9879360757768154, 0.0, 0.6995375172700733, 0.0, 0.0, 0.0], 'rewardMean': 0.5840778713928336, 'totalEpisodes': 2867, 'stepsPerEpisode': 23, 'rewardPerEpisode': 8.086954471875902
'totalSteps': 172032, 'rewardStep': 0.06016825889173627, 'errorList': [], 'lossList': [0.0, 1.9889089077711106, 0.0, 0.8646565561182797, 0.0, 0.0, 0.0], 'rewardMean': 0.5873777001623879, 'totalEpisodes': 2887, 'stepsPerEpisode': 106, 'rewardPerEpisode': 58.15022713829557
'totalSteps': 174080, 'rewardStep': 0.8499960570441607, 'errorList': [], 'lossList': [0.0, 1.9863501377403736, 0.0, 0.4448419336695224, 0.0, 0.0, 0.0], 'rewardMean': 0.584594924529618, 'totalEpisodes': 2907, 'stepsPerEpisode': 35, 'rewardPerEpisode': 22.942841260095875
