#parameter variation file for learning
#varied parameters:
#case = 3
#computationIndex = 2
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 1639, 'episodeStepsMax': 2048, 'totalLearningSteps': 1000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'PPO', 'rewardMode': 9, 'rewardPositionFactor': 0.8, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 60, 'numberOfTests': 100, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP_PPO_r9_n64_v6_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP_PPO_r9_n64_v6_Results', 'verbose': True}
#
'totalSteps': 2048, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -1.3746453568339347, 0.0, 0.1642072332673706, 0.0, 0.0, 0.0], 'rewardMean': 0.0, 'totalEpisodes': 225, 'stepsPerEpisode': 2, 'rewardPerEpisode': 0.9375211881881677
'totalSteps': 30720, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.6461059046909213, 0.0, 1.0817456009797752, 0.0, 0.0, 0.0], 'rewardMean': 0.06812276996695596, 'totalEpisodes': 1289, 'stepsPerEpisode': 47, 'rewardPerEpisode': 7.077989494367336
'totalSteps': 32768, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.610844449698925, 0.0, 0.8394733509980142, 0.0, 0.0, 0.0], 'rewardMean': 0.06812276996695596, 'totalEpisodes': 1325, 'stepsPerEpisode': 6, 'rewardPerEpisode': 2.095523638530345
'totalSteps': 34816, 'rewardStep': 0.5312576266766548, 'errorList': [], 'lossList': [0.0, -0.5802016355097294, 0.0, 0.8443777631036937, 0.0, 0.0, 0.0], 'rewardMean': 0.12124853263462146, 'totalEpisodes': 1359, 'stepsPerEpisode': 52, 'rewardPerEpisode': 14.741281795477299
'totalSteps': 36864, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.5496498515829444, 0.0, 0.9036399606615305, 0.0, 0.0, 0.0], 'rewardMean': 0.12124853263462146, 'totalEpisodes': 1391, 'stepsPerEpisode': 21, 'rewardPerEpisode': 1.1667774649236433
'totalSteps': 38912, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.5203676464036107, 0.0, 0.5687553788535297, 0.0, 0.0, 0.0], 'rewardMean': 0.12124853263462146, 'totalEpisodes': 1426, 'stepsPerEpisode': 38, 'rewardPerEpisode': 8.387140236316824
'totalSteps': 40960, 'rewardStep': 0.6733261997490239, 'errorList': [], 'lossList': [0.0, -0.4922403127886355, 0.0, 0.717495501646772, 0.0, 0.0, 0.0], 'rewardMean': 0.18858115260952385, 'totalEpisodes': 1459, 'stepsPerEpisode': 35, 'rewardPerEpisode': 8.201823698246322
'totalSteps': 43008, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.45173936607316134, 0.0, 0.7581867457367479, 0.0, 0.0, 0.0], 'rewardMean': 0.18858115260952385, 'totalEpisodes': 1488, 'stepsPerEpisode': 61, 'rewardPerEpisode': 13.882942763670254
'totalSteps': 45056, 'rewardStep': 0.6166248361840211, 'errorList': [], 'lossList': [0.0, -0.40455174585804343, 0.0, 0.7377790379337966, 0.0, 0.0, 0.0], 'rewardMean': 0.25024363622792595, 'totalEpisodes': 1518, 'stepsPerEpisode': 29, 'rewardPerEpisode': 7.9505354310766005
'totalSteps': 47104, 'rewardStep': 0.7325397088832577, 'errorList': [], 'lossList': [0.0, -0.36387136168777945, 0.0, 0.6330089629627764, 0.0, 0.0, 0.0], 'rewardMean': 0.259349998737605, 'totalEpisodes': 1548, 'stepsPerEpisode': 14, 'rewardPerEpisode': 4.906162651841775
'totalSteps': 49152, 'rewardStep': 0.40791187699382236, 'errorList': [], 'lossList': [0.0, -0.3279699072241783, 0.0, 1.0071938968263567, 0.0, 0.0, 0.0], 'rewardMean': 0.29616602484867793, 'totalEpisodes': 1577, 'stepsPerEpisode': 39, 'rewardPerEpisode': 13.827452134584853
'totalSteps': 51200, 'rewardStep': 0.6867410603622207, 'errorList': [], 'lossList': [0.0, -0.28852039985358713, 0.0, 1.15031214132905, 0.0, 0.0, 0.0], 'rewardMean': 0.3648401308849, 'totalEpisodes': 1604, 'stepsPerEpisode': 29, 'rewardPerEpisode': 12.296912797020337
'totalSteps': 53248, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.2392739702016115, 0.0, 1.0290811270475388, 0.0, 0.0, 0.0], 'rewardMean': 0.3648401308849, 'totalEpisodes': 1628, 'stepsPerEpisode': 81, 'rewardPerEpisode': 14.190788973009408
'totalSteps': 55296, 'rewardStep': 0.29466874025379886, 'errorList': [], 'lossList': [0.0, -0.17939954549074172, 0.0, 1.0656851311214268, 0.0, 0.0, 0.0], 'rewardMean': 0.3411812422426145, 'totalEpisodes': 1660, 'stepsPerEpisode': 17, 'rewardPerEpisode': 4.806282478296973
'totalSteps': 57344, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.08832249268889428, 0.0, 0.5979807455092668, 0.0, 0.0, 0.0], 'rewardMean': 0.3411812422426145, 'totalEpisodes': 1688, 'stepsPerEpisode': 39, 'rewardPerEpisode': 12.73067450618962
'totalSteps': 59392, 'rewardStep': 0.7277025689657822, 'errorList': [], 'lossList': [0.0, -0.021348782628774644, 0.0, 0.9647552927955985, 0.0, 0.0, 0.0], 'rewardMean': 0.4139514991391927, 'totalEpisodes': 1714, 'stepsPerEpisode': 13, 'rewardPerEpisode': 4.46159099675168
'totalSteps': 61440, 'rewardStep': 0.4628646510325557, 'errorList': [], 'lossList': [0.0, 0.053919841349124906, 0.0, 0.5935818685218692, 0.0, 0.0, 0.0], 'rewardMean': 0.39290534426754586, 'totalEpisodes': 1740, 'stepsPerEpisode': 47, 'rewardPerEpisode': 19.716731116416522
'totalSteps': 63488, 'rewardStep': 0.026483378830699955, 'errorList': [], 'lossList': [0.0, 0.13880291543900966, 0.0, 0.5722701514139772, 0.0, 0.0, 0.0], 'rewardMean': 0.39555368215061587, 'totalEpisodes': 1764, 'stepsPerEpisode': 98, 'rewardPerEpisode': 28.587571775413302
'totalSteps': 65536, 'rewardStep': 0.2878719393882889, 'errorList': [], 'lossList': [0.0, 0.21250942833721637, 0.0, 0.6293363033793866, 0.0, 0.0, 0.0], 'rewardMean': 0.36267839247104267, 'totalEpisodes': 1790, 'stepsPerEpisode': 77, 'rewardPerEpisode': 32.24989000588367
'totalSteps': 67584, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.29114754125475883, 0.0, 0.5959083111025393, 0.0, 0.0, 0.0], 'rewardMean': 0.28942442158271686, 'totalEpisodes': 1816, 'stepsPerEpisode': 34, 'rewardPerEpisode': 10.00424871658177
'totalSteps': 69632, 'rewardStep': 0.5263048124820142, 'errorList': [], 'lossList': [0.0, 0.3649449422955513, 0.0, 0.7224072521552444, 0.0, 0.0, 0.0], 'rewardMean': 0.30126371513153605, 'totalEpisodes': 1843, 'stepsPerEpisode': 26, 'rewardPerEpisode': 11.4088783432277
'totalSteps': 71680, 'rewardStep': 0.8423910519925839, 'errorList': [], 'lossList': [0.0, 0.4306008964776993, 0.0, 0.7758454146794975, 0.0, 0.0, 0.0], 'rewardMean': 0.3168287142945724, 'totalEpisodes': 1868, 'stepsPerEpisode': 15, 'rewardPerEpisode': 6.565715951069812
'totalSteps': 73728, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.5016464089974761, 0.0, 0.7105252956040203, 0.0, 0.0, 0.0], 'rewardMean': 0.3168287142945724, 'totalEpisodes': 1895, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0
'totalSteps': 75776, 'rewardStep': 0.12763831800379144, 'errorList': [], 'lossList': [0.0, 0.5743310498073697, 0.0, 0.6648335579782725, 0.0, 0.0, 0.0], 'rewardMean': 0.30012567206957164, 'totalEpisodes': 1918, 'stepsPerEpisode': 81, 'rewardPerEpisode': 36.10665475377956
'totalSteps': 77824, 'rewardStep': 0.3994622135132264, 'errorList': [], 'lossList': [0.0, 0.6454440999776125, 0.0, 0.6456393744796515, 0.0, 0.0, 0.0], 'rewardMean': 0.3400718934208943, 'totalEpisodes': 1942, 'stepsPerEpisode': 88, 'rewardPerEpisode': 48.22867746986102
'totalSteps': 79872, 'rewardStep': 0.45965997310646656, 'errorList': [], 'lossList': [0.0, 0.71498580314219, 0.0, 0.8464852264150977, 0.0, 0.0, 0.0], 'rewardMean': 0.31326763383496276, 'totalEpisodes': 1967, 'stepsPerEpisode': 55, 'rewardPerEpisode': 24.164544113563398
'totalSteps': 81920, 'rewardStep': 0.30639099014885085, 'errorList': [], 'lossList': [0.0, 0.771940627321601, 0.0, 0.5831599651835859, 0.0, 0.0, 0.0], 'rewardMean': 0.2976202677465923, 'totalEpisodes': 1992, 'stepsPerEpisode': 3, 'rewardPerEpisode': 1.012696481974603
'totalSteps': 83968, 'rewardStep': 0.05440537749748442, 'errorList': [], 'lossList': [0.0, 0.8297390826046467, 0.0, 0.7380565167404711, 0.0, 0.0, 0.0], 'rewardMean': 0.3004124676132707, 'totalEpisodes': 2019, 'stepsPerEpisode': 38, 'rewardPerEpisode': 8.826586873805349
'totalSteps': 86016, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.8856058590114116, 0.0, 0.5886677844449878, 0.0, 0.0, 0.0], 'rewardMean': 0.2716252736744418, 'totalEpisodes': 2045, 'stepsPerEpisode': 16, 'rewardPerEpisode': 7.8271354946274965
'totalSteps': 88064, 'rewardStep': 0.09985474511003667, 'errorList': [], 'lossList': [0.0, 0.928375942632556, 0.0, 0.6461417734622955, 0.0, 0.0, 0.0], 'rewardMean': 0.28161074818544546, 'totalEpisodes': 2071, 'stepsPerEpisode': 30, 'rewardPerEpisode': 4.549351577889665
'totalSteps': 90112, 'rewardStep': 0.6686515806663882, 'errorList': [], 'lossList': [0.0, 0.970905638486147, 0.0, 0.6244572352617979, 0.0, 0.0, 0.0], 'rewardMean': 0.29584542500388283, 'totalEpisodes': 2098, 'stepsPerEpisode': 14, 'rewardPerEpisode': 6.612851670421229
'totalSteps': 92160, 'rewardStep': 0.5431229970581997, 'errorList': [], 'lossList': [0.0, 1.0233072755858301, 0.0, 0.6476469447836279, 0.0, 0.0, 0.0], 'rewardMean': 0.2659186195104445, 'totalEpisodes': 2126, 'stepsPerEpisode': 87, 'rewardPerEpisode': 56.65439071453945
'totalSteps': 94208, 'rewardStep': 0.5240460732079953, 'errorList': [], 'lossList': [0.0, 1.0637111775577068, 0.0, 0.802639617305249, 0.0, 0.0, 0.0], 'rewardMean': 0.31832322683124403, 'totalEpisodes': 2152, 'stepsPerEpisode': 28, 'rewardPerEpisode': 10.698065273452958
'totalSteps': 96256, 'rewardStep': 0.600568952962383, 'errorList': [], 'lossList': [0.0, 1.1194588474929332, 0.0, 0.39122247491031886, 0.0, 0.0, 0.0], 'rewardMean': 0.36561629032710313, 'totalEpisodes': 2179, 'stepsPerEpisode': 28, 'rewardPerEpisode': 11.685064539325207
'totalSteps': 98304, 'rewardStep': 0.6413195126562748, 'errorList': [], 'lossList': [0.0, 1.1654625415802002, 0.0, 0.4323486428242177, 0.0, 0.0, 0.0], 'rewardMean': 0.3898020202414079, 'totalEpisodes': 2205, 'stepsPerEpisode': 24, 'rewardPerEpisode': 8.522849881348815
'totalSteps': 100352, 'rewardStep': 0.4989105855632544, 'errorList': [], 'lossList': [0.0, 1.2205098249018191, 0.0, 0.2157915267162025, 0.0, 0.0, 0.0], 'rewardMean': 0.39372708148708674, 'totalEpisodes': 2233, 'stepsPerEpisode': 43, 'rewardPerEpisode': 24.108377782598396
'totalSteps': 102400, 'rewardStep': 0.4823830239143738, 'errorList': [], 'lossList': [0.0, 1.2672875642776489, 0.0, 0.44869183129630985, 0.0, 0.0, 0.0], 'rewardMean': 0.41132628486363904, 'totalEpisodes': 2257, 'stepsPerEpisode': 113, 'rewardPerEpisode': 54.50396566580582
'totalSteps': 104448, 'rewardStep': 0.4336845615457099, 'errorList': [], 'lossList': [0.0, 1.3057143315672874, 0.0, 0.3795369547326118, 0.0, 0.0, 0.0], 'rewardMean': 0.4492542032684616, 'totalEpisodes': 2285, 'stepsPerEpisode': 15, 'rewardPerEpisode': 6.796646515971541
'totalSteps': 106496, 'rewardStep': 0.4846110163739843, 'errorList': [], 'lossList': [0.0, 1.3527848817408086, 0.0, 0.2045237883925438, 0.0, 0.0, 0.0], 'rewardMean': 0.4977153049058599, 'totalEpisodes': 2311, 'stepsPerEpisode': 8, 'rewardPerEpisode': 5.567890844837812
'totalSteps': 108544, 'rewardStep': 0.7312277739922544, 'errorList': [], 'lossList': [0.0, 1.3920547798275948, 0.0, 0.3783041246235371, 0.0, 0.0, 0.0], 'rewardMean': 0.5608526077940817, 'totalEpisodes': 2338, 'stepsPerEpisode': 10, 'rewardPerEpisode': 5.189116129363187
'totalSteps': 110592, 'rewardStep': 0.44107337219814724, 'errorList': [], 'lossList': [0.0, 1.4271007649600507, 0.0, 0.24678041019942612, 0.0, 0.0, 0.0], 'rewardMean': 0.5380947869472577, 'totalEpisodes': 2364, 'stepsPerEpisode': 69, 'rewardPerEpisode': 32.36264493520174
'totalSteps': 112640, 'rewardStep': 0.7621877634732441, 'errorList': [], 'lossList': [0.0, 1.44733049236238, 0.0, 0.19844141175271943, 0.0, 0.0, 0.0], 'rewardMean': 0.5600012635887621, 'totalEpisodes': 2392, 'stepsPerEpisode': 21, 'rewardPerEpisode': 12.186991159549137
'totalSteps': 114688, 'rewardStep': 0.8382615556616814, 'errorList': [], 'lossList': [0.0, 1.4673370219767095, 0.0, 0.14836978409439325, 0.0, 0.0, 0.0], 'rewardMean': 0.5914228118341308, 'totalEpisodes': 2419, 'stepsPerEpisode': 29, 'rewardPerEpisode': 18.840261971622354
'totalSteps': 116736, 'rewardStep': 0.5343532480005224, 'errorList': [], 'lossList': [0.0, 1.4962365064769982, 0.0, 0.1935220594634302, 0.0, 0.0, 0.0], 'rewardMean': 0.5848012413379446, 'totalEpisodes': 2445, 'stepsPerEpisode': 50, 'rewardPerEpisode': 12.841444520689258
'totalSteps': 118784, 'rewardStep': 0.7807636399054374, 'errorList': [], 'lossList': [0.0, 1.5402469869703055, 0.0, 0.25143370559671896, 0.0, 0.0, 0.0], 'rewardMean': 0.598745654062861, 'totalEpisodes': 2471, 'stepsPerEpisode': 23, 'rewardPerEpisode': 15.791148945822565
'totalSteps': 120832, 'rewardStep': 0.5653462465598641, 'errorList': [], 'lossList': [0.0, 1.5997452709823847, 0.0, 0.28547946324106305, 0.0, 0.0, 0.0], 'rewardMean': 0.605389220162522, 'totalEpisodes': 2497, 'stepsPerEpisode': 38, 'rewardPerEpisode': 23.391356244939736
'totalSteps': 122880, 'rewardStep': 0.6971042300294945, 'errorList': [], 'lossList': [0.0, 1.638831629231572, 0.0, 0.14625134735833853, 0.0, 0.0, 0.0], 'rewardMean': 0.626861340774034, 'totalEpisodes': 2524, 'stepsPerEpisode': 34, 'rewardPerEpisode': 26.457352398294518
'totalSteps': 124928, 'rewardStep': 0.34395272392283927, 'errorList': [], 'lossList': [0.0, 1.660060264542699, 0.0, 0.2990176092367619, 0.0, 0.0, 0.0], 'rewardMean': 0.6178881570117468, 'totalEpisodes': 2550, 'stepsPerEpisode': 8, 'rewardPerEpisode': 3.9070543047198463
'totalSteps': 126976, 'rewardStep': 0.7705070306305136, 'errorList': [], 'lossList': [0.0, 1.6742061946541071, 0.0, 0.2061930258292705, 0.0, 0.0, 0.0], 'rewardMean': 0.6464777584373997, 'totalEpisodes': 2575, 'stepsPerEpisode': 58, 'rewardPerEpisode': 43.5112374886929
'totalSteps': 129024, 'rewardStep': 0.3505887462237254, 'errorList': [], 'lossList': [0.0, 1.6946268912404776, 0.0, 0.16666638340102508, 0.0, 0.0, 0.0], 'rewardMean': 0.608413855660547, 'totalEpisodes': 2603, 'stepsPerEpisode': 54, 'rewardPerEpisode': 34.11898674856491
'totalSteps': 131072, 'rewardStep': 0.8167955514860163, 'errorList': [], 'lossList': [0.0, 1.7179862108081578, 0.0, 0.21241689256858082, 0.0, 0.0, 0.0], 'rewardMean': 0.6459860735893338, 'totalEpisodes': 2627, 'stepsPerEpisode': 64, 'rewardPerEpisode': 46.22481964117791
'totalSteps': 133120, 'rewardStep': 0.6818029619745072, 'errorList': [], 'lossList': [0.0, 1.7562709923833608, 0.0, 0.19836046976270155, 0.0, 0.0, 0.0], 'rewardMean': 0.6379475934394603, 'totalEpisodes': 2652, 'stepsPerEpisode': 78, 'rewardPerEpisode': 56.06529504583656
'totalSteps': 135168, 'rewardStep': 0.4381468303920252, 'errorList': [], 'lossList': [0.0, 1.8000741459429264, 0.0, 0.5044594130478799, 0.0, 0.0, 0.0], 'rewardMean': 0.5979361209124946, 'totalEpisodes': 2675, 'stepsPerEpisode': 51, 'rewardPerEpisode': 33.28303914819433
'totalSteps': 137216, 'rewardStep': 0.5182353823122295, 'errorList': [], 'lossList': [0.0, 1.8275154434144496, 0.0, 0.715184020344168, 0.0, 0.0, 0.0], 'rewardMean': 0.5963243343436653, 'totalEpisodes': 2698, 'stepsPerEpisode': 13, 'rewardPerEpisode': 8.044182019748227
'totalSteps': 139264, 'rewardStep': 0.16468841098088127, 'errorList': [], 'lossList': [0.0, 1.8637505389750004, 0.0, 0.30069269775412977, 0.0, 0.0, 0.0], 'rewardMean': 0.5347168114512096, 'totalEpisodes': 2720, 'stepsPerEpisode': 15, 'rewardPerEpisode': 3.4587323109087134
'totalSteps': 141312, 'rewardStep': 0.5100107655919891, 'errorList': [], 'lossList': [0.0, 1.887519009783864, 0.0, 0.3312289134366438, 0.0, 0.0, 0.0], 'rewardMean': 0.5291832633544221, 'totalEpisodes': 2743, 'stepsPerEpisode': 33, 'rewardPerEpisode': 17.649166622667625
'totalSteps': 143360, 'rewardStep': 0.8426246176411372, 'errorList': [], 'lossList': [0.0, 1.8960220169275999, 0.0, 0.3698933062842116, 0.0, 0.0, 0.0], 'rewardMean': 0.5437353021155864, 'totalEpisodes': 2769, 'stepsPerEpisode': 11, 'rewardPerEpisode': 7.486037599888241
'totalSteps': 145408, 'rewardStep': 0.6381676273332125, 'errorList': [], 'lossList': [0.0, 1.9057601682841778, 0.0, 0.4199578204425052, 0.0, 0.0, 0.0], 'rewardMean': 0.5731567924566237, 'totalEpisodes': 2791, 'stepsPerEpisode': 11, 'rewardPerEpisode': 9.240159587842825
'totalSteps': 147456, 'rewardStep': 0.6593270036454344, 'errorList': [], 'lossList': [0.0, 1.9083797249943018, 0.0, 0.1857055960339494, 0.0, 0.0, 0.0], 'rewardMean': 0.5620387897581158, 'totalEpisodes': 2816, 'stepsPerEpisode': 31, 'rewardPerEpisode': 17.355680213089446
'totalSteps': 149504, 'rewardStep': 0.8017719017442626, 'errorList': [], 'lossList': [0.0, 1.9195990424603224, 0.0, 0.31053191986866296, 0.0, 0.0, 0.0], 'rewardMean': 0.6071571053101696, 'totalEpisodes': 2840, 'stepsPerEpisode': 45, 'rewardPerEpisode': 29.318797602100723
'totalSteps': 151552, 'rewardStep': 0.8288043723864811, 'errorList': [], 'lossList': [0.0, 1.9290461756289006, 0.0, 0.20248690142761916, 0.0, 0.0, 0.0], 'rewardMean': 0.6083579874002162, 'totalEpisodes': 2864, 'stepsPerEpisode': 33, 'rewardPerEpisode': 25.955779456029326
'totalSteps': 153600, 'rewardStep': 0.6248762415821477, 'errorList': [], 'lossList': [0.0, 1.952055636420846, 0.0, 0.29218671260168777, 0.0, 0.0, 0.0], 'rewardMean': 0.6026653153609801, 'totalEpisodes': 2889, 'stepsPerEpisode': 26, 'rewardPerEpisode': 12.082634230426583
'totalSteps': 155648, 'rewardStep': 0.6620267628873505, 'errorList': [], 'lossList': [0.0, 1.9667192686349153, 0.0, 0.139973462279886, 0.0, 0.0, 0.0], 'rewardMean': 0.6250533086105127, 'totalEpisodes': 2915, 'stepsPerEpisode': 35, 'rewardPerEpisode': 15.433666838750312
'totalSteps': 157696, 'rewardStep': 0.3144928020854344, 'errorList': [], 'lossList': [0.0, 1.9747579023241997, 0.0, 0.18671358653809875, 0.0, 0.0, 0.0], 'rewardMean': 0.6046790505878331, 'totalEpisodes': 2940, 'stepsPerEpisode': 156, 'rewardPerEpisode': 111.27630054593004
'totalSteps': 159744, 'rewardStep': 0.7326142702907179, 'errorList': [], 'lossList': [0.0, 1.985008579492569, 0.0, 0.16831413069739937, 0.0, 0.0, 0.0], 'rewardMean': 0.6614716365188167, 'totalEpisodes': 2965, 'stepsPerEpisode': 92, 'rewardPerEpisode': 53.30668990316806
'totalSteps': 161792, 'rewardStep': 0.6241448412139463, 'errorList': [], 'lossList': [0.0, 2.0000872518867254, 0.0, 0.27360805264906957, 0.0, 0.0, 0.0], 'rewardMean': 0.6728850440810124, 'totalEpisodes': 2987, 'stepsPerEpisode': 72, 'rewardPerEpisode': 46.20394531361463
'totalSteps': 163840, 'rewardStep': 0.5217124237017661, 'errorList': [], 'lossList': [0.0, 2.0162197537720203, 0.0, 0.12199592177639715, 0.0, 0.0, 0.0], 'rewardMean': 0.6407938246870752, 'totalEpisodes': 3014, 'stepsPerEpisode': 27, 'rewardPerEpisode': 7.1125164642208
'totalSteps': 165888, 'rewardStep': 0.8886209611561022, 'errorList': [], 'lossList': [0.0, 2.022012223303318, 0.0, 0.21696079071843996, 0.0, 0.0, 0.0], 'rewardMean': 0.6658391580693642, 'totalEpisodes': 3038, 'stepsPerEpisode': 75, 'rewardPerEpisode': 52.45383340295843
'totalSteps': 167936, 'rewardStep': 0.8155970626598876, 'errorList': [], 'lossList': [0.0, 2.013829185813665, 0.0, 0.3818932980764657, 0.0, 0.0, 0.0], 'rewardMean': 0.6814661639708096, 'totalEpisodes': 3060, 'stepsPerEpisode': 30, 'rewardPerEpisode': 22.695333505955787
'totalSteps': 169984, 'rewardStep': 0.8831291713625414, 'errorList': [], 'lossList': [0.0, 2.006827666610479, 0.0, 0.2818306024884805, 0.0, 0.0, 0.0], 'rewardMean': 0.6896018909326375, 'totalEpisodes': 3085, 'stepsPerEpisode': 103, 'rewardPerEpisode': 88.29455673956512
'totalSteps': 172032, 'rewardStep': 0.48133626320017375, 'errorList': [], 'lossList': [0.0, 2.0188485816121102, 0.0, 0.10504950839094818, 0.0, 0.0, 0.0], 'rewardMean': 0.6548550800140067, 'totalEpisodes': 3111, 'stepsPerEpisode': 63, 'rewardPerEpisode': 40.03980442100456
