#parameter variation file for learning
#varied parameters:
#case = 1
#computationIndex = 0
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 1639, 'episodeStepsMax': 2048, 'totalLearningSteps': 1000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'PPO', 'rewardMode': 9, 'rewardPositionFactor': 0.8, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 60, 'numberOfTests': 100, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP_PPO_r9_n64_v4_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP_PPO_r9_n64_v4_Results', 'verbose': True}
#
'totalSteps': 2048, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -1.3896512307226658, 0.0, 0.10612593730329536, 0.0, 0.0, 0.0], 'rewardMean': 0.0, 'totalEpisodes': 229, 'stepsPerEpisode': 9, 'rewardPerEpisode': 1.9144972568980143
'totalSteps': 24576, 'rewardStep': 0.5386033586821556, 'errorList': [], 'lossList': [0.0, -0.6949756290763617, 0.0, 0.5014400240965188, 0.0, 0.0, 0.0], 'rewardMean': 0.19667749875201318, 'totalEpisodes': 1227, 'stepsPerEpisode': 12, 'rewardPerEpisode': 3.003067942857103
'totalSteps': 26624, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.6554061315953732, 0.0, 0.4005073653766885, 0.0, 0.0, 0.0], 'rewardMean': 0.19667749875201318, 'totalEpisodes': 1265, 'stepsPerEpisode': 29, 'rewardPerEpisode': 2.615847395162705
'totalSteps': 28672, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.6258132888004184, 0.0, 0.43856337512843313, 0.0, 0.0, 0.0], 'rewardMean': 0.19667749875201318, 'totalEpisodes': 1302, 'stepsPerEpisode': 11, 'rewardPerEpisode': 1.5234931833770975
'totalSteps': 30720, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.57631581928581, 0.0, 0.366441998956725, 0.0, 0.0, 0.0], 'rewardMean': 0.19667749875201318, 'totalEpisodes': 1336, 'stepsPerEpisode': 46, 'rewardPerEpisode': 3.6869254083758065
'totalSteps': 32768, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.5187801297754049, 0.0, 0.45287494943477213, 0.0, 0.0, 0.0], 'rewardMean': 0.13991237788604707, 'totalEpisodes': 1372, 'stepsPerEpisode': 51, 'rewardPerEpisode': 6.654725815225277
'totalSteps': 34816, 'rewardStep': 0.5282095492635577, 'errorList': [], 'lossList': [0.0, -0.45743834218010304, 0.0, 0.4332692925352603, 0.0, 0.0, 0.0], 'rewardMean': 0.1302812303080548, 'totalEpisodes': 1408, 'stepsPerEpisode': 12, 'rewardPerEpisode': 3.6402099281387033
'totalSteps': 36864, 'rewardStep': 0.3674754673122498, 'errorList': [], 'lossList': [0.0, -0.3972818282432854, 0.0, 0.7500339644495397, 0.0, 0.0, 0.0], 'rewardMean': 0.1670287770392798, 'totalEpisodes': 1441, 'stepsPerEpisode': 11, 'rewardPerEpisode': 2.3056004762089275
'totalSteps': 38912, 'rewardStep': 0.3155705641870843, 'errorList': [], 'lossList': [0.0, -0.3441926773637533, 0.0, 0.564968740567565, 0.0, 0.0, 0.0], 'rewardMean': 0.17498589394450476, 'totalEpisodes': 1474, 'stepsPerEpisode': 17, 'rewardPerEpisode': 3.31196071310043
'totalSteps': 40960, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.28921907804906366, 0.0, 0.26749848972540347, 0.0, 0.0, 0.0], 'rewardMean': 0.17498589394450473, 'totalEpisodes': 1508, 'stepsPerEpisode': 42, 'rewardPerEpisode': 5.948666581785531
'totalSteps': 43008, 'rewardStep': 0.1764241465764993, 'errorList': [], 'lossList': [0.0, -0.2476458139717579, 0.0, 0.48501303205266594, 0.0, 0.0, 0.0], 'rewardMean': 0.19262830860215466, 'totalEpisodes': 1540, 'stepsPerEpisode': 5, 'rewardPerEpisode': 1.8046037394294947
'totalSteps': 45056, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.19339799210429193, 0.0, 0.6354793753474951, 0.0, 0.0, 0.0], 'rewardMean': 0.1387679727339391, 'totalEpisodes': 1570, 'stepsPerEpisode': 35, 'rewardPerEpisode': 2.780858852088286
'totalSteps': 47104, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.14024940319359303, 0.0, 0.570069731771946, 0.0, 0.0, 0.0], 'rewardMean': 0.1387679727339391, 'totalEpisodes': 1600, 'stepsPerEpisode': 63, 'rewardPerEpisode': 14.70052556960136
'totalSteps': 49152, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.09106500782072544, 0.0, 0.6224074237048626, 0.0, 0.0, 0.0], 'rewardMean': 0.1387679727339391, 'totalEpisodes': 1626, 'stepsPerEpisode': 70, 'rewardPerEpisode': 15.15047539450321
'totalSteps': 51200, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.05419268123805523, 0.0, 0.936797609552741, 0.0, 0.0, 0.0], 'rewardMean': 0.1387679727339391, 'totalEpisodes': 1657, 'stepsPerEpisode': 8, 'rewardPerEpisode': 2.237739273902484
'totalSteps': 53248, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.007748518884181976, 0.0, 0.8705458735115826, 0.0, 0.0, 0.0], 'rewardMean': 0.1387679727339391, 'totalEpisodes': 1685, 'stepsPerEpisode': 22, 'rewardPerEpisode': 7.736272285342697
'totalSteps': 55296, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.04919947107635836, 'totalEpisodes': 1713, 'stepsPerEpisode': 66, 'rewardPerEpisode': 13.526614765231573
'totalSteps': 57344, 'rewardStep': 0.5101877897220124, 'errorList': [], 'lossList': [0.0, 0.06115421019494534, 0.0, 0.5631054586730897, 0.0, 0.0, 0.0], 'rewardMean': 0.06866119362985117, 'totalEpisodes': 1739, 'stepsPerEpisode': 61, 'rewardPerEpisode': 17.823212096310762
'totalSteps': 59392, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.1261620782315731, 0.0, 0.6511547499336302, 0.0, 0.0, 0.0], 'rewardMean': 0.06866119362985117, 'totalEpisodes': 1768, 'stepsPerEpisode': 19, 'rewardPerEpisode': 2.240209783337937
'totalSteps': 61440, 'rewardStep': 0.6623696474012024, 'errorList': [], 'lossList': [0.0, 0.18471011742949486, 0.0, 0.5913569760508836, 0.0, 0.0, 0.0], 'rewardMean': 0.11725574371232148, 'totalEpisodes': 1795, 'stepsPerEpisode': 35, 'rewardPerEpisode': 9.839025757393406
'totalSteps': 63488, 'rewardStep': 0.49324063164167764, 'errorList': [], 'lossList': [0.0, 0.23274681456387042, 0.0, 0.6051595488097519, 0.0, 0.0, 0.0], 'rewardMean': 0.16657980687648927, 'totalEpisodes': 1824, 'stepsPerEpisode': 20, 'rewardPerEpisode': 6.519184145554015
'totalSteps': 65536, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.2809907916933298, 0.0, 0.7418420314788818, 0.0, 0.0, 0.0], 'rewardMean': 0.16657980687648927, 'totalEpisodes': 1847, 'stepsPerEpisode': 103, 'rewardPerEpisode': 30.57569219498839
'totalSteps': 67584, 'rewardStep': 0.8300724758208107, 'errorList': [], 'lossList': [0.0, 0.33893851898610594, 0.0, 0.4227356068324298, 0.0, 0.0, 0.0], 'rewardMean': 0.24958705445857032, 'totalEpisodes': 1875, 'stepsPerEpisode': 2, 'rewardPerEpisode': 0.8300724758208107
'totalSteps': 69632, 'rewardStep': 0.3274227341409819, 'errorList': [], 'lossList': [0.0, 0.4049030587077141, 0.0, 0.5823820112273097, 0.0, 0.0, 0.0], 'rewardMean': 0.2823293278726685, 'totalEpisodes': 1904, 'stepsPerEpisode': 39, 'rewardPerEpisode': 14.560584516413847
'totalSteps': 71680, 'rewardStep': 0.5713348965870086, 'errorList': [], 'lossList': [0.0, 0.4805307576432824, 0.0, 0.5795024670194835, 0.0, 0.0, 0.0], 'rewardMean': 0.3394628175313693, 'totalEpisodes': 1934, 'stepsPerEpisode': 14, 'rewardPerEpisode': 4.251184420623905
'totalSteps': 73728, 'rewardStep': 0.4940986915392689, 'errorList': [], 'lossList': [0.0, 0.5406005179509521, 0.0, 0.7357656796462834, 0.0, 0.0, 0.0], 'rewardMean': 0.3888726866852962, 'totalEpisodes': 1961, 'stepsPerEpisode': 30, 'rewardPerEpisode': 10.81805086876415
'totalSteps': 75776, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.585588288679719, 0.0, 0.7316821305081248, 0.0, 0.0, 0.0], 'rewardMean': 0.3888726866852963, 'totalEpisodes': 1986, 'stepsPerEpisode': 99, 'rewardPerEpisode': 42.32409174670682
'totalSteps': 77824, 'rewardStep': 0.04064078187571263, 'errorList': [], 'lossList': [0.0, 0.647210493683815, 0.0, 0.4960905773099512, 0.0, 0.0, 0.0], 'rewardMean': 0.3419179859006663, 'totalEpisodes': 2013, 'stepsPerEpisode': 41, 'rewardPerEpisode': 8.04587417343885
'totalSteps': 79872, 'rewardStep': 0.08921561784976095, 'errorList': [], 'lossList': [0.0, 0.7302539236843586, 0.0, 0.6548237903043628, 0.0, 0.0, 0.0], 'rewardMean': 0.3508395476856424, 'totalEpisodes': 2039, 'stepsPerEpisode': 78, 'rewardPerEpisode': 35.07704435497783
'totalSteps': 81920, 'rewardStep': 0.41879047870035535, 'errorList': [], 'lossList': [0.0, 0.8061570387333632, 0.0, 0.6551067335531116, 0.0, 0.0, 0.0], 'rewardMean': 0.32648163081555764, 'totalEpisodes': 2067, 'stepsPerEpisode': 35, 'rewardPerEpisode': 8.733916505148104
'totalSteps': 83968, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.8717624191194773, 0.0, 0.7958813739940525, 0.0, 0.0, 0.0], 'rewardMean': 0.2771575676513899, 'totalEpisodes': 2093, 'stepsPerEpisode': 31, 'rewardPerEpisode': 12.456762130549972
'totalSteps': 86016, 'rewardStep': 0.02331947346558505, 'errorList': [], 'lossList': [0.0, 0.9242170359939337, 0.0, 0.5535944400355219, 0.0, 0.0, 0.0], 'rewardMean': 0.27948951499794833, 'totalEpisodes': 2117, 'stepsPerEpisode': 19, 'rewardPerEpisode': 2.091251506078499
'totalSteps': 88064, 'rewardStep': 0.19236359730143138, 'errorList': [], 'lossList': [0.0, 0.9823225030675531, 0.0, 0.49039261364378034, 0.0, 0.0, 0.0], 'rewardMean': 0.21571862714601048, 'totalEpisodes': 2142, 'stepsPerEpisode': 117, 'rewardPerEpisode': 42.262870336203804
'totalSteps': 90112, 'rewardStep': 0.3112338252185819, 'errorList': [], 'lossList': [0.0, 1.0321147620677948, 0.0, 0.6590174273122102, 0.0, 0.0, 0.0], 'rewardMean': 0.2140997362537705, 'totalEpisodes': 2166, 'stepsPerEpisode': 32, 'rewardPerEpisode': 9.0035612519276
'totalSteps': 92160, 'rewardStep': 0.4916386250713256, 'errorList': [], 'lossList': [0.0, 1.0738150842487812, 0.0, 0.6132924834731966, 0.0, 0.0, 0.0], 'rewardMean': 0.20613010910220222, 'totalEpisodes': 2190, 'stepsPerEpisode': 97, 'rewardPerEpisode': 51.009552488929955
'totalSteps': 94208, 'rewardStep': 0.23968748703488785, 'errorList': [], 'lossList': [0.0, 1.1284981712698936, 0.0, 0.4463632539846003, 0.0, 0.0, 0.0], 'rewardMean': 0.18068898865176405, 'totalEpisodes': 2217, 'stepsPerEpisode': 41, 'rewardPerEpisode': 13.836202837965265
'totalSteps': 96256, 'rewardStep': 0.4857854004827238, 'errorList': [], 'lossList': [0.0, 1.1903808534145355, 0.0, 0.9312890058383345, 0.0, 0.0, 0.0], 'rewardMean': 0.22926752870003644, 'totalEpisodes': 2243, 'stepsPerEpisode': 61, 'rewardPerEpisode': 36.69451134170489
'totalSteps': 98304, 'rewardStep': 0.7813774389268933, 'errorList': [], 'lossList': [0.0, 1.2504576310515403, 0.0, 0.5465488282032311, 0.0, 0.0, 0.0], 'rewardMean': 0.30334119440515445, 'totalEpisodes': 2268, 'stepsPerEpisode': 8, 'rewardPerEpisode': 6.0011572350207
'totalSteps': 100352, 'rewardStep': 0.4502077598060481, 'errorList': [], 'lossList': [0.0, 1.277474644780159, 0.0, 0.9009519177488983, 0.0, 0.0, 0.0], 'rewardMean': 0.3394404086007833, 'totalEpisodes': 2290, 'stepsPerEpisode': 22, 'rewardPerEpisode': 3.4638912866186833
'totalSteps': 102400, 'rewardStep': 0.7540525231007363, 'errorList': [], 'lossList': [0.0, 1.2852791912853718, 0.0, 0.9861415641847998, 0.0, 0.0, 0.0], 'rewardMean': 0.37296661304082135, 'totalEpisodes': 2319, 'stepsPerEpisode': 7, 'rewardPerEpisode': 1.9048303988063409
'totalSteps': 104448, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 1.3133203633129598, 0.0, 0.29383846258278934, 0.0, 0.0, 0.0], 'rewardMean': 0.3729666130408213, 'totalEpisodes': 2345, 'stepsPerEpisode': 107, 'rewardPerEpisode': 55.46292478497867
'totalSteps': 106496, 'rewardStep': 0.6566025791432633, 'errorList': [], 'lossList': [0.0, 1.3536975733935832, 0.0, 0.6889544706791639, 0.0, 0.0, 0.0], 'rewardMean': 0.43629492360858907, 'totalEpisodes': 2372, 'stepsPerEpisode': 14, 'rewardPerEpisode': 11.069057011844187
'totalSteps': 108544, 'rewardStep': 0.6331207130611192, 'errorList': [], 'lossList': [0.0, 1.3818904031068087, 0.0, 0.33706261112820357, 0.0, 0.0, 0.0], 'rewardMean': 0.4803706351845579, 'totalEpisodes': 2395, 'stepsPerEpisode': 5, 'rewardPerEpisode': 0.9218440743506358
'totalSteps': 110592, 'rewardStep': 0.44768040957648725, 'errorList': [], 'lossList': [0.0, 1.4279509149491787, 0.0, 0.33730170312337576, 0.0, 0.0, 0.0], 'rewardMean': 0.49401529362034846, 'totalEpisodes': 2420, 'stepsPerEpisode': 23, 'rewardPerEpisode': 8.480029511506178
'totalSteps': 112640, 'rewardStep': 0.8621146375146063, 'errorList': [], 'lossList': [0.0, 1.4716062419116498, 0.0, 0.29823425139766185, 0.0, 0.0, 0.0], 'rewardMean': 0.5310628948646765, 'totalEpisodes': 2446, 'stepsPerEpisode': 61, 'rewardPerEpisode': 40.04681866965465
'totalSteps': 114688, 'rewardStep': 0.6845301090248247, 'errorList': [], 'lossList': [0.0, 1.5160233061760664, 0.0, 0.22296938903164118, 0.0, 0.0, 0.0], 'rewardMean': 0.5755471570636701, 'totalEpisodes': 2475, 'stepsPerEpisode': 12, 'rewardPerEpisode': 6.894848782846375
'totalSteps': 116736, 'rewardStep': 0.2624577320869348, 'errorList': [], 'lossList': [0.0, 1.5553040988743305, 0.0, 0.2026601143879816, 0.0, 0.0, 0.0], 'rewardMean': 0.5532143902240912, 'totalEpisodes': 2504, 'stepsPerEpisode': 5, 'rewardPerEpisode': 2.5879635176453517
'totalSteps': 118784, 'rewardStep': 0.6630902248019319, 'errorList': [], 'lossList': [0.0, 1.5933027800172568, 0.0, 0.32324177196715026, 0.0, 0.0, 0.0], 'rewardMean': 0.5413856688115952, 'totalEpisodes': 2530, 'stepsPerEpisode': 83, 'rewardPerEpisode': 65.35096923150769
'totalSteps': 120832, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.4209596405209167, 'totalEpisodes': 2560, 'stepsPerEpisode': 76, 'rewardPerEpisode': 42.97105386448055
'totalSteps': 122880, 'rewardStep': 0.8859018413318822, 'errorList': [], 'lossList': [0.0, 1.622926139459014, 0.0, 0.9549121455289423, 0.0, 0.0, 0.0], 'rewardMean': 0.5095498246541049, 'totalEpisodes': 2586, 'stepsPerEpisode': 38, 'rewardPerEpisode': 26.870261113046563
'totalSteps': 124928, 'rewardStep': 0.5281458761166775, 'errorList': [], 'lossList': [0.0, 1.6436654090881349, 0.0, 0.3271208978025243, 0.0, 0.0, 0.0], 'rewardMean': 0.4967041543514464, 'totalEpisodes': 2611, 'stepsPerEpisode': 43, 'rewardPerEpisode': 26.612191894865997
'totalSteps': 126976, 'rewardStep': 0.5888379966839811, 'errorList': [], 'lossList': [0.0, 1.67825173959136, 0.0, 0.6272702038288116, 0.0, 0.0, 0.0], 'rewardMean': 0.49227588271373257, 'totalEpisodes': 2634, 'stepsPerEpisode': 82, 'rewardPerEpisode': 56.672777980988926
'totalSteps': 129024, 'rewardStep': 0.6320330031594624, 'errorList': [], 'lossList': [0.0, 1.6949950762093067, 0.0, 0.48435523826628923, 0.0, 0.0, 0.0], 'rewardMean': 0.51071114207203, 'totalEpisodes': 2660, 'stepsPerEpisode': 19, 'rewardPerEpisode': 9.86815684521891
'totalSteps': 131072, 'rewardStep': 0.8139620428107175, 'errorList': [], 'lossList': [0.0, 1.7092893067747355, 0.0, 0.587200354761444, 0.0, 0.0, 0.0], 'rewardMean': 0.5058958826016412, 'totalEpisodes': 2686, 'stepsPerEpisode': 45, 'rewardPerEpisode': 19.3511408574343
'totalSteps': 133120, 'rewardStep': 0.13458286649790396, 'errorList': [], 'lossList': [0.0, 1.7197553642094134, 0.0, 1.0125831633806228, 0.0, 0.0, 0.0], 'rewardMean': 0.45090115834894917, 'totalEpisodes': 2707, 'stepsPerEpisode': 4, 'rewardPerEpisode': 0.13458286649790396
'totalSteps': 135168, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 1.7211771931499242, 0.0, 0.5764649033080786, 0.0, 0.0, 0.0], 'rewardMean': 0.4246553851402557, 'totalEpisodes': 2734, 'stepsPerEpisode': 45, 'rewardPerEpisode': 2.701912622780328
'totalSteps': 137216, 'rewardStep': 0.21163952296622257, 'errorList': [], 'lossList': [0.0, 1.722342699766159, 0.0, 0.3152516168775037, 0.0, 0.0, 0.0], 'rewardMean': 0.37951031495668475, 'totalEpisodes': 2760, 'stepsPerEpisode': 38, 'rewardPerEpisode': 11.425087212424803
'totalSteps': 139264, 'rewardStep': 0.5460300361997037, 'errorList': [], 'lossList': [0.0, 1.7280068937689066, 0.0, 0.2700579669559374, 0.0, 0.0, 0.0], 'rewardMean': 0.43411331857665514, 'totalEpisodes': 2787, 'stepsPerEpisode': 45, 'rewardPerEpisode': 20.384023251733925
'totalSteps': 141312, 'rewardStep': 0.6731764373737024, 'errorList': [], 'lossList': [0.0, 1.731423433497548, 0.0, 0.4058037704555318, 0.0, 0.0, 0.0], 'rewardMean': 0.5014309623140254, 'totalEpisodes': 2813, 'stepsPerEpisode': 54, 'rewardPerEpisode': 11.111477866234992
'totalSteps': 143360, 'rewardStep': 0.7856711953034368, 'errorList': [], 'lossList': [0.0, 1.7641776658594608, 0.0, 0.23258722631726414, 0.0, 0.0, 0.0], 'rewardMean': 0.4914078977111808, 'totalEpisodes': 2838, 'stepsPerEpisode': 7, 'rewardPerEpisode': 4.559897322352729
'totalSteps': 145408, 'rewardStep': 0.6952771139539499, 'errorList': [], 'lossList': [0.0, 1.818109792098403, 0.0, 0.16615524076623842, 0.0, 0.0, 0.0], 'rewardMean': 0.508121021494908, 'totalEpisodes': 2865, 'stepsPerEpisode': 31, 'rewardPerEpisode': 18.078543319597376
'totalSteps': 147456, 'rewardStep': 0.3074778032870047, 'errorList': [], 'lossList': [0.0, 1.85816720277071, 0.0, 0.12514055909123273, 0.0, 0.0, 0.0], 'rewardMean': 0.47998500215521045, 'totalEpisodes': 2889, 'stepsPerEpisode': 75, 'rewardPerEpisode': 35.50247146924557
'totalSteps': 149504, 'rewardStep': 0.5702176416465019, 'errorList': [], 'lossList': [0.0, 1.8616101924329995, 0.0, 0.31371788401156664, 0.0, 0.0, 0.0], 'rewardMean': 0.4738034660039143, 'totalEpisodes': 2913, 'stepsPerEpisode': 60, 'rewardPerEpisode': 33.86884025083158
'totalSteps': 151552, 'rewardStep': 0.1822513449570513, 'errorList': [], 'lossList': [0.0, 1.8665685079991818, 0.0, 0.31209091634955255, 0.0, 0.0, 0.0], 'rewardMean': 0.4106323962185477, 'totalEpisodes': 2935, 'stepsPerEpisode': 67, 'rewardPerEpisode': 40.0708545890282
'totalSteps': 153600, 'rewardStep': 0.3320574483348072, 'errorList': [], 'lossList': [0.0, 1.8901780545711517, 0.0, 0.5607920879963786, 0.0, 0.0, 0.0], 'rewardMean': 0.430379854402238, 'totalEpisodes': 2957, 'stepsPerEpisode': 19, 'rewardPerEpisode': 1.938133945932074
'totalSteps': 155648, 'rewardStep': 0.37065139666722824, 'errorList': [], 'lossList': [0.0, 1.908269326388836, 0.0, 0.43498996368143705, 0.0, 0.0, 0.0], 'rewardMean': 0.4674449940689609, 'totalEpisodes': 2981, 'stepsPerEpisode': 60, 'rewardPerEpisode': 20.460269917075724
'totalSteps': 157696, 'rewardStep': 0.9269904551221778, 'errorList': [], 'lossList': [0.0, 1.9227974213659764, 0.0, 0.5202054140623659, 0.0, 0.0, 0.0], 'rewardMean': 0.5389800872845565, 'totalEpisodes': 3006, 'stepsPerEpisode': 122, 'rewardPerEpisode': 102.32136820595565
'totalSteps': 159744, 'rewardStep': 0.004960802491505878, 'errorList': [], 'lossList': [0.0, 1.951946312189102, 0.0, 0.24284676068928093, 0.0, 0.0, 0.0], 'rewardMean': 0.4848731639137366, 'totalEpisodes': 3030, 'stepsPerEpisode': 136, 'rewardPerEpisode': 97.42282417680362
'totalSteps': 161792, 'rewardStep': 0.5338434768149408, 'errorList': [], 'lossList': [0.0, 1.9779006123542786, 0.0, 0.260351426305715, 0.0, 0.0, 0.0], 'rewardMean': 0.4709398678578604, 'totalEpisodes': 3053, 'stepsPerEpisode': 127, 'rewardPerEpisode': 83.26455790078549
'totalSteps': 163840, 'rewardStep': 0.7783412350380754, 'errorList': [], 'lossList': [0.0, 1.9965440332889557, 0.0, 0.1286374124698341, 0.0, 0.0, 0.0], 'rewardMean': 0.4702068718313244, 'totalEpisodes': 3080, 'stepsPerEpisode': 64, 'rewardPerEpisode': 41.61384443232756
'totalSteps': 165888, 'rewardStep': 0.5920251637294316, 'errorList': [], 'lossList': [0.0, 2.0139852672815324, 0.0, 0.2961960799060762, 0.0, 0.0, 0.0], 'rewardMean': 0.45988167680887243, 'totalEpisodes': 3104, 'stepsPerEpisode': 49, 'rewardPerEpisode': 25.85849972927601
'totalSteps': 167936, 'rewardStep': 0.7947428949992984, 'errorList': [], 'lossList': [0.0, 2.016239572316408, 0.0, 0.869302558270283, 0.0, 0.0, 0.0], 'rewardMean': 0.5086081859801018, 'totalEpisodes': 3128, 'stepsPerEpisode': 79, 'rewardPerEpisode': 58.507075206569596
'totalSteps': 169984, 'rewardStep': 0.1855415670327153, 'errorList': [], 'lossList': [0.0, 1.991470092907548, 0.0, 0.1282813641591929, 0.0, 0.0, 0.0], 'rewardMean': 0.4701405785187232, 'totalEpisodes': 3156, 'stepsPerEpisode': 98, 'rewardPerEpisode': 65.7429003848473
'totalSteps': 172032, 'rewardStep': 0.5783797282125341, 'errorList': [], 'lossList': [0.0, 1.9949783239513637, 0.0, 0.32998154165688903, 0.0, 0.0, 0.0], 'rewardMean': 0.5097534168442714, 'totalEpisodes': 3178, 'stepsPerEpisode': 32, 'rewardPerEpisode': 18.371816183357016
