#parameter variation file for learning
#varied parameters:
#case = 2
#computationIndex = 1
#functionData = {'nArms': 3, 'evaluationSteps': 5000, 'episodeSteps': 2500, 'episodeStepsMax': 3125, 'totalLearningSteps': 5000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'PPO', 'rewardMode': 2, 'rewardPositionFactor': 0.5, 'stepUpdateTime': 0.02, 'thresholdFactor': 0.5, 'cartForce': 120, 'numberOfTests': 50, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP_PPO_r2_lr5e-5_Model', 'netarchLayerSize': 256, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP_PPO_r2_lr5e-5_Results', 'verbose': True}
#
'totalSteps': 3125, 'rewardStep': 0.5415746550354796, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.5415746550354796, 'totalEpisodes': 1501, 'stepsPerEpisode': 2, 'rewardPerEpisode': 1.2851898860674527
'totalSteps': 37500, 'rewardStep': 0.9347524130962199, 'errorList': [], 'lossList': [0.0, -1.268238973860838, 0.0, 7.291443073992826, 0.0, 0.0, 0.0], 'rewardMean': 0.7195311987198478, 'totalEpisodes': 13710, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.9347524130962199
'totalSteps': 40625, 'rewardStep': 0.7388765383192112, 'errorList': [], 'lossList': [0.0, -1.258347863810403, 0.0, 10.16497043103588, 0.0, 0.0, 0.0], 'rewardMean': 0.731066690804035, 'totalEpisodes': 14338, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.7388765383192112
'totalSteps': 43750, 'rewardStep': 0.7047974994082676, 'errorList': [], 'lossList': [0.0, -1.2488190792044815, 0.0, 9.40458695645235, 0.0, 0.0, 0.0], 'rewardMean': 0.7420654120826637, 'totalEpisodes': 15018, 'stepsPerEpisode': 12, 'rewardPerEpisode': 10.156653616604943
'totalSteps': 46875, 'rewardStep': 0.882389791488938, 'errorList': [], 'lossList': [0.0, -1.23837820340176, 0.0, 10.60624358410738, 0.0, 0.0, 0.0], 'rewardMean': 0.7708233625693597, 'totalEpisodes': 15629, 'stepsPerEpisode': 5, 'rewardPerEpisode': 3.947912087247561
'totalSteps': 50000, 'rewardStep': 0.711935345929851, 'errorList': [], 'lossList': [0.0, -1.2289880565234592, 0.0, 11.104955717008941, 0.0, 0.0, 0.0], 'rewardMean': 0.7631292118662409, 'totalEpisodes': 16215, 'stepsPerEpisode': 19, 'rewardPerEpisode': 14.31692788224591
'totalSteps': 53125, 'rewardStep': 0.5396859111992496, 'errorList': [], 'lossList': [0.0, -1.2183420981679645, 0.0, 10.662233448028564, 0.0, 0.0, 0.0], 'rewardMean': 0.7487022505510671, 'totalEpisodes': 16829, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.5396859111992496
'totalSteps': 56250, 'rewardStep': 0.7142162912173708, 'errorList': [], 'lossList': [0.0, -1.2066973975726536, 0.0, 13.048798758643015, 0.0, 0.0, 0.0], 'rewardMean': 0.7501953844181518, 'totalEpisodes': 17395, 'stepsPerEpisode': 18, 'rewardPerEpisode': 14.127636015611712
'totalSteps': 59375, 'rewardStep': 0.8413761731882305, 'errorList': [], 'lossList': [0.0, -1.1963854916241705, 0.0, 14.969312950056427, 0.0, 0.0, 0.0], 'rewardMean': 0.7659098146937678, 'totalEpisodes': 17941, 'stepsPerEpisode': 24, 'rewardPerEpisode': 21.131983121428657
'totalSteps': 62500, 'rewardStep': 0.7163056554292234, 'errorList': [], 'lossList': [0.0, -1.1865241916812197, 0.0, 14.754758664539882, 0.0, 0.0, 0.0], 'rewardMean': 0.7610032614555314, 'totalEpisodes': 18466, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.7163056554292234
'totalSteps': 65625, 'rewardStep': 0.6105082440897722, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.7070599694359887, 'totalEpisodes': 18990, 'stepsPerEpisode': 2, 'rewardPerEpisode': 1.4595228668510796
'totalSteps': 68750, 'rewardStep': 0.8363004242910275, 'errorList': [], 'lossList': [0.0, -1.175848145630895, 0.0, 18.012226651639356, 0.0, 0.0, 0.0], 'rewardMean': 0.7168023580331704, 'totalEpisodes': 19462, 'stepsPerEpisode': 7, 'rewardPerEpisode': 5.50413238330795
'totalSteps': 71875, 'rewardStep': 0.7070331880239152, 'errorList': [], 'lossList': [0.0, -1.1636542230236286, 0.0, 14.877328312153718, 0.0, 0.0, 0.0], 'rewardMean': 0.717025926894735, 'totalEpisodes': 19935, 'stepsPerEpisode': 5, 'rewardPerEpisode': 3.436241997756955
'totalSteps': 75000, 'rewardStep': 0.9062182207590097, 'errorList': [], 'lossList': [0.0, -1.150350651692371, 0.0, 15.260834296868772, 0.0, 0.0, 0.0], 'rewardMean': 0.7194087698217423, 'totalEpisodes': 20445, 'stepsPerEpisode': 18, 'rewardPerEpisode': 15.909928168734634
'totalSteps': 78125, 'rewardStep': 0.7565361522783061, 'errorList': [], 'lossList': [0.0, -1.1354359694889613, 0.0, 16.76720642751577, 0.0, 0.0, 0.0], 'rewardMean': 0.7238688504565877, 'totalEpisodes': 20931, 'stepsPerEpisode': 4, 'rewardPerEpisode': 3.212847666962296
'totalSteps': 81250, 'rewardStep': 0.5358469824032399, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.7056480266955736, 'totalEpisodes': 21388, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.5358469824032399
'totalSteps': 84375, 'rewardStep': 0.6314178595745248, 'errorList': [], 'lossList': [0.0, -1.1219665189178623, 0.0, 14.296073323853161, 0.0, 0.0, 0.0], 'rewardMean': 0.6846521953342031, 'totalEpisodes': 21892, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.6314178595745248
'totalSteps': 87500, 'rewardStep': 0.8780081543807822, 'errorList': [], 'lossList': [0.0, -1.107662765590512, 0.0, 14.627503805744405, 0.0, 0.0, 0.0], 'rewardMean': 0.700822445229359, 'totalEpisodes': 22360, 'stepsPerEpisode': 11, 'rewardPerEpisode': 9.323183107348028
'totalSteps': 90625, 'rewardStep': 0.5823386766826153, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.6951885317479277, 'totalEpisodes': 22845, 'stepsPerEpisode': 8, 'rewardPerEpisode': 6.035668956547305
'totalSteps': 93750, 'rewardStep': 0.6851258660742698, 'errorList': [], 'lossList': [0.0, -1.0948967858236662, 0.0, 20.709937765160387, 0.0, 0.0, 0.0], 'rewardMean': 0.6800710759262518, 'totalEpisodes': 23281, 'stepsPerEpisode': 22, 'rewardPerEpisode': 16.64421950306868
'totalSteps': 96875, 'rewardStep': 0.6030983903366963, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.6393656131152986, 'totalEpisodes': 23708, 'stepsPerEpisode': 2, 'rewardPerEpisode': 1.405509093465706
'totalSteps': 100000, 'rewardStep': 0.7855362748042579, 'errorList': [], 'lossList': [0.0, -1.0826885887554714, 0.0, 19.92243074494965, 0.0, 0.0, 0.0], 'rewardMean': 0.6422656253678938, 'totalEpisodes': 24162, 'stepsPerEpisode': 3, 'rewardPerEpisode': 2.3875150398901863
'totalSteps': 103125, 'rewardStep': 0.7226327786751581, 'errorList': [], 'lossList': [0.0, -1.0711308019501822, 0.0, 20.600073065076554, 0.0, 0.0, 0.0], 'rewardMean': 0.6609442049950857, 'totalEpisodes': 24586, 'stepsPerEpisode': 11, 'rewardPerEpisode': 8.726256340802838
'totalSteps': 106250, 'rewardStep': 0.8291833938840432, 'errorList': [], 'lossList': [0.0, -1.0586936466547907, 0.0, 19.44659368943195, 0.0, 0.0, 0.0], 'rewardMean': 0.6902778461431659, 'totalEpisodes': 25049, 'stepsPerEpisode': 7, 'rewardPerEpisode': 5.3487223060849
'totalSteps': 109375, 'rewardStep': 0.15543073549190708, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.5704213918460168, 'totalEpisodes': 25457, 'stepsPerEpisode': 15, 'rewardPerEpisode': 10.438195633617466
'totalSteps': 112500, 'rewardStep': 0.6935071365092013, 'errorList': [], 'lossList': [0.0, -1.0458573005637344, 0.0, 21.73188955345932, 0.0, 0.0, 0.0], 'rewardMean': 0.5815382378286753, 'totalEpisodes': 25887, 'stepsPerEpisode': 2, 'rewardPerEpisode': 1.5531039807250386
'totalSteps': 115625, 'rewardStep': 0.7718370001009406, 'errorList': [], 'lossList': [0.0, -1.034269214892874, 0.0, 21.38944574667483, 0.0, 0.0, 0.0], 'rewardMean': 0.6004880701705078, 'totalEpisodes': 26285, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.7718370001009406
'totalSteps': 118750, 'rewardStep': 0.31110190834079626, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.5338860261975704, 'totalEpisodes': 26712, 'stepsPerEpisode': 5, 'rewardPerEpisode': 2.862449126101935
'totalSteps': 121875, 'rewardStep': 0.6881800105557071, 'errorList': [], 'lossList': [0.0, -1.0224044016429357, 0.0, 19.927580605720987, 0.0, 0.0, 0.0], 'rewardMean': 0.5423941882194716, 'totalEpisodes': 27142, 'stepsPerEpisode': 10, 'rewardPerEpisode': 8.518216561011394
'totalSteps': 125000, 'rewardStep': 0.8041126899773067, 'errorList': [], 'lossList': [0.0, -1.0089871258151775, 0.0, 19.282563242620352, 0.0, 0.0, 0.0], 'rewardMean': 0.5442518297367763, 'totalEpisodes': 27578, 'stepsPerEpisode': 14, 'rewardPerEpisode': 11.365169774500844
'totalSteps': 128125, 'rewardStep': 0.6300449399111009, 'errorList': [], 'lossList': [0.0, -0.994532468367596, 0.0, 20.224652529735955, 0.0, 0.0, 0.0], 'rewardMean': 0.5349930458603706, 'totalEpisodes': 28004, 'stepsPerEpisode': 13, 'rewardPerEpisode': 9.910854397157557
'totalSteps': 131250, 'rewardStep': 0.8650114649503373, 'errorList': [], 'lossList': [0.0, -0.9807773547513144, 0.0, 22.355486585655992, 0.0, 0.0, 0.0], 'rewardMean': 0.5385758529670002, 'totalEpisodes': 28388, 'stepsPerEpisode': 14, 'rewardPerEpisode': 11.497255552614407
'totalSteps': 134375, 'rewardStep': 0.8081951721938377, 'errorList': [], 'lossList': [0.0, -0.9689421667128193, 0.0, 22.783873435429165, 0.0, 0.0, 0.0], 'rewardMean': 0.6038522966371931, 'totalEpisodes': 28796, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.8081951721938377
'totalSteps': 137500, 'rewardStep': 0.5128131982184313, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.6215211490807686, 'totalEpisodes': 29175, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.5128131982184313
'totalSteps': 140625, 'rewardStep': 0.9145630391330409, 'errorList': [], 'lossList': [0.0, -0.9553296130530688, 0.0, 22.21346275173888, 0.0, 0.0, 0.0], 'rewardMean': 0.6357937529839786, 'totalEpisodes': 29557, 'stepsPerEpisode': 11, 'rewardPerEpisode': 8.9372080954149
'totalSteps': 143750, 'rewardStep': 0.6756931897697712, 'errorList': [], 'lossList': [0.0, -0.9412100267653563, 0.0, 22.677669180655965, 0.0, 0.0, 0.0], 'rewardMean': 0.6722528811268761, 'totalEpisodes': 29904, 'stepsPerEpisode': 10, 'rewardPerEpisode': 8.050025590080168
'totalSteps': 146875, 'rewardStep': 0.836836689812615, 'errorList': [], 'lossList': [0.0, -0.9270836566175733, 0.0, 21.233634929267726, 0.0, 0.0, 0.0], 'rewardMean': 0.724826359274058, 'totalEpisodes': 30259, 'stepsPerEpisode': 10, 'rewardPerEpisode': 7.7294092178215665
'totalSteps': 150000, 'rewardStep': 0.6332123833803063, 'errorList': [], 'lossList': [0.0, -0.9127929720343376, 0.0, 22.447120510801977, 0.0, 0.0, 0.0], 'rewardMean': 0.7193295965565178, 'totalEpisodes': 30647, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.6332123833803063
'totalSteps': 153125, 'rewardStep': 0.760032101392602, 'errorList': [], 'lossList': [0.0, -0.8984106504187293, 0.0, 22.29550299352529, 0.0, 0.0, 0.0], 'rewardMean': 0.7149215376980474, 'totalEpisodes': 31006, 'stepsPerEpisode': 3, 'rewardPerEpisode': 2.260364031500095
'totalSteps': 156250, 'rewardStep': 0.5803486443800094, 'errorList': [], 'lossList': [0.0, -0.8848079818852094, 0.0, 22.111252819761937, 0.0, 0.0, 0.0], 'rewardMean': 0.7099519081449384, 'totalEpisodes': 31371, 'stepsPerEpisode': 3, 'rewardPerEpisode': 1.9098674806485678
'totalSteps': 159375, 'rewardStep': 0.7229742285028189, 'errorList': [], 'lossList': [0.0, -0.8725541911563095, 0.0, 27.723039607612453, 0.0, 0.0, 0.0], 'rewardMean': 0.6957481845001865, 'totalEpisodes': 31676, 'stepsPerEpisode': 7, 'rewardPerEpisode': 5.356182688798402
'totalSteps': 162500, 'rewardStep': 0.7970224942288644, 'errorList': [], 'lossList': [0.0, -0.8604020833969116, 0.0, 28.817481749398368, 0.0, 0.0, 0.0], 'rewardMean': 0.694630916703689, 'totalEpisodes': 31976, 'stepsPerEpisode': 29, 'rewardPerEpisode': 23.347018861642482
'totalSteps': 165625, 'rewardStep': 0.8026532151504127, 'errorList': [], 'lossList': [0.0, -0.847198987858636, 0.0, 28.567628323301978, 0.0, 0.0, 0.0], 'rewardMean': 0.7236149183968872, 'totalEpisodes': 32305, 'stepsPerEpisode': 2, 'rewardPerEpisode': 1.6243096545767117
'totalSteps': 168750, 'rewardStep': 0.6636109319417077, 'errorList': [], 'lossList': [0.0, -0.8348866424998459, 0.0, 27.711603515002192, 0.0, 0.0, 0.0], 'rewardMean': 0.7386946917692149, 'totalEpisodes': 32637, 'stepsPerEpisode': 20, 'rewardPerEpisode': 14.51339508600455
'totalSteps': 171875, 'rewardStep': 0.7249394767840163, 'errorList': [], 'lossList': [0.0, -0.8227242096346252, 0.0, 28.65583783753064, 0.0, 0.0, 0.0], 'rewardMean': 0.7197323355343125, 'totalEpisodes': 32958, 'stepsPerEpisode': 6, 'rewardPerEpisode': 4.6028620900450825
'totalSteps': 175000, 'rewardStep': 0.6540691983024953, 'errorList': [], 'lossList': [0.0, -0.8111722828174124, 0.0, 29.807194943330725, 0.0, 0.0, 0.0], 'rewardMean': 0.7175699363875847, 'totalEpisodes': 33271, 'stepsPerEpisode': 12, 'rewardPerEpisode': 8.290982828764717
'totalSteps': 178125, 'rewardStep': 0.6669455870347606, 'errorList': [], 'lossList': [0.0, -0.8018068745428202, 0.0, 30.424147341202715, 0.0, 0.0, 0.0], 'rewardMean': 0.7005808261097993, 'totalEpisodes': 33559, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.6669455870347606
'totalSteps': 181250, 'rewardStep': 0.8393294701318289, 'errorList': [], 'lossList': [0.0, -0.7897462914184649, 0.0, 27.599266278013893, 0.0, 0.0, 0.0], 'rewardMean': 0.7211925347849516, 'totalEpisodes': 33869, 'stepsPerEpisode': 2, 'rewardPerEpisode': 1.7187940536097772
'totalSteps': 184375, 'rewardStep': 0.7072935289986811, 'errorList': [], 'lossList': [0.0, -0.7746061389543573, 0.0, 25.723762461603904, 0.0, 0.0, 0.0], 'rewardMean': 0.7159186775455596, 'totalEpisodes': 34180, 'stepsPerEpisode': 5, 'rewardPerEpisode': 3.499471406863689
'totalSteps': 187500, 'rewardStep': 0.7189453326246165, 'errorList': [], 'lossList': [0.0, -0.7613666007713396, 0.0, 24.17052119702709, 0.0, 0.0, 0.0], 'rewardMean': 0.7297783463700203, 'totalEpisodes': 34493, 'stepsPerEpisode': 14, 'rewardPerEpisode': 10.28403983362654
'totalSteps': 190625, 'rewardStep': 0.7851030044883269, 'errorList': [], 'lossList': [0.0, -0.7486917316913605, 0.0, 27.044586407408424, 0.0, 0.0, 0.0], 'rewardMean': 0.7359912239685711, 'totalEpisodes': 34797, 'stepsPerEpisode': 14, 'rewardPerEpisode': 10.364738158255332
'totalSteps': 193750, 'rewardStep': 0.8639631278186947, 'errorList': [], 'lossList': [0.0, -0.7360685730467037, 0.0, 29.21590666478994, 0.0, 0.0, 0.0], 'rewardMean': 0.7426852873275541, 'totalEpisodes': 35108, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.8639631278186947
'totalSteps': 196875, 'rewardStep': 0.8613777174086015, 'errorList': [], 'lossList': [0.0, -0.7215426397566893, 0.0, 28.511681144091547, 0.0, 0.0, 0.0], 'rewardMean': 0.748557737553373, 'totalEpisodes': 35423, 'stepsPerEpisode': 8, 'rewardPerEpisode': 7.311279728719063
'totalSteps': 200000, 'rewardStep': 0.804916840575278, 'errorList': [], 'lossList': [0.0, -0.7102007861040076, 0.0, 28.818151738692304, 0.0, 0.0, 0.0], 'rewardMean': 0.76268832841673, 'totalEpisodes': 35688, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.804916840575278
'totalSteps': 203125, 'rewardStep': 0.8436860441118137, 'errorList': [], 'lossList': [0.0, -0.6989279346806663, 0.0, 32.22130148751395, 0.0, 0.0, 0.0], 'rewardMean': 0.7745629851495097, 'totalEpisodes': 35965, 'stepsPerEpisode': 5, 'rewardPerEpisode': 4.322633537196229
'totalSteps': 206250, 'rewardStep': 0.7476367790703743, 'errorList': [], 'lossList': [0.0, -0.6868359871056615, 0.0, 36.96154372935393, 0.0, 0.0, 0.0], 'rewardMean': 0.7839197432262976, 'totalEpisodes': 36214, 'stepsPerEpisode': 8, 'rewardPerEpisode': 6.434932572037248
'totalSteps': 209375, 'rewardStep': 0.47628941850822876, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.7285501212112844, 'totalEpisodes': 36482, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.47628941850822876
'totalSteps': 212500, 'rewardStep': 0.7639952001112712, 'errorList': [], 'lossList': [0.0, -0.6745294772848791, 0.0, 30.21549407024773, 0.0, 0.0, 0.0], 'rewardMean': 0.7342202883225435, 'totalEpisodes': 36753, 'stepsPerEpisode': 26, 'rewardPerEpisode': 22.033353486349228
'totalSteps': 215625, 'rewardStep': 0.7863982808934504, 'errorList': [], 'lossList': [0.0, -0.6639164009872748, 0.0, 31.92952460074911, 0.0, 0.0, 0.0], 'rewardMean': 0.7409655831494268, 'totalEpisodes': 37021, 'stepsPerEpisode': 4, 'rewardPerEpisode': 3.1919751986908786
'totalSteps': 218750, 'rewardStep': 0.7214117548886007, 'errorList': [], 'lossList': [0.0, -0.6550065280223379, 0.0, 32.81364974975586, 0.0, 0.0, 0.0], 'rewardMean': 0.7345964581894543, 'totalEpisodes': 37289, 'stepsPerEpisode': 7, 'rewardPerEpisode': 5.00494459397786
'totalSteps': 221875, 'rewardStep': 0.47243385316673314, 'errorList': [], 'lossList': [0.0, -0.6444490914442101, 0.0, 34.83349712527528, 0.0, 0.0, 0.0], 'rewardMean': 0.695443530724258, 'totalEpisodes': 37539, 'stepsPerEpisode': 35, 'rewardPerEpisode': 21.988002978066362
'totalSteps': 225000, 'rewardStep': 0.5893645500259539, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.6466869849310608, 'totalEpisodes': 37793, 'stepsPerEpisode': 14, 'rewardPerEpisode': 11.006272079203308
'totalSteps': 228125, 'rewardStep': 0.7530049721576305, 'errorList': [], 'lossList': [0.0, -0.6315857157415273, 0.0, 31.01304429891158, 0.0, 0.0, 0.0], 'rewardMean': 0.6376188777356426, 'totalEpisodes': 38056, 'stepsPerEpisode': 4, 'rewardPerEpisode': 3.054588039615148
'totalSteps': 231250, 'rewardStep': 0.7663756070506544, 'errorList': [], 'lossList': [0.0, -0.6191696014939522, 0.0, 35.145033178524095, 0.0, 0.0, 0.0], 'rewardMean': 0.6394927605336705, 'totalEpisodes': 38300, 'stepsPerEpisode': 4, 'rewardPerEpisode': 3.102941139743752
'totalSteps': 234375, 'rewardStep': 0.7294338139522281, 'errorList': [], 'lossList': [0.0, -0.6087654436121182, 0.0, 35.51302714445153, 0.0, 0.0, 0.0], 'rewardMean': 0.6648072000780705, 'totalEpisodes': 38520, 'stepsPerEpisode': 24, 'rewardPerEpisode': 20.21122559722663
'totalSteps': 237500, 'rewardStep': 0.8268580633951155, 'errorList': [], 'lossList': [0.0, -0.5987538001975234, 0.0, 36.96330687853755, 0.0, 0.0, 0.0], 'rewardMean': 0.6998640645667591, 'totalEpisodes': 38778, 'stepsPerEpisode': 11, 'rewardPerEpisode': 8.71653975136887
'totalSteps': 240625, 'rewardStep': 0.6550433173202007, 'errorList': [], 'lossList': [0.0, -0.5892448950786979, 0.0, 35.484367666439134, 0.0, 0.0, 0.0], 'rewardMean': 0.688968876287652, 'totalEpisodes': 39007, 'stepsPerEpisode': 30, 'rewardPerEpisode': 21.89337626974588
'totalSteps': 243750, 'rewardStep': 0.7549657790756374, 'errorList': [], 'lossList': [0.0, -0.5805396436428537, 0.0, 37.35724897968526, 0.0, 0.0, 0.0], 'rewardMean': 0.6858256261058708, 'totalEpisodes': 39231, 'stepsPerEpisode': 35, 'rewardPerEpisode': 28.30671282659451
'totalSteps': 246875, 'rewardStep': 0.8261931598523501, 'errorList': [], 'lossList': [0.0, -0.5700169069426401, 0.0, 34.17722359482123, 0.0, 0.0, 0.0], 'rewardMean': 0.6963037666022458, 'totalEpisodes': 39473, 'stepsPerEpisode': 10, 'rewardPerEpisode': 8.081301807757706
'totalSteps': 250000, 'rewardStep': 0.8740135974745962, 'errorList': [], 'lossList': [0.0, -0.5601445121424539, 0.0, 31.390712870383748, 0.0, 0.0, 0.0], 'rewardMean': 0.736461741033032, 'totalEpisodes': 39720, 'stepsPerEpisode': 4, 'rewardPerEpisode': 3.400776030828751
'totalSteps': 253125, 'rewardStep': 0.8380997881143807, 'errorList': [], 'lossList': [0.0, -0.5501148560825659, 0.0, 36.33772370085424, 0.0, 0.0, 0.0], 'rewardMean': 0.7613352648418747, 'totalEpisodes': 39943, 'stepsPerEpisode': 13, 'rewardPerEpisode': 10.442635483599869
'totalSteps': 256250, 'rewardStep': 0.7678164941911263, 'errorList': [], 'lossList': [0.0, -0.5384930110707575, 0.0, 36.52462953061474, 0.0, 0.0, 0.0], 'rewardMean': 0.779180459258392, 'totalEpisodes': 40168, 'stepsPerEpisode': 32, 'rewardPerEpisode': 25.649349761532356
'totalSteps': 259375, 'rewardStep': 0.751528591338376, 'errorList': [], 'lossList': [0.0, -0.529446465871772, 0.0, 36.10539316839101, 0.0, 0.0, 0.0], 'rewardMean': 0.7790328211764666, 'totalEpisodes': 40397, 'stepsPerEpisode': 4, 'rewardPerEpisode': 2.9844973731941016
'totalSteps': 262500, 'rewardStep': 0.6385934685686262, 'errorList': [], 'lossList': [0.0, -0.5216668698252463, 0.0, 34.144753954361896, 0.0, 0.0, 0.0], 'rewardMean': 0.7662546073282637, 'totalEpisodes': 40617, 'stepsPerEpisode': 31, 'rewardPerEpisode': 22.108992539931034
