#parameter variation file for learning
#varied parameters:
#case = 1
#computationIndex = 0
#functionData = {'nArms': 3, 'evaluationSteps': 5000, 'episodeSteps': 2500, 'episodeStepsMax': 3125, 'totalLearningSteps': 5000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'PPO', 'rewardMode': 2, 'rewardPositionFactor': 0.5, 'stepUpdateTime': 0.02, 'thresholdFactor': 0.5, 'cartForce': 120, 'numberOfTests': 50, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP_PPO_r2_lr5e-5_Model', 'netarchLayerSize': 256, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP_PPO_r2_lr5e-5_Results', 'verbose': True}
#
'totalSteps': 3125, 'rewardStep': 0.34415943552825845, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.34415943552825845, 'totalEpisodes': 1500, 'stepsPerEpisode': 2, 'rewardPerEpisode': 1.1431923480027186
'totalSteps': 121875, 'rewardStep': 0.9699363318542941, 'errorList': [272709.09188655904, 414756.20371958567, 1874854.7254467227, 3546063.282961502, 561139.903928522, 154905.0072563881, 2900129.842235099, 1335858.3940871076, 1151903.517544294, 345078.82025560905, 120647.93658941581, 781857.5884768879, 6173110.1792465085, 986761.2628920866, 1481941.652031864, 319249.8723826136, 1378403.2799508101, 511529.8238238282, 1748138.8964294705, 1790266.9680106938, 1578348.5651240663, 2352109.8858597274, 2290961.37425109, 2413016.476517822, 1353637.441923329, 3353358.4487310452, 873722.6691119658, 231155.65402580012, 192309.4526979184, 1797150.6666110456, 273067.96740898496, 949211.2005493907, 306124.74313970905, 1137212.5583023375, 451992.4859532326, 427982.3087898106, 685165.6485370918, 2650208.7271392727, 83337.02802804524, 657572.3203853185, 3159524.8644564357, 190688.3908956247, 931962.9514564712, 897673.2620098246, 6188997.6633420745, 846606.6827277436, 652746.7579371518, 568929.8631944432, 1098158.1050866721, 2471230.033621138], 'lossList': [0.0, -1.0352837937218802, 0.0, 24.571063800733917, 0.0, 0.0, 0.0], 'rewardMean': 0.6858695039879508, 'totalEpisodes': 25900, 'stepsPerEpisode': 3, 'rewardPerEpisode': 2.82665537435642, 'successfulTests': 0
'totalSteps': 125000, 'rewardStep': 0.8577925938491296, 'errorList': [], 'lossList': [0.0, -1.0231082181541287, 0.0, 22.727069191056856, 0.0, 0.0, 0.0], 'rewardMean': 0.7164459341429393, 'totalEpisodes': 26318, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.8577925938491296
'totalSteps': 128125, 'rewardStep': 0.8962297518303001, 'errorList': [], 'lossList': [0.0, -1.0110974688919223, 0.0, 21.748946238537226, 0.0, 0.0, 0.0], 'rewardMean': 0.7260594955356536, 'totalEpisodes': 26750, 'stepsPerEpisode': 20, 'rewardPerEpisode': 16.854622403221768
'totalSteps': 131250, 'rewardStep': 0.9084880354894651, 'errorList': [], 'lossList': [0.0, -0.998681320462908, 0.0, 23.310008438266053, 0.0, 0.0, 0.0], 'rewardMean': 0.735071124372628, 'totalEpisodes': 27158, 'stepsPerEpisode': 13, 'rewardPerEpisode': 11.897404363340963
'totalSteps': 134375, 'rewardStep': 0.590100721393262, 'errorList': [], 'lossList': [0.0, -0.985646536277265, 0.0, 22.462742122338742, 0.0, 0.0, 0.0], 'rewardMean': 0.7424267407718707, 'totalEpisodes': 27535, 'stepsPerEpisode': 22, 'rewardPerEpisode': 15.298187997432917
'totalSteps': 137500, 'rewardStep': 0.8921351204750912, 'errorList': [], 'lossList': [0.0, -0.9724969404084342, 0.0, 24.11158028232808, 0.0, 0.0, 0.0], 'rewardMean': 0.7799857970792962, 'totalEpisodes': 27940, 'stepsPerEpisode': 25, 'rewardPerEpisode': 21.455677001956683
'totalSteps': 140625, 'rewardStep': 0.8583446208444167, 'errorList': [], 'lossList': [0.0, -0.9606680190076633, 0.0, 27.082969396941515, 0.0, 0.0, 0.0], 'rewardMean': 0.808444621903716, 'totalEpisodes': 28304, 'stepsPerEpisode': 10, 'rewardPerEpisode': 8.426825502770106
'totalSteps': 143750, 'rewardStep': 0.8527394335516439, 'errorList': [], 'lossList': [0.0, -0.9476013042488877, 0.0, 24.277906448987064, 0.0, 0.0, 0.0], 'rewardMean': 0.8363429279988583, 'totalEpisodes': 28669, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.8527394335516439
'totalSteps': 146875, 'rewardStep': 0.8338431442169801, 'errorList': [], 'lossList': [0.0, -0.9354339982782092, 0.0, 25.931752769314514, 0.0, 0.0, 0.0], 'rewardMean': 0.8392101847240312, 'totalEpisodes': 28977, 'stepsPerEpisode': 5, 'rewardPerEpisode': 3.827325687133556
'totalSteps': 150000, 'rewardStep': 0.8010009619998765, 'errorList': [], 'lossList': [0.0, -0.9221395632442163, 0.0, 24.669883883729273, 0.0, 0.0, 0.0], 'rewardMean': 0.846061071550446, 'totalEpisodes': 29356, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.8010009619998765
'totalSteps': 153125, 'rewardStep': 0.8259077286421098, 'errorList': [], 'lossList': [0.0, -0.9069361675758751, 0.0, 24.604803192372223, 0.0, 0.0, 0.0], 'rewardMean': 0.8316582112292276, 'totalEpisodes': 29725, 'stepsPerEpisode': 25, 'rewardPerEpisode': 20.589368605752618
'totalSteps': 156250, 'rewardStep': 0.7664904840586669, 'errorList': [], 'lossList': [0.0, -0.8934755325317383, 0.0, 23.277624429975237, 0.0, 0.0, 0.0], 'rewardMean': 0.8225280002501811, 'totalEpisodes': 30096, 'stepsPerEpisode': 9, 'rewardPerEpisode': 6.599331358082719
'totalSteps': 159375, 'rewardStep': 0.7555527464766728, 'errorList': [], 'lossList': [0.0, -0.8815959623881748, 0.0, 25.300414828864895, 0.0, 0.0, 0.0], 'rewardMean': 0.8084602997148185, 'totalEpisodes': 30456, 'stepsPerEpisode': 18, 'rewardPerEpisode': 13.264225166871663
'totalSteps': 162500, 'rewardStep': 0.8193536304261381, 'errorList': [], 'lossList': [0.0, -0.8717137325783165, 0.0, 26.533285771584023, 0.0, 0.0, 0.0], 'rewardMean': 0.7995468592084858, 'totalEpisodes': 30789, 'stepsPerEpisode': 4, 'rewardPerEpisode': 3.2294881465468768
'totalSteps': 165625, 'rewardStep': 0.8268155984273047, 'errorList': [], 'lossList': [0.0, -0.8583108119818629, 0.0, 23.92330108953982, 0.0, 0.0, 0.0], 'rewardMean': 0.8232183469118901, 'totalEpisodes': 31139, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.8268155984273047
'totalSteps': 168750, 'rewardStep': 0.6572064547950729, 'errorList': [], 'lossList': [0.0, -0.8449821487981446, 0.0, 28.451878064992478, 0.0, 0.0, 0.0], 'rewardMean': 0.7997254803438884, 'totalEpisodes': 31450, 'stepsPerEpisode': 8, 'rewardPerEpisode': 5.180734181177156
'totalSteps': 171875, 'rewardStep': 0.783389370080007, 'errorList': [], 'lossList': [0.0, -0.8317384440071729, 0.0, 27.218301745823453, 0.0, 0.0, 0.0], 'rewardMean': 0.7922299552674473, 'totalEpisodes': 31777, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.783389370080007
'totalSteps': 175000, 'rewardStep': 0.6311908197319698, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.7498098614369788, 'totalEpisodes': 32114, 'stepsPerEpisode': 16, 'rewardPerEpisode': 12.65529377557637
'totalSteps': 178125, 'rewardStep': 0.7627278663122689, 'errorList': [], 'lossList': [0.0, -0.8189666019410503, 0.0, 31.040938758850096, 0.0, 0.0, 0.0], 'rewardMean': 0.7459825518682182, 'totalEpisodes': 32415, 'stepsPerEpisode': 9, 'rewardPerEpisode': 6.636545139960135
'totalSteps': 181250, 'rewardStep': 0.6234381511878913, 'errorList': [], 'lossList': [0.0, -0.8068458526718373, 0.0, 30.987244103879345, 0.0, 0.0, 0.0], 'rewardMean': 0.7257355941227962, 'totalEpisodes': 32707, 'stepsPerEpisode': 25, 'rewardPerEpisode': 18.423051497515086
'totalSteps': 184375, 'rewardStep': 0.49690703526671903, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.672912678122606, 'totalEpisodes': 33038, 'stepsPerEpisode': 9, 'rewardPerEpisode': 4.793851690504836
'totalSteps': 187500, 'rewardStep': 0.8749938456741084, 'errorList': [], 'lossList': [0.0, -0.7956547177567774, 0.0, 33.633604898258135, 0.0, 0.0, 0.0], 'rewardMean': 0.6784766996474031, 'totalEpisodes': 33325, 'stepsPerEpisode': 12, 'rewardPerEpisode': 9.422844604284807
'totalSteps': 190625, 'rewardStep': 0.8194979746352367, 'errorList': [], 'lossList': [0.0, -0.7849854571478707, 0.0, 30.89070799302082, 0.0, 0.0, 0.0], 'rewardMean': 0.6777449372681963, 'totalEpisodes': 33614, 'stepsPerEpisode': 32, 'rewardPerEpisode': 26.63680927261031
'totalSteps': 193750, 'rewardStep': 0.8173604801820583, 'errorList': [], 'lossList': [0.0, -0.7727235307498854, 0.0, 34.31940124278166, 0.0, 0.0, 0.0], 'rewardMean': 0.6937603398068948, 'totalEpisodes': 33901, 'stepsPerEpisode': 13, 'rewardPerEpisode': 10.407923868684733
'totalSteps': 196875, 'rewardStep': 0.7431345334744458, 'errorList': [], 'lossList': [0.0, -0.7595141710067282, 0.0, 36.58021632213982, 0.0, 0.0, 0.0], 'rewardMean': 0.6897348561463387, 'totalEpisodes': 34181, 'stepsPerEpisode': 37, 'rewardPerEpisode': 31.03151036326108
'totalSteps': 200000, 'rewardStep': 0.759145202578434, 'errorList': [], 'lossList': [0.0, -0.7472146421062703, 0.0, 33.253653495165764, 0.0, 0.0, 0.0], 'rewardMean': 0.702530294430985, 'totalEpisodes': 34478, 'stepsPerEpisode': 31, 'rewardPerEpisode': 25.99614940179453
'totalSteps': 203125, 'rewardStep': 0.9125743744432507, 'errorList': [], 'lossList': [0.0, -0.7346507229367081, 0.0, 29.88216328523597, 0.0, 0.0, 0.0], 'rewardMean': 0.7306686499021133, 'totalEpisodes': 34783, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.9125743744432507
'totalSteps': 206250, 'rewardStep': 0.8333886565966868, 'errorList': [], 'lossList': [0.0, -0.7223325861960042, 0.0, 31.26575357865314, 0.0, 0.0, 0.0], 'rewardMean': 0.7377347289305549, 'totalEpisodes': 35072, 'stepsPerEpisode': 3, 'rewardPerEpisode': 2.478856055828105
'totalSteps': 209375, 'rewardStep': 0.7106375233290587, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.7678277149509057, 'totalEpisodes': 35364, 'stepsPerEpisode': 21, 'rewardPerEpisode': 16.287009954992037
'totalSteps': 212500, 'rewardStep': 0.7451516714608709, 'errorList': [], 'lossList': [0.0, -0.7111051766239866, 0.0, 31.251242949038136, 0.0, 0.0, 0.0], 'rewardMean': 0.7926521785703209, 'totalEpisodes': 35655, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.7451516714608709
'totalSteps': 215625, 'rewardStep': 0.7203554381865479, 'errorList': [], 'lossList': [0.0, -0.7007798792148123, 0.0, 26.949408414412517, 0.0, 0.0, 0.0], 'rewardMean': 0.7771883378215648, 'totalEpisodes': 35936, 'stepsPerEpisode': 6, 'rewardPerEpisode': 4.3449789897903495
'totalSteps': 218750, 'rewardStep': 0.5662928336860926, 'errorList': [], 'lossList': [0.0, -0.6872396540885068, 0.0, 27.604752544480927, 0.0, 0.0, 0.0], 'rewardMean': 0.7518678237266505, 'totalEpisodes': 36227, 'stepsPerEpisode': 20, 'rewardPerEpisode': 13.724222517740388
'totalSteps': 221875, 'rewardStep': 0.5259507413960354, 'errorList': [], 'lossList': [0.0, -0.6747939714363643, 0.0, 30.153242333081305, 0.0, 0.0, 0.0], 'rewardMean': 0.722726849848048, 'totalEpisodes': 36501, 'stepsPerEpisode': 4, 'rewardPerEpisode': 2.076777767960535
'totalSteps': 225000, 'rewardStep': 0.6522839708728879, 'errorList': [], 'lossList': [0.0, -0.6661138752285315, 0.0, 29.186991734407385, 0.0, 0.0, 0.0], 'rewardMean': 0.7136417935878923, 'totalEpisodes': 36743, 'stepsPerEpisode': 14, 'rewardPerEpisode': 10.319517900099525
'totalSteps': 228125, 'rewardStep': 0.6330675285762357, 'errorList': [], 'lossList': [0.0, -0.6566363497656219, 0.0, 31.531484401469328, 0.0, 0.0, 0.0], 'rewardMean': 0.7010340261876725, 'totalEpisodes': 37009, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.6330675285762357
'totalSteps': 231250, 'rewardStep': 0.5077361862067082, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.6279849603250204, 'totalEpisodes': 37241, 'stepsPerEpisode': 26, 'rewardPerEpisode': 17.861314651322857
'totalSteps': 234375, 'rewardStep': 0.5729027557284838, 'errorList': [], 'lossList': [0.0, -0.6459415497828503, 0.0, 35.239556055652855, 0.0, 0.0, 0.0], 'rewardMean': 0.6142114835649629, 'totalEpisodes': 37488, 'stepsPerEpisode': 3, 'rewardPerEpisode': 1.7576175294821428
'totalSteps': 237500, 'rewardStep': 0.852604677160324, 'errorList': [], 'lossList': [0.0, -0.6343991228512356, 0.0, 33.79355427878244, 0.0, 0.0, 0.0], 'rewardMean': 0.6284081989480894, 'totalEpisodes': 37732, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.852604677160324
'totalSteps': 240625, 'rewardStep': 0.785964899864301, 'errorList': [], 'lossList': [0.0, -0.6233805436260846, 0.0, 29.776495190056004, 0.0, 0.0, 0.0], 'rewardMean': 0.6324895217884324, 'totalEpisodes': 37993, 'stepsPerEpisode': 14, 'rewardPerEpisode': 11.664943469824879
'totalSteps': 243750, 'rewardStep': 0.7529929743054311, 'errorList': [], 'lossList': [0.0, -0.6132097118971299, 0.0, 30.319724406028282, 0.0, 0.0, 0.0], 'rewardMean': 0.6357532754003208, 'totalEpisodes': 38248, 'stepsPerEpisode': 10, 'rewardPerEpisode': 7.878708160269372
'totalSteps': 246875, 'rewardStep': 0.794152233075288, 'errorList': [], 'lossList': [0.0, -0.6021303960255214, 0.0, 32.58022522829017, 0.0, 0.0, 0.0], 'rewardMean': 0.6585392153392403, 'totalEpisodes': 38505, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.794152233075288
'totalSteps': 250000, 'rewardStep': 0.8381413119083532, 'errorList': [], 'lossList': [0.0, -0.5913521561087395, 0.0, 37.26293591090611, 0.0, 0.0, 0.0], 'rewardMean': 0.689758272390472, 'totalEpisodes': 38741, 'stepsPerEpisode': 2, 'rewardPerEpisode': 1.6748585525216626
'totalSteps': 253125, 'rewardStep': 0.7396020981302928, 'errorList': [], 'lossList': [0.0, -0.5818984669082019, 0.0, 36.0830928218608, 0.0, 0.0, 0.0], 'rewardMean': 0.6984900851162127, 'totalEpisodes': 38977, 'stepsPerEpisode': 16, 'rewardPerEpisode': 13.2435377614149
