#EXUDYN parameter variation results file:models\Curriculum-Learning\SP\PPO_CL_Var3_DISCRETE_ResultsVar.txt
#results stored columnwise for every parameter and individual
#Exudyn version = 1.7.0; Python3.9.11; Windows AVX2 FLOAT64; Windows10 V10.0.19045; AMD64; Intel64 Family 6 Model 186 Stepping 2, GenuineIntel(processing=multiprocessing.Pool, numberOfThreads=20)
#stableBaselines3 version = 1.8.0; torch version = 2.1.1+cpu
#
#columns:
#globalIndex,value,decaySteps_0,decaySteps_1,controlValues_00,controlValues_01,controlValues_10,controlValues_11,case,computationIndex
#parameter ranges [format: (begin, end, numberOfVariations) or list, parameters separated with ";"]:
#[0];(5000, 10000, 6);[1];(2, 10, 5);[0];[0];(1, 5, 5)
21, (0, -1), 0, 5000.0, 1, 10.0, 0, 0, 2, 21
22, (1, 20480), 0, 5000.0, 1, 10.0, 0, 0, 3, 22
23, (50, 25600), 0, 5000.0, 1, 10.0, 0, 0, 4, 23
24, (0, -1), 0, 5000.0, 1, 10.0, 0, 0, 5, 24
25, (50, 25600), 0, 6000.0, 1, 2.0, 0, 0, 1, 25
26, (50, 23040), 0, 6000.0, 1, 2.0, 0, 0, 2, 26
27, (0, -1), 0, 6000.0, 1, 2.0, 0, 0, 3, 27
28, (50, 24320), 0, 6000.0, 1, 2.0, 0, 0, 4, 28
29, (50, 23040), 0, 6000.0, 1, 2.0, 0, 0, 5, 29
30, (0, -1), 0, 6000.0, 1, 4.0, 0, 0, 1, 30
31, (49, 23040), 0, 6000.0, 1, 4.0, 0, 0, 2, 31
32, (8, 19200), 0, 6000.0, 1, 4.0, 0, 0, 3, 32
33, (0, -1), 0, 6000.0, 1, 4.0, 0, 0, 4, 33
34, (29, 23040), 0, 6000.0, 1, 4.0, 0, 0, 5, 34
35, (0, -1), 0, 6000.0, 1, 6.0, 0, 0, 1, 35
36, (42, 25600), 0, 6000.0, 1, 6.0, 0, 0, 2, 36
37, (0, -1), 0, 6000.0, 1, 6.0, 0, 0, 3, 37
38, (50, 25600), 0, 6000.0, 1, 6.0, 0, 0, 4, 38
39, (0, -1), 0, 6000.0, 1, 6.0, 0, 0, 5, 39
40, (0, -1), 0, 6000.0, 1, 8.0, 0, 0, 1, 40
41, (6, 25600), 0, 6000.0, 1, 8.0, 0, 0, 2, 41
42, (50, 24320), 0, 6000.0, 1, 8.0, 0, 0, 3, 42
43, (50, 25600), 0, 6000.0, 1, 8.0, 0, 0, 4, 43
44, (0, -1), 0, 6000.0, 1, 8.0, 0, 0, 5, 44
45, (0, -1), 0, 6000.0, 1, 10.0, 0, 0, 1, 45
46, (45, 25600), 0, 6000.0, 1, 10.0, 0, 0, 2, 46
47, (0, -1), 0, 6000.0, 1, 10.0, 0, 0, 3, 47
48, (50, 25600), 0, 6000.0, 1, 10.0, 0, 0, 4, 48
49, (8, 20480), 0, 6000.0, 1, 10.0, 0, 0, 5, 49
50, (46, 25600), 0, 7000.0, 1, 2.0, 0, 0, 1, 50
51, (50, 23040), 0, 7000.0, 1, 2.0, 0, 0, 2, 51
52, (50, 20480), 0, 7000.0, 1, 2.0, 0, 0, 3, 52
53, (50, 25600), 0, 7000.0, 1, 2.0, 0, 0, 4, 53
54, (50, 25600), 0, 7000.0, 1, 2.0, 0, 0, 5, 54
55, (24, 24320), 0, 7000.0, 1, 4.0, 0, 0, 1, 55
56, (0, -1), 0, 7000.0, 1, 4.0, 0, 0, 2, 56
57, (50, 19200), 0, 7000.0, 1, 4.0, 0, 0, 3, 57
58, (50, 25600), 0, 7000.0, 1, 4.0, 0, 0, 4, 58
59, (50, 25600), 0, 7000.0, 1, 4.0, 0, 0, 5, 59
60, (0, -1), 0, 7000.0, 1, 6.0, 0, 0, 1, 60
61, (0, -1), 0, 7000.0, 1, 6.0, 0, 0, 2, 61
62, (1, 20480), 0, 7000.0, 1, 6.0, 0, 0, 3, 62
63, (50, 25600), 0, 7000.0, 1, 6.0, 0, 0, 4, 63
64, (0, -1), 0, 7000.0, 1, 6.0, 0, 0, 5, 64
65, (0, -1), 0, 7000.0, 1, 8.0, 0, 0, 1, 65
66, (0, -1), 0, 7000.0, 1, 8.0, 0, 0, 2, 66
67, (0, -1), 0, 7000.0, 1, 8.0, 0, 0, 3, 67
68, (50, 25600), 0, 7000.0, 1, 8.0, 0, 0, 4, 68
69, (0, -1), 0, 7000.0, 1, 8.0, 0, 0, 5, 69
70, (1, 21760), 0, 7000.0, 1, 10.0, 0, 0, 1, 70
71, (0, -1), 0, 7000.0, 1, 10.0, 0, 0, 2, 71
72, (0, -1), 0, 7000.0, 1, 10.0, 0, 0, 3, 72
73, (0, -1), 0, 7000.0, 1, 10.0, 0, 0, 4, 73
74, (0, -1), 0, 7000.0, 1, 10.0, 0, 0, 5, 74
75, (50, 25600), 0, 8000.0, 1, 2.0, 0, 0, 1, 75
76, (50, 25600), 0, 8000.0, 1, 2.0, 0, 0, 2, 76
77, (0, -1), 0, 8000.0, 1, 2.0, 0, 0, 3, 77
78, (50, 25600), 0, 8000.0, 1, 2.0, 0, 0, 4, 78
79, (0, -1), 0, 8000.0, 1, 2.0, 0, 0, 5, 79
80, (0, -1), 0, 8000.0, 1, 4.0, 0, 0, 1, 80
81, (0, -1), 0, 8000.0, 1, 4.0, 0, 0, 2, 81
82, (0, -1), 0, 8000.0, 1, 4.0, 0, 0, 3, 82
83, (0, -1), 0, 8000.0, 1, 4.0, 0, 0, 4, 83
84, (0, -1), 0, 8000.0, 1, 4.0, 0, 0, 5, 84
85, (0, -1), 0, 8000.0, 1, 6.0, 0, 0, 1, 85
86, (1, 25600), 0, 8000.0, 1, 6.0, 0, 0, 2, 86
87, (0, -1), 0, 8000.0, 1, 6.0, 0, 0, 3, 87
88, (3, 23040), 0, 8000.0, 1, 6.0, 0, 0, 4, 88
89, (41, 25600), 0, 8000.0, 1, 6.0, 0, 0, 5, 89
90, (20, 21760), 0, 8000.0, 1, 8.0, 0, 0, 1, 90
91, (0, -1), 0, 8000.0, 1, 8.0, 0, 0, 2, 91
92, (26, 25600), 0, 8000.0, 1, 8.0, 0, 0, 3, 92
93, (0, -1), 0, 8000.0, 1, 8.0, 0, 0, 4, 93
94, (0, -1), 0, 8000.0, 1, 8.0, 0, 0, 5, 94
95, (0, -1), 0, 8000.0, 1, 10.0, 0, 0, 1, 95
96, (0, -1), 0, 8000.0, 1, 10.0, 0, 0, 2, 96
97, (0, -1), 0, 8000.0, 1, 10.0, 0, 0, 3, 97
98, (0, -1), 0, 8000.0, 1, 10.0, 0, 0, 4, 98
99, (3, 25600), 0, 8000.0, 1, 10.0, 0, 0, 5, 99
100, (0, -1), 0, 9000.0, 1, 2.0, 0, 0, 1, 100
101, (50, 19200), 0, 9000.0, 1, 2.0, 0, 0, 2, 101
102, (50, 23040), 0, 9000.0, 1, 2.0, 0, 0, 3, 102
103, (50, 25600), 0, 9000.0, 1, 2.0, 0, 0, 4, 103
104, (50, 25600), 0, 9000.0, 1, 2.0, 0, 0, 5, 104
105, (0, -1), 0, 9000.0, 1, 4.0, 0, 0, 1, 105
106, (0, -1), 0, 9000.0, 1, 4.0, 0, 0, 2, 106
107, (0, -1), 0, 9000.0, 1, 4.0, 0, 0, 3, 107
108, (0, -1), 0, 9000.0, 1, 4.0, 0, 0, 4, 108
109, (0, -1), 0, 9000.0, 1, 4.0, 0, 0, 5, 109
110, (0, -1), 0, 9000.0, 1, 6.0, 0, 0, 1, 110
111, (0, -1), 0, 9000.0, 1, 6.0, 0, 0, 2, 111
112, (0, -1), 0, 9000.0, 1, 6.0, 0, 0, 3, 112
113, (0, -1), 0, 9000.0, 1, 6.0, 0, 0, 4, 113
114, (0, -1), 0, 9000.0, 1, 6.0, 0, 0, 5, 114
115, (0, -1), 0, 9000.0, 1, 8.0, 0, 0, 1, 115
116, (0, -1), 0, 9000.0, 1, 8.0, 0, 0, 2, 116
117, (0, -1), 0, 9000.0, 1, 8.0, 0, 0, 3, 117
118, (0, -1), 0, 9000.0, 1, 8.0, 0, 0, 4, 118
119, (0, -1), 0, 9000.0, 1, 8.0, 0, 0, 5, 119
120, (0, -1), 0, 9000.0, 1, 10.0, 0, 0, 1, 120
121, (0, -1), 0, 9000.0, 1, 10.0, 0, 0, 2, 121
122, (0, -1), 0, 9000.0, 1, 10.0, 0, 0, 3, 122
123, (0, -1), 0, 9000.0, 1, 10.0, 0, 0, 4, 123
124, (0, -1), 0, 9000.0, 1, 10.0, 0, 0, 5, 124
125, (0, -1), 0, 10000.0, 1, 2.0, 0, 0, 1, 125
126, (50, 19200), 0, 10000.0, 1, 2.0, 0, 0, 2, 126
127, (50, 23040), 0, 10000.0, 1, 2.0, 0, 0, 3, 127
128, (50, 25600), 0, 10000.0, 1, 2.0, 0, 0, 4, 128
129, (50, 25600), 0, 10000.0, 1, 2.0, 0, 0, 5, 129
130, (0, -1), 0, 10000.0, 1, 4.0, 0, 0, 1, 130
131, (0, -1), 0, 10000.0, 1, 4.0, 0, 0, 2, 131
132, (0, -1), 0, 10000.0, 1, 4.0, 0, 0, 3, 132
133, (0, -1), 0, 10000.0, 1, 4.0, 0, 0, 4, 133
134, (0, -1), 0, 10000.0, 1, 4.0, 0, 0, 5, 134
135, (0, -1), 0, 10000.0, 1, 6.0, 0, 0, 1, 135
136, (0, -1), 0, 10000.0, 1, 6.0, 0, 0, 2, 136
137, (0, -1), 0, 10000.0, 1, 6.0, 0, 0, 3, 137
138, (0, -1), 0, 10000.0, 1, 6.0, 0, 0, 4, 138
139, (0, -1), 0, 10000.0, 1, 6.0, 0, 0, 5, 139
140, (0, -1), 0, 10000.0, 1, 8.0, 0, 0, 1, 140
141, (0, -1), 0, 10000.0, 1, 8.0, 0, 0, 2, 141
142, (0, -1), 0, 10000.0, 1, 8.0, 0, 0, 3, 142
143, (0, -1), 0, 10000.0, 1, 8.0, 0, 0, 4, 143
144, (0, -1), 0, 10000.0, 1, 8.0, 0, 0, 5, 144
145, (0, -1), 0, 10000.0, 1, 10.0, 0, 0, 1, 145
146, (0, -1), 0, 10000.0, 1, 10.0, 0, 0, 2, 146
147, (0, -1), 0, 10000.0, 1, 10.0, 0, 0, 3, 147
148, (0, -1), 0, 10000.0, 1, 10.0, 0, 0, 4, 148
149, (0, -1), 0, 10000.0, 1, 10.0, 0, 0, 5, 149
