#parameter variation file for learning
#varied parameters:
#case = 3
#computationIndex = 2
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 1639, 'episodeStepsMax': 2048, 'totalLearningSteps': 1000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'A2C', 'rewardMode': 2, 'rewardPositionFactor': 0.75, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 60, 'forceFactor': 1, 'numberOfTests': 100, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP/A2C/TP_A2C_r2_v2_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP/A2C/TP_A2C_r2_v2_Results', 'verbose': True}
#
'totalSteps': 1639, 'rewardStep': 0.7734777613694105, 'errorList': [], 'lossList': [0.0, -1.3634623289108276, -3.853611469268799, 16.370407104492188, 0.0, 0.0, 0.0], 'rewardMean': 0.7734777613694105, 'totalEpisodes': 85, 'stepsPerEpisode': 13, 'rewardPerEpisode': 11.557515354016282
'totalSteps': 41647, 'rewardStep': 0.7889571612143235, 'errorList': [], 'lossList': [0.0, -1.3635635375976562, 0.4692259728908539, 0.15815304219722748, 0.0, 0.0, 0.0], 'rewardMean': 0.7130464194966258, 'totalEpisodes': 1317, 'stepsPerEpisode': 34, 'rewardPerEpisode': 30.05579344821185
'totalSteps': 43335, 'rewardStep': 0.733294320058285, 'errorList': [], 'lossList': [0.0, -1.341064453125, -2.266132116317749, 5.034237861633301, 0.0, 0.0, 0.0], 'rewardMean': 0.7203391899386746, 'totalEpisodes': 1354, 'stepsPerEpisode': 59, 'rewardPerEpisode': 50.21209828583945
'totalSteps': 45035, 'rewardStep': 0.7034849759390738, 'errorList': [], 'lossList': [0.0, -1.336570143699646, 2.0921688079833984, 3.3914637565612793, 0.0, 0.0, 0.0], 'rewardMean': 0.6895267317152005, 'totalEpisodes': 1387, 'stepsPerEpisode': 67, 'rewardPerEpisode': 60.56473949649069
'totalSteps': 46687, 'rewardStep': 0.7569513837042039, 'errorList': [], 'lossList': [0.0, -1.3252135515213013, -1.998583197593689, 2.265103340148926, 0.0, 0.0, 0.0], 'rewardMean': 0.7391832194615857, 'totalEpisodes': 1424, 'stepsPerEpisode': 50, 'rewardPerEpisode': 45.370210111742814
'totalSteps': 48330, 'rewardStep': 0.8122268823199353, 'errorList': [], 'lossList': [0.0, -1.346278190612793, 0.3346526026725769, 0.15768782794475555, 0.0, 0.0, 0.0], 'rewardMean': 0.7589829446471643, 'totalEpisodes': 1468, 'stepsPerEpisode': 35, 'rewardPerEpisode': 31.623971095064196
'totalSteps': 50008, 'rewardStep': 0.830586148582774, 'errorList': [], 'lossList': [0.0, -1.355840802192688, 2.4335365295410156, 5.639753818511963, 0.0, 0.0, 0.0], 'rewardMean': 0.7673087421208543, 'totalEpisodes': 1510, 'stepsPerEpisode': 49, 'rewardPerEpisode': 46.325416581210106
'totalSteps': 51702, 'rewardStep': 0.7215203707903642, 'errorList': [], 'lossList': [0.0, -1.3375000953674316, 1.5994876623153687, 1.226670503616333, 0.0, 0.0, 0.0], 'rewardMean': 0.7649539522672704, 'totalEpisodes': 1548, 'stepsPerEpisode': 65, 'rewardPerEpisode': 57.95737844585624
'totalSteps': 53376, 'rewardStep': 0.796724133485294, 'errorList': [], 'lossList': [0.0, -1.36037015914917, -0.2785887122154236, 0.1360398679971695, 0.0, 0.0, 0.0], 'rewardMean': 0.7836017837765142, 'totalEpisodes': 1587, 'stepsPerEpisode': 38, 'rewardPerEpisode': 33.49437330475444
'totalSteps': 55023, 'rewardStep': 0.8435913504759909, 'errorList': [], 'lossList': [0.0, -1.3301359415054321, 0.23446252942085266, 0.02885640785098076, 0.0, 0.0, 0.0], 'rewardMean': 0.8009297771308719, 'totalEpisodes': 1626, 'stepsPerEpisode': 36, 'rewardPerEpisode': 32.334605929393625
'totalSteps': 56675, 'rewardStep': 0.7481986947868218, 'errorList': [], 'lossList': [0.0, -1.3336726427078247, 0.925758957862854, 1.3661279678344727, 0.0, 0.0, 0.0], 'rewardMean': 0.7881241396242491, 'totalEpisodes': 1667, 'stepsPerEpisode': 45, 'rewardPerEpisode': 40.775758300363265
'totalSteps': 58354, 'rewardStep': 0.6263960871853018, 'errorList': [], 'lossList': [0.0, -1.3212257623672485, 1.28965163230896, 1.7559694051742554, 0.0, 0.0, 0.0], 'rewardMean': 0.7472861273447545, 'totalEpisodes': 1707, 'stepsPerEpisode': 53, 'rewardPerEpisode': 45.22728771311152
'totalSteps': 60013, 'rewardStep': 0.5550080650289881, 'errorList': [], 'lossList': [0.0, -1.3232685327529907, -0.5730853080749512, 0.612013578414917, 0.0, 0.0, 0.0], 'rewardMean': 0.7139836661924794, 'totalEpisodes': 1741, 'stepsPerEpisode': 74, 'rewardPerEpisode': 60.2335230394213
'totalSteps': 61695, 'rewardStep': 0.6239706323513472, 'errorList': [], 'lossList': [0.0, -1.339599370956421, 0.9121804237365723, 0.3960413336753845, 0.0, 0.0, 0.0], 'rewardMean': 0.6794329659656899, 'totalEpisodes': 1777, 'stepsPerEpisode': 69, 'rewardPerEpisode': 60.388848338489396
'totalSteps': 63344, 'rewardStep': 0.6119871385076823, 'errorList': [], 'lossList': [0.0, -1.3251882791519165, 0.33462947607040405, 0.06532417237758636, 0.0, 0.0, 0.0], 'rewardMean': 0.6331121235720284, 'totalEpisodes': 1809, 'stepsPerEpisode': 58, 'rewardPerEpisode': 49.395950435210054
'totalSteps': 64983, 'rewardStep': 0.7661303308999812, 'errorList': [], 'lossList': [0.0, -1.3193340301513672, 0.38320693373680115, 0.1789693534374237, 0.0, 0.0, 0.0], 'rewardMean': 0.6366984507946603, 'totalEpisodes': 1846, 'stepsPerEpisode': 40, 'rewardPerEpisode': 35.611362828532684
'totalSteps': 66641, 'rewardStep': 0.7298027399620733, 'errorList': [], 'lossList': [0.0, -1.337013840675354, 0.6453899145126343, 0.3097122311592102, 0.0, 0.0, 0.0], 'rewardMean': 0.6573797813500144, 'totalEpisodes': 1880, 'stepsPerEpisode': 36, 'rewardPerEpisode': 31.82302833395181
'totalSteps': 68288, 'rewardStep': 0.6426324469829371, 'errorList': [], 'lossList': [0.0, -1.3450947999954224, 1.0291274785995483, 0.7503440380096436, 0.0, 0.0, 0.0], 'rewardMean': 0.6749046577408041, 'totalEpisodes': 1915, 'stepsPerEpisode': 52, 'rewardPerEpisode': 44.37782777137548
'totalSteps': 69939, 'rewardStep': 0.7307704201713447, 'errorList': [], 'lossList': [0.0, -1.3328473567962646, 0.6738426089286804, 0.8100215792655945, 0.0, 0.0, 0.0], 'rewardMean': 0.6962646153048037, 'totalEpisodes': 1949, 'stepsPerEpisode': 40, 'rewardPerEpisode': 34.58309633184256
'totalSteps': 71629, 'rewardStep': 0.5716807965104251, 'errorList': [], 'lossList': [0.0, -1.3274966478347778, 1.1134459972381592, 0.8663007616996765, 0.0, 0.0, 0.0], 'rewardMean': 0.6882033469053523, 'totalEpisodes': 1981, 'stepsPerEpisode': 65, 'rewardPerEpisode': 52.40294806985307
'totalSteps': 73303, 'rewardStep': 0.7347853667089415, 'errorList': [], 'lossList': [0.0, -1.3183317184448242, 1.212217092514038, 0.782046914100647, 0.0, 0.0, 0.0], 'rewardMean': 0.6819343540671443, 'totalEpisodes': 2014, 'stepsPerEpisode': 50, 'rewardPerEpisode': 43.037440006712245
'totalSteps': 74962, 'rewardStep': 0.7333032667450765, 'errorList': [], 'lossList': [0.0, -1.3249413967132568, 2.604741096496582, 2.5669009685516357, 0.0, 0.0, 0.0], 'rewardMean': 0.6826344594237451, 'totalEpisodes': 2047, 'stepsPerEpisode': 42, 'rewardPerEpisode': 36.874509643885325
'totalSteps': 76614, 'rewardStep': 0.5900152880132348, 'errorList': [], 'lossList': [0.0, -1.324588418006897, 0.11943193525075912, 0.036051925271749496, 0.0, 0.0, 0.0], 'rewardMean': 0.6721110276298046, 'totalEpisodes': 2083, 'stepsPerEpisode': 40, 'rewardPerEpisode': 31.941096048017982
'totalSteps': 78264, 'rewardStep': 0.6963284636299246, 'errorList': [], 'lossList': [0.0, -1.3063594102859497, 1.8155241012573242, 6.601493835449219, 0.0, 0.0, 0.0], 'rewardMean': 0.6652226363215206, 'totalEpisodes': 2121, 'stepsPerEpisode': 57, 'rewardPerEpisode': 49.260919041990526
'totalSteps': 79905, 'rewardStep': 0.8564821936551674, 'errorList': [], 'lossList': [0.0, -1.293465256690979, 0.47302117943763733, 0.22835397720336914, 0.0, 0.0, 0.0], 'rewardMean': 0.7221829157504689, 'totalEpisodes': 2160, 'stepsPerEpisode': 32, 'rewardPerEpisode': 28.507980622391823
'totalSteps': 81564, 'rewardStep': 0.7755227629346252, 'errorList': [], 'lossList': [0.0, -1.2812186479568481, -3.22318696975708, 6.632053375244141, 0.0, 0.0, 0.0], 'rewardMean': 0.7303303949956057, 'totalEpisodes': 2199, 'stepsPerEpisode': 46, 'rewardPerEpisode': 41.92207683892667
'totalSteps': 83234, 'rewardStep': 0.7602595002711002, 'errorList': [], 'lossList': [0.0, -1.2729148864746094, -0.1827131062746048, 0.4805787205696106, 0.0, 0.0, 0.0], 'rewardMean': 0.7357216417008104, 'totalEpisodes': 2237, 'stepsPerEpisode': 51, 'rewardPerEpisode': 45.49906825137968
'totalSteps': 84917, 'rewardStep': 0.7160854984071822, 'errorList': [], 'lossList': [0.0, -1.294716715812683, 0.0053192912600934505, 0.09628867357969284, 0.0, 0.0, 0.0], 'rewardMean': 0.7609356837795999, 'totalEpisodes': 2272, 'stepsPerEpisode': 64, 'rewardPerEpisode': 57.57823316933771
'totalSteps': 86577, 'rewardStep': 0.710292765694391, 'errorList': [], 'lossList': [0.0, -1.3162294626235962, 0.8387590646743774, 0.5309028029441833, 0.0, 0.0, 0.0], 'rewardMean': 0.7637285441924933, 'totalEpisodes': 2306, 'stepsPerEpisode': 51, 'rewardPerEpisode': 44.28945821797048
'totalSteps': 88237, 'rewardStep': 0.7895623703912428, 'errorList': [], 'lossList': [0.0, -1.3283474445343018, 0.08471326529979706, 0.44328251481056213, 0.0, 0.0, 0.0], 'rewardMean': 0.7503445795397083, 'totalEpisodes': 2345, 'stepsPerEpisode': 37, 'rewardPerEpisode': 32.94944194114347
'totalSteps': 89928, 'rewardStep': 0.7334718050124499, 'errorList': [], 'lossList': [0.0, -1.3265239000320435, -5.9599223136901855, 23.847057342529297, 0.0, 0.0, 0.0], 'rewardMean': 0.7419343879552732, 'totalEpisodes': 2378, 'stepsPerEpisode': 63, 'rewardPerEpisode': 54.5778613360137
'totalSteps': 91598, 'rewardStep': 0.820941629903059, 'errorList': [], 'lossList': [0.0, -1.3149490356445312, 0.2637779116630554, 0.029653098434209824, 0.0, 0.0, 0.0], 'rewardMean': 0.754070813881665, 'totalEpisodes': 2414, 'stepsPerEpisode': 39, 'rewardPerEpisode': 34.56280922195296
'totalSteps': 93262, 'rewardStep': 0.7122123828141347, 'errorList': [], 'lossList': [0.0, -1.3012596368789673, -3.2992186546325684, 5.1058502197265625, 0.0, 0.0, 0.0], 'rewardMean': 0.7532961907630555, 'totalEpisodes': 2456, 'stepsPerEpisode': 36, 'rewardPerEpisode': 31.57397197075898
'totalSteps': 94921, 'rewardStep': 0.6890349214007291, 'errorList': [], 'lossList': [0.0, -1.2867521047592163, 1.339061975479126, 0.5670546889305115, 0.0, 0.0, 0.0], 'rewardMean': 0.7490446219043232, 'totalEpisodes': 2506, 'stepsPerEpisode': 43, 'rewardPerEpisode': 37.54605056697259
'totalSteps': 96563, 'rewardStep': 0.770226494320662, 'errorList': [], 'lossList': [0.0, -1.2786738872528076, -0.6736838221549988, 1.4859633445739746, 0.0, 0.0, 0.0], 'rewardMean': 0.7451774466902068, 'totalEpisodes': 2553, 'stepsPerEpisode': 53, 'rewardPerEpisode': 49.22233436920438
'totalSteps': 98233, 'rewardStep': 0.7277074124868943, 'errorList': [], 'lossList': [0.0, -1.2644225358963013, -0.08419875800609589, 2.078381061553955, 0.0, 0.0, 0.0], 'rewardMean': 0.7440245681850958, 'totalEpisodes': 2598, 'stepsPerEpisode': 42, 'rewardPerEpisode': 37.260522578382165
'totalSteps': 99889, 'rewardStep': 0.6965876646490539, 'errorList': [], 'lossList': [0.0, -1.2549341917037964, 0.002762129995971918, 0.011062141507863998, 0.0, 0.0, 0.0], 'rewardMean': 0.7191537751342948, 'totalEpisodes': 2639, 'stepsPerEpisode': 39, 'rewardPerEpisode': 33.09010862260553
'totalSteps': 101529, 'rewardStep': 0.7121928428625994, 'errorList': [], 'lossList': [0.0, -1.261935830116272, 1.5085521936416626, 1.3448635339736938, 0.0, 0.0, 0.0], 'rewardMean': 0.7191498671439878, 'totalEpisodes': 2682, 'stepsPerEpisode': 57, 'rewardPerEpisode': 52.3397603007318
'totalSteps': 103169, 'rewardStep': 0.8029478362947888, 'errorList': [], 'lossList': [0.0, -1.2446715831756592, -8.210283279418945, 75.27918243408203, 0.0, 0.0, 0.0], 'rewardMean': 0.7419324501227996, 'totalEpisodes': 2722, 'stepsPerEpisode': 22, 'rewardPerEpisode': 19.766375057762428
'totalSteps': 104809, 'rewardStep': 0.597218884714061, 'errorList': [], 'lossList': [0.0, -1.236314296722412, 0.8139337301254272, 0.2502104640007019, 0.0, 0.0, 0.0], 'rewardMean': 0.7073309282014795, 'totalEpisodes': 2756, 'stepsPerEpisode': 53, 'rewardPerEpisode': 44.61238858058054
'totalSteps': 106490, 'rewardStep': 0.6206054606932565, 'errorList': [], 'lossList': [0.0, -1.231626272201538, 0.10461191833019257, 0.04225935786962509, 0.0, 0.0, 0.0], 'rewardMean': 0.6859105378427519, 'totalEpisodes': 2789, 'stepsPerEpisode': 49, 'rewardPerEpisode': 41.347110974805226
'totalSteps': 108140, 'rewardStep': 0.5919848830271965, 'errorList': [], 'lossList': [0.0, -1.2319815158843994, 0.72173011302948, 0.3659777045249939, 0.0, 0.0, 0.0], 'rewardMean': 0.6649899815183804, 'totalEpisodes': 2822, 'stepsPerEpisode': 49, 'rewardPerEpisode': 41.06465498651321
'totalSteps': 109793, 'rewardStep': 0.7642274717272295, 'errorList': [], 'lossList': [0.0, -1.267512321472168, 1.374226689338684, 1.212323546409607, 0.0, 0.0, 0.0], 'rewardMean': 0.6753969072913065, 'totalEpisodes': 2852, 'stepsPerEpisode': 81, 'rewardPerEpisode': 71.31823964940506
'totalSteps': 111445, 'rewardStep': 0.8100250686689139, 'errorList': [], 'lossList': [0.0, -1.272872805595398, -1.605083703994751, 1.1161938905715942, 0.0, 0.0, 0.0], 'rewardMean': 0.6768123537661315, 'totalEpisodes': 2886, 'stepsPerEpisode': 32, 'rewardPerEpisode': 28.402050464167647
'totalSteps': 113110, 'rewardStep': 0.8437128351779711, 'errorList': [], 'lossList': [0.0, -1.2796788215637207, -0.09657107293605804, 0.0874786227941513, 0.0, 0.0, 0.0], 'rewardMean': 0.7261111438589135, 'totalEpisodes': 2918, 'stepsPerEpisode': 43, 'rewardPerEpisode': 40.124095323809854
'totalSteps': 114783, 'rewardStep': 0.5637453471575871, 'errorList': [], 'lossList': [0.0, -1.291020393371582, 0.9772346615791321, 1.0138078927993774, 0.0, 0.0, 0.0], 'rewardMean': 0.7147391211517796, 'totalEpisodes': 2949, 'stepsPerEpisode': 47, 'rewardPerEpisode': 37.183507215337464
'totalSteps': 116436, 'rewardStep': 0.33363873798036603, 'errorList': [], 'lossList': [0.0, -1.296555519104004, -0.6293050646781921, 0.3211926817893982, 0.0, 0.0, 0.0], 'rewardMean': 0.6630698921424136, 'totalEpisodes': 2981, 'stepsPerEpisode': 99, 'rewardPerEpisode': 76.35925562368996
'totalSteps': 118109, 'rewardStep': 0.7740575137483895, 'errorList': [], 'lossList': [0.0, -1.306326150894165, -0.6649007797241211, 0.35557234287261963, 0.0, 0.0, 0.0], 'rewardMean': 0.6650359005466455, 'totalEpisodes': 3015, 'stepsPerEpisode': 55, 'rewardPerEpisode': 51.03811973661305
'totalSteps': 119774, 'rewardStep': 0.8183326932120689, 'errorList': [], 'lossList': [0.0, -1.3281325101852417, 0.1677500158548355, 0.23828665912151337, 0.0, 0.0, 0.0], 'rewardMean': 0.6666974254552765, 'totalEpisodes': 3047, 'stepsPerEpisode': 66, 'rewardPerEpisode': 58.68194571216188
'totalSteps': 121429, 'rewardStep': 0.8361818390336285, 'errorList': [], 'lossList': [0.0, -1.3359867334365845, -0.7663754224777222, 0.7260891199111938, 0.0, 0.0, 0.0], 'rewardMean': 0.665191226226408, 'totalEpisodes': 3077, 'stepsPerEpisode': 48, 'rewardPerEpisode': 44.09268843226779
'totalSteps': 123080, 'rewardStep': 0.6054946889760447, 'errorList': [], 'lossList': [0.0, -1.31315016746521, 1.0508822202682495, 0.8738096356391907, 0.0, 0.0, 0.0], 'rewardMean': 0.6735410945900995, 'totalEpisodes': 3110, 'stepsPerEpisode': 48, 'rewardPerEpisode': 39.2844173238068
'totalSteps': 124748, 'rewardStep': 0.7998661651907939, 'errorList': [], 'lossList': [0.0, -1.3000892400741577, 0.12107627093791962, 0.07032853364944458, 0.0, 0.0, 0.0], 'rewardMean': 0.7667865800321852, 'totalEpisodes': 3143, 'stepsPerEpisode': 101, 'rewardPerEpisode': 94.67681631378301
'totalSteps': 126421, 'rewardStep': 0.7629227524659271, 'errorList': [], 'lossList': [0.0, -1.2887099981307983, 0.4752214550971985, 0.28640875220298767, 0.0, 0.0, 0.0], 'rewardMean': 0.7645596277756928, 'totalEpisodes': 3175, 'stepsPerEpisode': 49, 'rewardPerEpisode': 44.50648539689988
'totalSteps': 128139, 'rewardStep': 0.8443371277543227, 'errorList': [], 'lossList': [0.0, -1.3057371377944946, 0.6483247876167297, 0.7738104462623596, 0.0, 0.0, 0.0], 'rewardMean': 0.7697605146841434, 'totalEpisodes': 3204, 'stepsPerEpisode': 95, 'rewardPerEpisode': 89.03873471797671
'totalSteps': 129845, 'rewardStep': 0.8982773503083231, 'errorList': [], 'lossList': [0.0, -1.2908557653427124, 0.6165776252746582, 0.9952501058578491, 0.0, 0.0, 0.0], 'rewardMean': 0.7821796169390822, 'totalEpisodes': 3235, 'stepsPerEpisode': 95, 'rewardPerEpisode': 89.25625664916313
'totalSteps': 131531, 'rewardStep': 0.8182929557394013, 'errorList': [], 'lossList': [0.0, -1.2870659828186035, -2.1291310787200928, 5.243582725524902, 0.0, 0.0, 0.0], 'rewardMean': 0.8247392702917535, 'totalEpisodes': 3265, 'stepsPerEpisode': 96, 'rewardPerEpisode': 88.23829248696623
'totalSteps': 133192, 'rewardStep': 0.8887719475495272, 'errorList': [], 'lossList': [0.0, -1.2902166843414307, 1.8367445468902588, 1.4078383445739746, 0.0, 0.0, 0.0], 'rewardMean': 0.8425204267635003, 'totalEpisodes': 3298, 'stepsPerEpisode': 48, 'rewardPerEpisode': 44.22900422632476
'totalSteps': 134837, 'rewardStep': 0.8177674887816213, 'errorList': [], 'lossList': [0.0, -1.2762340307235718, -2.39810848236084, 5.761015892028809, 0.0, 0.0, 0.0], 'rewardMean': 0.853489374026639, 'totalEpisodes': 3329, 'stepsPerEpisode': 40, 'rewardPerEpisode': 36.760321133080986
