#parameter variation file for learning
#varied parameters:
#case = 3
#computationIndex = 2
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 1639, 'episodeStepsMax': 2048, 'totalLearningSteps': 1000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'A2C', 'rewardMode': 2, 'rewardPositionFactor': 0.97, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 60, 'forceFactor': 1, 'numberOfTests': 100, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP/A2C/TP_A2C_r2_v3_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP/A2C/TP_A2C_r2_v3_Results', 'verbose': True}
#
'totalSteps': 1654, 'rewardStep': 0.9569770069216129, 'errorList': [], 'lossList': [0.0, -1.371712565422058, -3.0822787284851074, 13.371769905090332, 0.0, 0.0, 0.0], 'rewardMean': 0.9569770069216129, 'totalEpisodes': 81, 'stepsPerEpisode': 16, 'rewardPerEpisode': 15.656770544270845
'totalSteps': 19835, 'rewardStep': 0.9634565925798301, 'errorList': [74895.56519536884, 946734.0240984797, 763092.2025369948, 971005.8416142514, 15545323.016272584, 911362.5818145712, 27873280.025865555, 1434664.8339294514, 3029093.364674042, 625535.9432984667, 30127.873561526576, 3897567.800653541, 10924103.958829783, 5262221.101837757, 251500.5244450073, 94445.45586220825, 1419604.0387482417, 16084883.538426496, 2478441.060534851, 2449032.4125045645, 34440651.685612604, 4842102.199458722, 392485.4533982592, 842931.5007650399, 423085.6051129332, 3263.0248791276913, 711546.953011122, 583362.3398449527, 1011147.5940987505, 1087.385280381027, 845459.1317486847, 607244.5732468991, 16178020.842279054, 471865.14877089835, 1008021.5896180704, 295780.9483354356, 2721208.9875620916, 58711.21223316188, 224862.4408959436, 242150.83974471508, 237397.59046233865, 302.5874600392588, 98117.9273083261, 547142.9181420082, 1089793.3587889608, 5114179.831222891, 262321.1582184241, 198872.558443911, 134905.8276886102, 245330824.808677, 435514.43618484196, 75784.6395836749, 4079736.6219108445, 1203885.110685754, 278171.7183707551, 19916.468707945307, 3648155.6194251934, 398661.8245558973, 269947.63194505847, 2305563.7123930496, 249292.93742891014, 428340.4503504655, 183641.79858317671, 4707730.733270972, 15374329.269730408, 1558133.7147467048, 581245.5750551375, 11078689.75614327, 591491.8563142316, 464011.3381138553, 2997406.1171606104, 221199.38741451578, 815807.6959309231, 2900967.443716803, 1389763.373154949, 664682.9168146322, 901624.5252098166, 1759763.1249083243, 4697039.112221715, 43009.71648393943, 338241.7875960935, 199.81156141163237, 277006.7906375536, 759121.807273622, 686513.3930341773, 87762.2156766054, 211388.34488039318, 2087503.4953085615, 33363.71401037138, 190107.45945534733, 668907.9078023315, 1026091.2845522242, 390673.3883635115, 49154.171887640994, 117867.29921958012, 709294.3002200039, 8122955.372196876, 1700231.7882532103, 2315487.012227873, 11505136.892810965], 'lossList': [0.0, -1.3969653844833374, -0.07893456518650055, 0.026836920529603958, 0.0, 0.0, 0.0], 'rewardMean': 0.9230657683797288, 'totalEpisodes': 805, 'stepsPerEpisode': 18, 'rewardPerEpisode': 17.664793109219826, 'successfulTests': 0
'totalSteps': 21476, 'rewardStep': 0.7948660932445086, 'errorList': [], 'lossList': [0.0, -1.365302562713623, 1.8501735925674438, 3.9800286293029785, 0.0, 0.0, 0.0], 'rewardMean': 0.9006007522416601, 'totalEpisodes': 857, 'stepsPerEpisode': 40, 'rewardPerEpisode': 36.146752268675996
'totalSteps': 23138, 'rewardStep': 0.8467339203167311, 'errorList': [], 'lossList': [0.0, -1.3437793254852295, 6.086688041687012, 27.476327896118164, 0.0, 0.0, 0.0], 'rewardMean': 0.8864153042106695, 'totalEpisodes': 903, 'stepsPerEpisode': 29, 'rewardPerEpisode': 26.416320973410325
'totalSteps': 24777, 'rewardStep': 0.9590183985290798, 'errorList': [], 'lossList': [0.0, -1.311917781829834, 2.8698079586029053, 6.849983215332031, 0.0, 0.0, 0.0], 'rewardMean': 0.8900029367183946, 'totalEpisodes': 948, 'stepsPerEpisode': 41, 'rewardPerEpisode': 39.489321861220354
'totalSteps': 26422, 'rewardStep': 0.8357155984283546, 'errorList': [], 'lossList': [0.0, -1.2776904106140137, -0.370889276266098, 2.5469775199890137, 0.0, 0.0, 0.0], 'rewardMean': 0.8799581206197008, 'totalEpisodes': 994, 'stepsPerEpisode': 28, 'rewardPerEpisode': 25.65159850769489
'totalSteps': 28082, 'rewardStep': 0.9191439848575232, 'errorList': [], 'lossList': [0.0, -1.283019781112671, 2.5206637382507324, 7.189500331878662, 0.0, 0.0, 0.0], 'rewardMean': 0.8710955990752394, 'totalEpisodes': 1050, 'stepsPerEpisode': 22, 'rewardPerEpisode': 21.262540444551444
'totalSteps': 29725, 'rewardStep': 0.9225175052835445, 'errorList': [], 'lossList': [0.0, -1.2710087299346924, -0.8792068362236023, 0.33593183755874634, 0.0, 0.0, 0.0], 'rewardMean': 0.8966258814830466, 'totalEpisodes': 1114, 'stepsPerEpisode': 26, 'rewardPerEpisode': 24.385817778541362
'totalSteps': 31370, 'rewardStep': 0.8640007615299414, 'errorList': [], 'lossList': [0.0, -1.274977445602417, -0.15400180220603943, 0.022075509652495384, 0.0, 0.0, 0.0], 'rewardMean': 0.9000792497256889, 'totalEpisodes': 1182, 'stepsPerEpisode': 19, 'rewardPerEpisode': 17.043420424500507
'totalSteps': 33014, 'rewardStep': 0.9164477632322588, 'errorList': [], 'lossList': [0.0, -1.2921583652496338, 0.3398187756538391, 0.13083422183990479, 0.0, 0.0, 0.0], 'rewardMean': 0.8915651226663245, 'totalEpisodes': 1265, 'stepsPerEpisode': 14, 'rewardPerEpisode': 13.114797659280008
'totalSteps': 34672, 'rewardStep': 0.8764145603864815, 'errorList': [], 'lossList': [0.0, -1.2772443294525146, 0.8310196995735168, 0.26500871777534485, 0.0, 0.0, 0.0], 'rewardMean': 0.8997049150579498, 'totalEpisodes': 1339, 'stepsPerEpisode': 26, 'rewardPerEpisode': 23.570908943948417
'totalSteps': 36344, 'rewardStep': 0.886758998991523, 'errorList': [], 'lossList': [0.0, -1.2752749919891357, -1.6240060329437256, 1.628208875656128, 0.0, 0.0, 0.0], 'rewardMean': 0.8932279178847498, 'totalEpisodes': 1402, 'stepsPerEpisode': 37, 'rewardPerEpisode': 34.99166015608943
'totalSteps': 38004, 'rewardStep': 0.9168592697900214, 'errorList': [], 'lossList': [0.0, -1.2802451848983765, 0.931136429309845, 0.9890960454940796, 0.0, 0.0, 0.0], 'rewardMean': 0.8920962707860453, 'totalEpisodes': 1458, 'stepsPerEpisode': 35, 'rewardPerEpisode': 33.80583379320332
'totalSteps': 39671, 'rewardStep': 0.6857448710260445, 'errorList': [], 'lossList': [0.0, -1.26025390625, -6.755976676940918, 56.39174270629883, 0.0, 0.0, 0.0], 'rewardMean': 0.8564450926852658, 'totalEpisodes': 1504, 'stepsPerEpisode': 48, 'rewardPerEpisode': 40.67911177962694
'totalSteps': 41316, 'rewardStep': 0.853085183463042, 'errorList': [], 'lossList': [0.0, -1.2279917001724243, -2.746887683868408, 7.627111911773682, 0.0, 0.0, 0.0], 'rewardMean': 0.8437725767314225, 'totalEpisodes': 1537, 'stepsPerEpisode': 48, 'rewardPerEpisode': 45.92546841576079
'totalSteps': 42960, 'rewardStep': 0.7917376939402003, 'errorList': [], 'lossList': [0.0, -1.1792775392532349, 0.11208675801753998, 0.0919555053114891, 0.0, 0.0, 0.0], 'rewardMean': 0.8268372034421663, 'totalEpisodes': 1576, 'stepsPerEpisode': 53, 'rewardPerEpisode': 48.421221337062285
'totalSteps': 44620, 'rewardStep': 0.7661443188804877, 'errorList': [], 'lossList': [0.0, -1.1501656770706177, 3.538778305053711, 4.593106746673584, 0.0, 0.0, 0.0], 'rewardMean': 0.8027142674199592, 'totalEpisodes': 1620, 'stepsPerEpisode': 41, 'rewardPerEpisode': 35.86104281119944
'totalSteps': 46271, 'rewardStep': 0.8981785374191463, 'errorList': [], 'lossList': [0.0, -1.1703569889068604, 1.9510685205459595, 10.148221015930176, 0.0, 0.0, 0.0], 'rewardMean': 0.7989781209457842, 'totalEpisodes': 1667, 'stepsPerEpisode': 56, 'rewardPerEpisode': 53.98515549063945
'totalSteps': 47911, 'rewardStep': 0.9190605152173689, 'errorList': [], 'lossList': [0.0, -1.1784578561782837, 0.7770179510116577, 0.32261011004447937, 0.0, 0.0, 0.0], 'rewardMean': 0.8456412497840491, 'totalEpisodes': 1729, 'stepsPerEpisode': 22, 'rewardPerEpisode': 20.60986969685398
'totalSteps': 49553, 'rewardStep': 0.9403459185589274, 'errorList': [], 'lossList': [0.0, -1.1697328090667725, 1.0223982334136963, 1.590423345565796, 0.0, 0.0, 0.0], 'rewardMean': 0.8630933968032262, 'totalEpisodes': 1804, 'stepsPerEpisode': 15, 'rewardPerEpisode': 14.153259024837647
'totalSteps': 51212, 'rewardStep': 0.9052026064970259, 'errorList': [], 'lossList': [0.0, -1.1333212852478027, -0.04788712412118912, 0.006088394671678543, 0.0, 0.0, 0.0], 'rewardMean': 0.8857863793145911, 'totalEpisodes': 1907, 'stepsPerEpisode': 24, 'rewardPerEpisode': 22.6910071118617
'totalSteps': 52871, 'rewardStep': 0.89505801391719, 'errorList': [], 'lossList': [0.0, -1.128156304359436, 0.21911850571632385, 0.039950571954250336, 0.0, 0.0, 0.0], 'rewardMean': 0.9115691183219317, 'totalEpisodes': 1993, 'stepsPerEpisode': 24, 'rewardPerEpisode': 22.3671485602179
'totalSteps': 54518, 'rewardStep': 0.8302450342014212, 'errorList': [], 'lossList': [0.0, -1.1306180953979492, 0.8374300003051758, 0.7459321618080139, 0.0, 0.0, 0.0], 'rewardMean': 0.8979824176783866, 'totalEpisodes': 2052, 'stepsPerEpisode': 27, 'rewardPerEpisode': 24.128129693649495
'totalSteps': 56187, 'rewardStep': 0.8406057422650016, 'errorList': [], 'lossList': [0.0, -1.1424936056137085, 1.1622503995895386, 1.6412570476531982, 0.0, 0.0, 0.0], 'rewardMean': 0.8822914630879133, 'totalEpisodes': 2112, 'stepsPerEpisode': 34, 'rewardPerEpisode': 31.49533171707523
'totalSteps': 57887, 'rewardStep': 0.5370253034095341, 'errorList': [], 'lossList': [0.0, -1.1295580863952637, 2.2762694358825684, 5.7489013671875, 0.0, 0.0, 0.0], 'rewardMean': 0.8016273400580346, 'totalEpisodes': 2149, 'stepsPerEpisode': 70, 'rewardPerEpisode': 58.23558151166789
'totalSteps': 59552, 'rewardStep': 0.9008205143134095, 'errorList': [], 'lossList': [0.0, -1.1201449632644653, 1.021783471107483, 0.8291789293289185, 0.0, 0.0, 0.0], 'rewardMean': 0.8007509216213112, 'totalEpisodes': 2186, 'stepsPerEpisode': 47, 'rewardPerEpisode': 43.472943287876646
'totalSteps': 61269, 'rewardStep': 0.42683806215595266, 'errorList': [], 'lossList': [0.0, -1.1250137090682983, 1.1285873651504517, 0.8812621831893921, 0.0, 0.0, 0.0], 'rewardMean': 0.7071069312690638, 'totalEpisodes': 2237, 'stepsPerEpisode': 88, 'rewardPerEpisode': 68.32884165555728
'totalSteps': 62913, 'rewardStep': 0.8865628602075997, 'errorList': [], 'lossList': [0.0, -1.1258106231689453, 2.270366668701172, 1.7307548522949219, 0.0, 0.0, 0.0], 'rewardMean': 0.7183704964702995, 'totalEpisodes': 2270, 'stepsPerEpisode': 48, 'rewardPerEpisode': 45.96741943672017
'totalSteps': 64611, 'rewardStep': 0.7206801169740192, 'errorList': [], 'lossList': [0.0, -1.1199610233306885, -1.1556990146636963, 3.0199265480041504, 0.0, 0.0, 0.0], 'rewardMean': 0.6943853714121031, 'totalEpisodes': 2305, 'stepsPerEpisode': 97, 'rewardPerEpisode': 91.98347910984
'totalSteps': 66264, 'rewardStep': 0.9584366765014883, 'errorList': [3200138.2010004716, 680961.9450988149, 172919.5428323544, 853963.4230621952, 1208372.7734988055, 1846511.401959175, 2294423.3035224727, 274088.2510776875, 3123174.545643348, 1567831.5307944252, 802038.2117564299, 434501.7471264812, 331495.2081133513, 802576.3920272824, 104552.20351731444, 155357.20458625027, 288605.55068010354, 892372.5348443746, 1346216.4343603684, 1715483.794469717, 660937.4380855586, 309219.19505758194, 2567043.357968096, 84637.76963703787, 71854.5071641373, 185.6826513006231, 1220859.9354255006, 1872452.6826506369, 420816.3363321313, 5445410.511061496, 545437.4844267729, 3960807.5620091297, 131.35254024660955, 1628179.7690242857, 913703.9489626851, 207682.67403793326, 292320.0287073273, 42728.801681955505, 250365.96294082116, 1497310.5712385091, 706874.2600406428, 921512.1873384889, 152213.30565769706, 15347556.617136518, 177498.11085385148, 4385713.609893785, 1653184.5941352858, 139153.46329405258, 46741773.43868441, 1968189.6430714668, 1811112.4568312564, 850357.6131374654, 458458.89912249416, 3406951.369845708, 3033857.2694731336, 5407411.489169683, 11976327.619571645, 1228820.7472847516, 46764486.36655623, 1599005.8537611067, 181121.21876427834, 416819.06644493673, 812657.7627442009, 186736.95695024845, 1094070.1347338776, 875030.0344826006, 2644594.273403666, 370781.48373879073, 616198.2662542758, 83.68024540866699, 30403952.406230472, 640460.7863240825, 281316.886150639, 1266316.30840183, 709454.3286987488, 207201.75596198856, 5161580.181180208, 881903.8864629751, 1982848.2658663255, 1390211.8950895532, 90745.99139565768, 146319.52611947255, 5602590.29667703, 728862.9844313465, 118210.53045327253, 775206.8368302309, 562564.9964782877, 488909.58875648014, 1741001.533581103, 1651005.2883439993, 1171502.3487004526, 377315.2317258437, 5293197.611449968, 594086.8399682991, 833919.0546322668, 261144.88932954604, 4799279.149997684, 931519.1264296541, 130401.2305797306, 10236551.13375321], 'lossList': [0.0, -1.0945706367492676, -0.7250093221664429, 2.1488311290740967, 0.0, 0.0, 0.0], 'rewardMean': 0.7786676460304939, 'totalEpisodes': 2340, 'stepsPerEpisode': 20, 'rewardPerEpisode': 19.208386811533472, 'successfulTests': 0
'totalSteps': 67926, 'rewardStep': 0.8602971394029683, 'errorList': [], 'lossList': [0.0, -1.041731357574463, -0.1814935803413391, 0.19130758941173553, 0.0, 0.0, 0.0], 'rewardMean': 0.7705629710484057, 'totalEpisodes': 2383, 'stepsPerEpisode': 47, 'rewardPerEpisode': 44.72913260326002
'totalSteps': 69626, 'rewardStep': 0.7613181865082835, 'errorList': [], 'lossList': [0.0, -1.0225298404693604, 0.7169114351272583, 1.8712739944458008, 0.0, 0.0, 0.0], 'rewardMean': 0.8374589959188719, 'totalEpisodes': 2417, 'stepsPerEpisode': 68, 'rewardPerEpisode': 63.28995969470986
'totalSteps': 71279, 'rewardStep': 0.922073828203293, 'errorList': [], 'lossList': [0.0, -1.001536250114441, 1.135900855064392, 5.251497745513916, 0.0, 0.0, 0.0], 'rewardMean': 0.8445611895180104, 'totalEpisodes': 2452, 'stepsPerEpisode': 57, 'rewardPerEpisode': 55.46831615034543
'totalSteps': 72985, 'rewardStep': 0.6341538677773217, 'errorList': [], 'lossList': [0.0, -0.977936863899231, -0.5632302761077881, 0.3527461588382721, 0.0, 0.0, 0.0], 'rewardMean': 0.827255939678671, 'totalEpisodes': 2483, 'stepsPerEpisode': 77, 'rewardPerEpisode': 68.62636575435401
'totalSteps': 74663, 'rewardStep': 0.7655303649924386, 'errorList': [], 'lossList': [0.0, -0.9856089353561401, -1.7214428186416626, 5.058065414428711, 0.0, 0.0, 0.0], 'rewardMean': 0.788674677376861, 'totalEpisodes': 2520, 'stepsPerEpisode': 49, 'rewardPerEpisode': 43.72373749916149
'totalSteps': 76323, 'rewardStep': 0.8006780480579362, 'errorList': [], 'lossList': [0.0, -0.9757431745529175, -0.9777331352233887, 2.697524070739746, 0.0, 0.0, 0.0], 'rewardMean': 0.7767508591078546, 'totalEpisodes': 2554, 'stepsPerEpisode': 91, 'rewardPerEpisode': 82.72883203835887
'totalSteps': 77990, 'rewardStep': 0.7703019013743002, 'errorList': [], 'lossList': [0.0, -0.9556878805160522, -0.8844425082206726, 0.7202795147895813, 0.0, 0.0, 0.0], 'rewardMean': 0.778547602081058, 'totalEpisodes': 2589, 'stepsPerEpisode': 39, 'rewardPerEpisode': 34.71470530593851
'totalSteps': 79671, 'rewardStep': 0.6805314122857373, 'errorList': [], 'lossList': [0.0, -0.9475018382072449, -1.699723482131958, 2.5494325160980225, 0.0, 0.0, 0.0], 'rewardMean': 0.7302391188975468, 'totalEpisodes': 2626, 'stepsPerEpisode': 51, 'rewardPerEpisode': 43.469043293663304
'totalSteps': 81312, 'rewardStep': 0.8370820928280056, 'errorList': [], 'lossList': [0.0, -0.9224648475646973, 0.19448056817054749, 0.10131235420703888, 0.0, 0.0, 0.0], 'rewardMean': 0.7708247639076836, 'totalEpisodes': 2670, 'stepsPerEpisode': 36, 'rewardPerEpisode': 33.55094730914205
'totalSteps': 82997, 'rewardStep': 0.9329569499578224, 'errorList': [], 'lossList': [0.0, -0.9226205945014954, 1.062374472618103, 2.45438814163208, 0.0, 0.0, 0.0], 'rewardMean': 0.8043100809007603, 'totalEpisodes': 2709, 'stepsPerEpisode': 53, 'rewardPerEpisode': 49.535130767282475
'totalSteps': 84673, 'rewardStep': 0.8944706191028664, 'errorList': [], 'lossList': [0.0, -0.9238139390945435, 0.7570571303367615, 2.09147310256958, 0.0, 0.0, 0.0], 'rewardMean': 0.8230685951097465, 'totalEpisodes': 2748, 'stepsPerEpisode': 44, 'rewardPerEpisode': 42.481213685409976
'totalSteps': 86322, 'rewardStep': 0.8381130056712608, 'errorList': [], 'lossList': [0.0, -0.9133244752883911, -0.3188508450984955, 0.16379734873771667, 0.0, 0.0, 0.0], 'rewardMean': 0.8366308159691386, 'totalEpisodes': 2785, 'stepsPerEpisode': 97, 'rewardPerEpisode': 91.32624349886719
'totalSteps': 88018, 'rewardStep': 0.8498052465112254, 'errorList': [], 'lossList': [0.0, -0.9390788078308105, -0.08584760129451752, 0.33148258924484253, 0.0, 0.0, 0.0], 'rewardMean': 0.870485582814236, 'totalEpisodes': 2822, 'stepsPerEpisode': 60, 'rewardPerEpisode': 56.585214489595195
'totalSteps': 89696, 'rewardStep': 0.836687270863756, 'errorList': [], 'lossList': [0.0, -0.9714456796646118, -0.8510392904281616, 0.44088014960289, 0.0, 0.0, 0.0], 'rewardMean': 0.8704066184213863, 'totalEpisodes': 2856, 'stepsPerEpisode': 52, 'rewardPerEpisode': 49.18769522017263
'totalSteps': 91347, 'rewardStep': 0.9473352986307337, 'errorList': [], 'lossList': [0.0, -0.9525548219680786, 0.7159721851348877, 1.0744178295135498, 0.0, 0.0, 0.0], 'rewardMean': 0.8732822881559684, 'totalEpisodes': 2890, 'stepsPerEpisode': 28, 'rewardPerEpisode': 27.032949175225607
'totalSteps': 92987, 'rewardStep': 0.8518407647648608, 'errorList': [], 'lossList': [0.0, -0.9353054165840149, 3.541217088699341, 12.75208854675293, 0.0, 0.0, 0.0], 'rewardMean': 0.8647563172883673, 'totalEpisodes': 2921, 'stepsPerEpisode': 43, 'rewardPerEpisode': 40.459908886099676
'totalSteps': 94644, 'rewardStep': 0.8757362642996167, 'errorList': [], 'lossList': [0.0, -0.955579936504364, 1.2550665140151978, 2.3526251316070557, 0.0, 0.0, 0.0], 'rewardMean': 0.8722809690140385, 'totalEpisodes': 2976, 'stepsPerEpisode': 22, 'rewardPerEpisode': 20.152663776830956
'totalSteps': 96287, 'rewardStep': 0.8156128009779261, 'errorList': [], 'lossList': [0.0, -0.9495159387588501, 2.3029236793518066, 3.5737671852111816, 0.0, 0.0, 0.0], 'rewardMean': 0.8654424799073788, 'totalEpisodes': 3032, 'stepsPerEpisode': 32, 'rewardPerEpisode': 28.514135794794075
'totalSteps': 97956, 'rewardStep': 0.9298519196473779, 'errorList': [], 'lossList': [0.0, -0.9265788793563843, 1.8273433446884155, 4.031520843505859, 0.0, 0.0, 0.0], 'rewardMean': 0.884075409664103, 'totalEpisodes': 3088, 'stepsPerEpisode': 35, 'rewardPerEpisode': 34.326951454243726
'totalSteps': 99610, 'rewardStep': 0.9116660727163145, 'errorList': [], 'lossList': [0.0, -0.927859902381897, 0.3912542462348938, 0.2704492509365082, 0.0, 0.0, 0.0], 'rewardMean': 0.8769415644812192, 'totalEpisodes': 3139, 'stepsPerEpisode': 25, 'rewardPerEpisode': 24.151429555528875
'totalSteps': 101250, 'rewardStep': 0.8224252336769161, 'errorList': [], 'lossList': [0.0, -0.8892321586608887, 1.6830406188964844, 1.8502556085586548, 0.0, 0.0, 0.0], 'rewardMean': 0.8710584582636303, 'totalEpisodes': 3207, 'stepsPerEpisode': 41, 'rewardPerEpisode': 37.96463993770485
'totalSteps': 102942, 'rewardStep': 0.971017819252243, 'errorList': [492607.23453208595, 26899.72775089361, 90549.1839075689, 2775553.215033727, 193981.918059991, 1069367.2895598798, 307786.2522585751, 609062.1917176838, 157943.57065926792, 73.1444137244352, 311055.3718171585, 791668.8013225428, 4979780.069793076, 1761934.0515880552, 294.17720954920696, 443091.8607748182, 749149.818217115, 8459.227995736162, 633891.1831718453, 2389242.3069572547, 1219726.4893372352, 49284.67056101538, 1012299.0409070662, 133294.63469941984, 148.99201056043282, 2964598.4650799115, 1463236.4485581112, 120749842.77590583, 554924.6431444673, 3196113.388568546, 5824838.677825642, 1025783.4457003849, 372662.7531842348, 100374.25525757448, 2166743.7689202433, 173007.1345186714, 852552.5593077375, 1325793.004976729, 1842833.6420136052, 700921.4965320578, 10995.799295344466, 6737158.551206973, 2440236.1342772124, 5861.28336425603, 113147.60101403463, 548100.6346116131, 128.33510989653826, 778525.8862937711, 6067766.315984373, 2938807.4581965995, 31746.854462983207, 72086.53999006035, 3720907.5371539555, 521048.5900435529, 603900.4320130289, 3086669.369302679, 572.9542669541294, 8613822.64536, 36487456.59795343, 25552.854120497774, 1221541.5202139728, 171444.31059855726, 255742.99998061036, 64283.26887788914, 121.24776156621436, 479529.5610512972, 484722.61370747356, 441220.9802334297, 477484.3842338816, 217821.2369439072, 169542.33073629419, 24816498.391187295, 16247.774848434696, 3498776.9704350624, 1342445.8381436656, 551684.5641029396, 2155170.25947444, 566104.8005854767, 244182.4719899855, 5513540.733859167, 115.77441672991044, 16188282.351396771, 90342.47719654696, 95410.90535632744, 171468.12703360166, 883554.0842662433, 106035.03524299197, 776500.0751476806, 1032262.0872822215, 4621601.555133456, 157987.55294754318, 1031792.9977982674, 812933.8319855827, 879944.5444268204, 244299.79510662018, 375.43758017636, 1044987.1852847092, 396971.6477046086, 133.87467382434573, 1191667.6807235593], 'lossList': [0.0, -0.9029833078384399, -2.3639330863952637, 21.182483673095703, 0.0, 0.0, 0.0], 'rewardMean': 0.8901147692541554, 'totalEpisodes': 3273, 'stepsPerEpisode': 55, 'rewardPerEpisode': 52.16083102426419, 'successfulTests': 0
'totalSteps': 104582, 'rewardStep': 0.9460846479818247, 'errorList': [], 'lossList': [0.0, -0.8611594438552856, 0.6424714922904968, 1.2202794551849365, 0.0, 0.0, 0.0], 'rewardMean': 0.9162091386549355, 'totalEpisodes': 3326, 'stepsPerEpisode': 25, 'rewardPerEpisode': 24.343934784881863
