#parameter variation file for learning
#varied parameters:
#case = 2
#computationIndex = 1
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 1639, 'episodeStepsMax': 2048, 'totalLearningSteps': 5000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'A2C', 'rewardMode': 2, 'rewardPositionFactor': 0.8, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 60, 'numberOfTests': 50, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP_A2C_r2_tF2d25_rPF0d8_n64Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP_A2C_r2_tF2d25_rPF0d8_n64Results', 'verbose': True}
#
'totalSteps': 1653, 'rewardStep': 0.8157935768064094, 'errorList': [], 'lossList': [0.0, -1.3671343326568604, -2.7121918201446533, 10.691131591796875, 0.0, 0.0, 0.0], 'rewardMean': 0.8157935768064094, 'totalEpisodes': 148, 'stepsPerEpisode': 16, 'rewardPerEpisode': 14.591593522755497
'totalSteps': 36357, 'rewardStep': 0.8888792922677621, 'errorList': [], 'lossList': [0.0, -1.2799334526062012, -2.5592827796936035, 4.201879501342773, 0.0, 0.0, 0.0], 'rewardMean': 0.8160556997192012, 'totalEpisodes': 1295, 'stepsPerEpisode': 15, 'rewardPerEpisode': 13.965107874523408
'totalSteps': 38001, 'rewardStep': 0.8407374975308838, 'errorList': [], 'lossList': [0.0, -1.2891634702682495, 3.7151718139648438, 5.058889389038086, 0.0, 0.0, 0.0], 'rewardMean': 0.8168053396666757, 'totalEpisodes': 1344, 'stepsPerEpisode': 50, 'rewardPerEpisode': 43.721819021251775
'totalSteps': 39670, 'rewardStep': 0.8759330923180824, 'errorList': [], 'lossList': [0.0, -1.3024346828460693, -2.739799976348877, 6.946661949157715, 0.0, 0.0, 0.0], 'rewardMean': 0.8244100587715838, 'totalEpisodes': 1389, 'stepsPerEpisode': 64, 'rewardPerEpisode': 59.78822704242117
'totalSteps': 41372, 'rewardStep': 0.5323526625754271, 'errorList': [], 'lossList': [0.0, -1.2838175296783447, 2.5904412269592285, 7.662484645843506, 0.0, 0.0, 0.0], 'rewardMean': 0.7713327957342234, 'totalEpisodes': 1434, 'stepsPerEpisode': 81, 'rewardPerEpisode': 64.22579127172972
'totalSteps': 43053, 'rewardStep': 0.6384949266526103, 'errorList': [], 'lossList': [0.0, -1.3035041093826294, -9.26272201538086, 56.24666213989258, 0.0, 0.0, 0.0], 'rewardMean': 0.7552794942689531, 'totalEpisodes': 1476, 'stepsPerEpisode': 60, 'rewardPerEpisode': 51.292763880280674
'totalSteps': 44694, 'rewardStep': 0.7058311156557608, 'errorList': [], 'lossList': [0.0, -1.3388962745666504, 1.895848035812378, 6.148645401000977, 0.0, 0.0, 0.0], 'rewardMean': 0.7186698589465529, 'totalEpisodes': 1520, 'stepsPerEpisode': 40, 'rewardPerEpisode': 34.333910885971065
'totalSteps': 46338, 'rewardStep': 0.8227682166151761, 'errorList': [], 'lossList': [0.0, -1.3491276502609253, 0.9332938194274902, 1.0339761972427368, 0.0, 0.0, 0.0], 'rewardMean': 0.7150760027634113, 'totalEpisodes': 1564, 'stepsPerEpisode': 24, 'rewardPerEpisode': 22.06766834437986
'totalSteps': 47980, 'rewardStep': 0.8893205519522676, 'errorList': [], 'lossList': [0.0, -1.353720784187317, 1.0798747539520264, 3.3752846717834473, 0.0, 0.0, 0.0], 'rewardMean': 0.7177534946902483, 'totalEpisodes': 1608, 'stepsPerEpisode': 58, 'rewardPerEpisode': 52.95322040218403
'totalSteps': 49646, 'rewardStep': 0.7456106679688963, 'errorList': [], 'lossList': [0.0, -1.367241382598877, 1.723451018333435, 3.357621431350708, 0.0, 0.0, 0.0], 'rewardMean': 0.7604050957689422, 'totalEpisodes': 1649, 'stepsPerEpisode': 47, 'rewardPerEpisode': 41.434191523724834
'totalSteps': 51298, 'rewardStep': 0.70642753832289, 'errorList': [], 'lossList': [0.0, -1.3848017454147339, 2.322354793548584, 7.335582733154297, 0.0, 0.0, 0.0], 'rewardMean': 0.7739916181029981, 'totalEpisodes': 1690, 'stepsPerEpisode': 43, 'rewardPerEpisode': 37.07908959748766
'totalSteps': 52949, 'rewardStep': 0.8121179439065604, 'errorList': [], 'lossList': [0.0, -1.3696268796920776, -0.041794199496507645, 0.2741968035697937, 0.0, 0.0, 0.0], 'rewardMean': 0.7952489837531581, 'totalEpisodes': 1730, 'stepsPerEpisode': 33, 'rewardPerEpisode': 29.993803134229534
'totalSteps': 54604, 'rewardStep': 0.7650008717898437, 'errorList': [], 'lossList': [0.0, -1.3808541297912598, 3.0667953491210938, 10.128631591796875, 0.0, 0.0, 0.0], 'rewardMean': 0.7836955147880916, 'totalEpisodes': 1771, 'stepsPerEpisode': 29, 'rewardPerEpisode': 25.922901174784243
'totalSteps': 56271, 'rewardStep': 0.7474088400470765, 'errorList': [], 'lossList': [0.0, -1.385714054107666, -3.940861940383911, 17.261337280273438, 0.0, 0.0, 0.0], 'rewardMean': 0.7553131724070534, 'totalEpisodes': 1809, 'stepsPerEpisode': 40, 'rewardPerEpisode': 34.767614678235745
'totalSteps': 57942, 'rewardStep': 0.800726116998578, 'errorList': [], 'lossList': [0.0, -1.394442081451416, 12.610520362854004, 78.32147216796875, 0.0, 0.0, 0.0], 'rewardMean': 0.7663362622129897, 'totalEpisodes': 1847, 'stepsPerEpisode': 42, 'rewardPerEpisode': 37.571865075715294
'totalSteps': 59623, 'rewardStep': 0.7317512648333057, 'errorList': [], 'lossList': [0.0, -1.3880412578582764, -1.1079256534576416, 2.363710641860962, 0.0, 0.0, 0.0], 'rewardMean': 0.7714010075150728, 'totalEpisodes': 1886, 'stepsPerEpisode': 47, 'rewardPerEpisode': 41.307243612501416
'totalSteps': 61276, 'rewardStep': 0.7531333628861484, 'errorList': [], 'lossList': [0.0, -1.3988898992538452, 0.4659540057182312, 2.421048879623413, 0.0, 0.0, 0.0], 'rewardMean': 0.7596040913109905, 'totalEpisodes': 1921, 'stepsPerEpisode': 44, 'rewardPerEpisode': 39.12416377545747
'totalSteps': 62947, 'rewardStep': 0.8147795667880733, 'errorList': [], 'lossList': [0.0, -1.361284852027893, -2.6259853839874268, 6.08727502822876, 0.0, 0.0, 0.0], 'rewardMean': 0.7695598303106364, 'totalEpisodes': 1955, 'stepsPerEpisode': 52, 'rewardPerEpisode': 47.95031237409205
'totalSteps': 64599, 'rewardStep': 0.8471749496170523, 'errorList': [], 'lossList': [0.0, -1.3469547033309937, 0.41929835081100464, 11.971449851989746, 0.0, 0.0, 0.0], 'rewardMean': 0.7895130522246315, 'totalEpisodes': 1991, 'stepsPerEpisode': 61, 'rewardPerEpisode': 57.0143658097154
'totalSteps': 66287, 'rewardStep': 0.5688909158463473, 'errorList': [], 'lossList': [0.0, -1.3700616359710693, -6.240889549255371, 81.79237365722656, 0.0, 0.0, 0.0], 'rewardMean': 0.7431460119941855, 'totalEpisodes': 2026, 'stepsPerEpisode': 54, 'rewardPerEpisode': 43.29703820726106
'totalSteps': 67930, 'rewardStep': 0.7078330969097621, 'errorList': [], 'lossList': [0.0, -1.3962030410766602, 2.919508218765259, 8.702154159545898, 0.0, 0.0, 0.0], 'rewardMean': 0.7383623784094767, 'totalEpisodes': 2062, 'stepsPerEpisode': 50, 'rewardPerEpisode': 44.559981142740554
'totalSteps': 69592, 'rewardStep': 0.7425941597433655, 'errorList': [], 'lossList': [0.0, -1.413202166557312, 0.545783519744873, 0.1293639838695526, 0.0, 0.0, 0.0], 'rewardMean': 0.7362545377809202, 'totalEpisodes': 2094, 'stepsPerEpisode': 70, 'rewardPerEpisode': 64.64068930849992
'totalSteps': 71246, 'rewardStep': 0.86023632221053, 'errorList': [], 'lossList': [0.0, -1.4029523134231567, -7.278038024902344, 20.925018310546875, 0.0, 0.0, 0.0], 'rewardMean': 0.7453458888654114, 'totalEpisodes': 2144, 'stepsPerEpisode': 56, 'rewardPerEpisode': 50.93122726294846
'totalSteps': 72919, 'rewardStep': 0.7010619344344602, 'errorList': [], 'lossList': [0.0, -1.3542335033416748, -3.4064788818359375, 4.67695426940918, 0.0, 0.0, 0.0], 'rewardMean': 0.716123285828893, 'totalEpisodes': 2179, 'stepsPerEpisode': 54, 'rewardPerEpisode': 47.45322756594209
'totalSteps': 74569, 'rewardStep': 0.76472517010164, 'errorList': [], 'lossList': [0.0, -1.3510059118270874, -3.1202855110168457, 7.125202178955078, 0.0, 0.0, 0.0], 'rewardMean': 0.7552901366799516, 'totalEpisodes': 2211, 'stepsPerEpisode': 61, 'rewardPerEpisode': 55.7352926508771
'totalSteps': 76230, 'rewardStep': 0.6030071434375726, 'errorList': [], 'lossList': [0.0, -1.3501288890838623, 7.780249118804932, 45.18620681762695, 0.0, 0.0, 0.0], 'rewardMean': 0.7343249459855137, 'totalEpisodes': 2247, 'stepsPerEpisode': 58, 'rewardPerEpisode': 47.9630504946362
'totalSteps': 77873, 'rewardStep': 0.753878164119245, 'errorList': [], 'lossList': [0.0, -1.3369230031967163, -0.6100831627845764, 0.22895535826683044, 0.0, 0.0, 0.0], 'rewardMean': 0.7365817468606896, 'totalEpisodes': 2295, 'stepsPerEpisode': 41, 'rewardPerEpisode': 36.56267860504278
'totalSteps': 79525, 'rewardStep': 0.7107048211361136, 'errorList': [], 'lossList': [0.0, -1.3325873613357544, 0.17934513092041016, 0.13675794005393982, 0.0, 0.0, 0.0], 'rewardMean': 0.7066754466458063, 'totalEpisodes': 2341, 'stepsPerEpisode': 41, 'rewardPerEpisode': 35.27876689888975
'totalSteps': 81216, 'rewardStep': 0.7432720272975062, 'errorList': [], 'lossList': [0.0, -1.3271965980529785, 0.368558794260025, 0.2155730426311493, 0.0, 0.0, 0.0], 'rewardMean': 0.7151174652184155, 'totalEpisodes': 2382, 'stepsPerEpisode': 61, 'rewardPerEpisode': 50.6940877276324
'totalSteps': 82858, 'rewardStep': 0.7152513323461243, 'errorList': [], 'lossList': [0.0, -1.3348917961120605, 1.1789143085479736, 1.1591293811798096, 0.0, 0.0, 0.0], 'rewardMean': 0.7052226976673123, 'totalEpisodes': 2420, 'stepsPerEpisode': 53, 'rewardPerEpisode': 46.67725167474026
'totalSteps': 84501, 'rewardStep': 0.7610069798746701, 'errorList': [], 'lossList': [0.0, -1.3067225217819214, 2.4869112968444824, 2.9513027667999268, 0.0, 0.0, 0.0], 'rewardMean': 0.7368226649547319, 'totalEpisodes': 2457, 'stepsPerEpisode': 40, 'rewardPerEpisode': 34.22800861425781
'totalSteps': 86181, 'rewardStep': 0.8274085081955198, 'errorList': [], 'lossList': [0.0, -1.288346290588379, 3.1408238410949707, 8.185186386108398, 0.0, 0.0, 0.0], 'rewardMean': 0.7515287337699867, 'totalEpisodes': 2494, 'stepsPerEpisode': 47, 'rewardPerEpisode': 44.54658669891467
'totalSteps': 87838, 'rewardStep': 0.7990621643099054, 'errorList': [], 'lossList': [0.0, -1.2774388790130615, -0.606628954410553, 0.3485269546508789, 0.0, 0.0, 0.0], 'rewardMean': 0.7692002024047452, 'totalEpisodes': 2532, 'stepsPerEpisode': 40, 'rewardPerEpisode': 36.06860912289767
'totalSteps': 89507, 'rewardStep': 0.7612755203467051, 'errorList': [], 'lossList': [0.0, -1.3049129247665405, 4.577008247375488, 12.51524543762207, 0.0, 0.0, 0.0], 'rewardMean': 0.7728009010145849, 'totalEpisodes': 2567, 'stepsPerEpisode': 43, 'rewardPerEpisode': 36.994280652163795
'totalSteps': 91186, 'rewardStep': 0.7891979248706651, 'errorList': [], 'lossList': [0.0, -1.299721121788025, 0.47521987557411194, 0.2481762170791626, 0.0, 0.0, 0.0], 'rewardMean': 0.7875902195194932, 'totalEpisodes': 2601, 'stepsPerEpisode': 69, 'rewardPerEpisode': 62.28622487097318
'totalSteps': 92846, 'rewardStep': 0.8387098718735955, 'errorList': [], 'lossList': [0.0, -1.2839441299438477, -5.121466636657715, 19.867197036743164, 0.0, 0.0, 0.0], 'rewardMean': 0.8031307979192782, 'totalEpisodes': 2633, 'stepsPerEpisode': 44, 'rewardPerEpisode': 41.030616893274434
'totalSteps': 94528, 'rewardStep': 0.7418507868053328, 'errorList': [], 'lossList': [0.0, -1.3059940338134766, -0.01473997812718153, 0.3162723779678345, 0.0, 0.0, 0.0], 'rewardMean': 0.7860192536412409, 'totalEpisodes': 2664, 'stepsPerEpisode': 48, 'rewardPerEpisode': 42.65509948118937
'totalSteps': 96233, 'rewardStep': 0.4523818999577977, 'errorList': [], 'lossList': [0.0, -1.294666051864624, -1.388838529586792, 2.001783847808838, 0.0, 0.0, 0.0], 'rewardMean': 0.7166832007708193, 'totalEpisodes': 2692, 'stepsPerEpisode': 90, 'rewardPerEpisode': 66.35671176761362
'totalSteps': 97918, 'rewardStep': 0.6527512541419843, 'errorList': [], 'lossList': [0.0, -1.3031851053237915, -0.9231545329093933, 0.3694573640823364, 0.0, 0.0, 0.0], 'rewardMean': 0.6949783475298751, 'totalEpisodes': 2718, 'stepsPerEpisode': 65, 'rewardPerEpisode': 56.50699495061286
'totalSteps': 99580, 'rewardStep': 0.6327897135825954, 'errorList': [], 'lossList': [0.0, -1.318575143814087, 1.2979516983032227, 1.2607694864273071, 0.0, 0.0, 0.0], 'rewardMean': 0.6636967052722611, 'totalEpisodes': 2748, 'stepsPerEpisode': 63, 'rewardPerEpisode': 55.22278489926473
'totalSteps': 101237, 'rewardStep': 0.7614232041816955, 'errorList': [], 'lossList': [0.0, -1.2750749588012695, 1.564511775970459, 1.1215903759002686, 0.0, 0.0, 0.0], 'rewardMean': 0.648239371733881, 'totalEpisodes': 2779, 'stepsPerEpisode': 88, 'rewardPerEpisode': 82.29869326261804
'totalSteps': 102896, 'rewardStep': 0.7444803215875482, 'errorList': [], 'lossList': [0.0, -1.2915557622909546, 1.0483249425888062, 1.5442380905151367, 0.0, 0.0, 0.0], 'rewardMean': 0.6487652786903242, 'totalEpisodes': 2813, 'stepsPerEpisode': 59, 'rewardPerEpisode': 54.512106398566985
'totalSteps': 104574, 'rewardStep': 0.851267411461384, 'errorList': [], 'lossList': [0.0, -1.2857495546340942, 8.555791854858398, 36.36823654174805, 0.0, 0.0, 0.0], 'rewardMean': 0.7285423809910415, 'totalEpisodes': 2844, 'stepsPerEpisode': 57, 'rewardPerEpisode': 52.59443838942965
'totalSteps': 106249, 'rewardStep': 0.6214097491931907, 'errorList': [], 'lossList': [0.0, -1.2927707433700562, 0.8228020668029785, 0.6947059035301208, 0.0, 0.0, 0.0], 'rewardMean': 0.7222740800012828, 'totalEpisodes': 2873, 'stepsPerEpisode': 56, 'rewardPerEpisode': 46.95277129492532
'totalSteps': 107927, 'rewardStep': 0.7674654748620747, 'errorList': [], 'lossList': [0.0, -1.2736988067626953, -0.38781458139419556, 0.6844752430915833, 0.0, 0.0, 0.0], 'rewardMean': 0.7492092322571786, 'totalEpisodes': 2917, 'stepsPerEpisode': 49, 'rewardPerEpisode': 45.27851501582644
'totalSteps': 109610, 'rewardStep': 0.7926704082151214, 'errorList': [], 'lossList': [0.0, -1.2927935123443604, 2.2757058143615723, 5.041068077087402, 0.0, 0.0, 0.0], 'rewardMean': 0.7554586730638638, 'totalEpisodes': 2954, 'stepsPerEpisode': 61, 'rewardPerEpisode': 53.56526670719795
'totalSteps': 111275, 'rewardStep': 0.43818364857342257, 'errorList': [], 'lossList': [0.0, -1.2924044132232666, -1.9502636194229126, 5.986794471740723, 0.0, 0.0, 0.0], 'rewardMean': 0.6941993384610388, 'totalEpisodes': 2985, 'stepsPerEpisode': 88, 'rewardPerEpisode': 71.7613951462227
'totalSteps': 112951, 'rewardStep': 0.6977089358499902, 'errorList': [], 'lossList': [0.0, -1.3459733724594116, -0.9614666104316711, 0.45004773139953613, 0.0, 0.0, 0.0], 'rewardMean': 0.6634876433387599, 'totalEpisodes': 3016, 'stepsPerEpisode': 62, 'rewardPerEpisode': 55.56665760531383
'totalSteps': 114620, 'rewardStep': 0.7698169713649198, 'errorList': [], 'lossList': [0.0, -1.3505597114562988, -2.5551633834838867, 4.950395107269287, 0.0, 0.0, 0.0], 'rewardMean': 0.6931690877731057, 'totalEpisodes': 3053, 'stepsPerEpisode': 45, 'rewardPerEpisode': 40.077326721363775
'totalSteps': 116308, 'rewardStep': 0.6342790421433337, 'errorList': [], 'lossList': [0.0, -1.358073353767395, 0.4123498499393463, 0.1832795888185501, 0.0, 0.0, 0.0], 'rewardMean': 0.6665318012293575, 'totalEpisodes': 3088, 'stepsPerEpisode': 50, 'rewardPerEpisode': 41.94489282555514
'totalSteps': 117989, 'rewardStep': 0.8195597139333801, 'errorList': [], 'lossList': [0.0, -1.3747369050979614, -5.342207431793213, 14.18388843536377, 0.0, 0.0, 0.0], 'rewardMean': 0.6719096623730092, 'totalEpisodes': 3122, 'stepsPerEpisode': 48, 'rewardPerEpisode': 42.38245075412502
'totalSteps': 119667, 'rewardStep': 0.8068507554138168, 'errorList': [], 'lossList': [0.0, -1.3928166627883911, -0.4259835183620453, 0.37758171558380127, 0.0, 0.0, 0.0], 'rewardMean': 0.7456430837410881, 'totalEpisodes': 3154, 'stepsPerEpisode': 64, 'rewardPerEpisode': 58.13227837304623
'totalSteps': 121334, 'rewardStep': 0.7469306099956337, 'errorList': [], 'lossList': [0.0, -1.3929604291915894, 0.09694695472717285, 0.0637693852186203, 0.0, 0.0, 0.0], 'rewardMean': 0.7554874185702168, 'totalEpisodes': 3188, 'stepsPerEpisode': 59, 'rewardPerEpisode': 54.33517355704218
'totalSteps': 122974, 'rewardStep': 0.7458933199602247, 'errorList': [], 'lossList': [0.0, -1.3740956783294678, -4.412365913391113, 7.038483619689941, 0.0, 0.0, 0.0], 'rewardMean': 0.7507026882892778, 'totalEpisodes': 3218, 'stepsPerEpisode': 34, 'rewardPerEpisode': 28.839773545134797
'totalSteps': 124646, 'rewardStep': 0.774998796692576, 'errorList': [], 'lossList': [0.0, -1.336952805519104, -6.933231353759766, 78.66816711425781, 0.0, 0.0, 0.0], 'rewardMean': 0.7788466391991262, 'totalEpisodes': 3249, 'stepsPerEpisode': 43, 'rewardPerEpisode': 39.86689082873904
'totalSteps': 126325, 'rewardStep': 0.8630935621914999, 'errorList': [], 'lossList': [0.0, -1.3360037803649902, -0.15390560030937195, 0.07714052498340607, 0.0, 0.0, 0.0], 'rewardMean': 0.7875534088507502, 'totalEpisodes': 3279, 'stepsPerEpisode': 42, 'rewardPerEpisode': 38.547750080613724
'totalSteps': 127979, 'rewardStep': 0.6665630753769383, 'errorList': [], 'lossList': [0.0, -1.3363505601882935, 1.470060110092163, 1.2821605205535889, 0.0, 0.0, 0.0], 'rewardMean': 0.7594958728433745, 'totalEpisodes': 3323, 'stepsPerEpisode': 44, 'rewardPerEpisode': 37.5214455914923
'totalSteps': 129671, 'rewardStep': 0.64187310644439, 'errorList': [], 'lossList': [0.0, -1.3610111474990845, 6.210844993591309, 10.4506254196167, 0.0, 0.0, 0.0], 'rewardMean': 0.7384843721331257, 'totalEpisodes': 3379, 'stepsPerEpisode': 54, 'rewardPerEpisode': 45.841994151592694
'totalSteps': 131413, 'rewardStep': 0.8241937767193727, 'errorList': [], 'lossList': [0.0, -1.3455730676651, -4.680666446685791, 50.799922943115234, 0.0, 0.0, 0.0], 'rewardMean': 0.7541444634849552, 'totalEpisodes': 3409, 'stepsPerEpisode': 113, 'rewardPerEpisode': 107.48680675231726
'totalSteps': 133071, 'rewardStep': 0.806096901886254, 'errorList': [], 'lossList': [0.0, -1.343475341796875, 1.0043445825576782, 0.4275839924812317, 0.0, 0.0, 0.0], 'rewardMean': 0.760364084523691, 'totalEpisodes': 3457, 'stepsPerEpisode': 54, 'rewardPerEpisode': 46.36187215247781
'totalSteps': 134739, 'rewardStep': 0.841288197288866, 'errorList': [], 'lossList': [0.0, -1.3364506959915161, -11.47542953491211, 211.6895751953125, 0.0, 0.0, 0.0], 'rewardMean': 0.7560030115431642, 'totalEpisodes': 3485, 'stepsPerEpisode': 63, 'rewardPerEpisode': 59.955713389374054
