#parameter variation file for learning
#varied parameters:
#case = 3
#computationIndex = 2
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 1639, 'episodeStepsMax': 2048, 'totalLearningSteps': 1000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'A2C', 'rewardMode': 2, 'rewardPositionFactor': 0.9, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 50, 'forceFactor': 1, 'numberOfTests': 100, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP/A2C/TP_A2C_r2_v1_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP/A2C/TP_A2C_r2_v1_Results', 'verbose': True}
#
'totalSteps': 1647, 'rewardStep': 0.7636867808111891, 'errorList': [], 'lossList': [0.0, -1.3829010725021362, -5.602969646453857, 20.095500946044922, 0.0, 0.0, 0.0], 'rewardMean': 0.7636867808111891, 'totalEpisodes': 91, 'stepsPerEpisode': 29, 'rewardPerEpisode': 25.623536097262615
'totalSteps': 23130, 'rewardStep': 0.897138717137316, 'errorList': [], 'lossList': [0.0, -1.4577218294143677, 0.5994738340377808, 0.0921350046992302, 0.0, 0.0, 0.0], 'rewardMean': 0.8918267197165475, 'totalEpisodes': 1043, 'stepsPerEpisode': 23, 'rewardPerEpisode': 21.970981268358134
'totalSteps': 24773, 'rewardStep': 0.8968286866176843, 'errorList': [], 'lossList': [0.0, -1.4631918668746948, 1.4965006113052368, 1.5182464122772217, 0.0, 0.0, 0.0], 'rewardMean': 0.9058270405579751, 'totalEpisodes': 1113, 'stepsPerEpisode': 18, 'rewardPerEpisode': 16.60363394234245
'totalSteps': 26427, 'rewardStep': 0.8059337827693371, 'errorList': [], 'lossList': [0.0, -1.4365047216415405, -1.3002989292144775, 0.698781430721283, 0.0, 0.0, 0.0], 'rewardMean': 0.8886716902397842, 'totalEpisodes': 1175, 'stepsPerEpisode': 28, 'rewardPerEpisode': 24.630375710165787
'totalSteps': 28074, 'rewardStep': 0.9065100027006948, 'errorList': [], 'lossList': [0.0, -1.415286898612976, -2.490506410598755, 3.202902317047119, 0.0, 0.0, 0.0], 'rewardMean': 0.8826850550086484, 'totalEpisodes': 1235, 'stepsPerEpisode': 26, 'rewardPerEpisode': 24.859465509405993
'totalSteps': 29726, 'rewardStep': 0.7551637418024035, 'errorList': [], 'lossList': [0.0, -1.3967788219451904, 2.7842345237731934, 1.8146178722381592, 0.0, 0.0, 0.0], 'rewardMean': 0.8523149862054872, 'totalEpisodes': 1303, 'stepsPerEpisode': 35, 'rewardPerEpisode': 30.630057882099507
'totalSteps': 31366, 'rewardStep': 0.8571142257542047, 'errorList': [], 'lossList': [0.0, -1.3992509841918945, 0.43217843770980835, 0.22004084289073944, 0.0, 0.0, 0.0], 'rewardMean': 0.8443100879288649, 'totalEpisodes': 1365, 'stepsPerEpisode': 26, 'rewardPerEpisode': 24.115600009650127
'totalSteps': 33007, 'rewardStep': 0.8699034881726789, 'errorList': [], 'lossList': [0.0, -1.3931835889816284, 3.6593799591064453, 5.0074262619018555, 0.0, 0.0, 0.0], 'rewardMean': 0.8389250482398639, 'totalEpisodes': 1423, 'stepsPerEpisode': 19, 'rewardPerEpisode': 17.6653394440208
'totalSteps': 34647, 'rewardStep': 0.8447565408946154, 'errorList': [], 'lossList': [0.0, -1.3903791904449463, -3.467622756958008, 10.661786079406738, 0.0, 0.0, 0.0], 'rewardMean': 0.8466895998649194, 'totalEpisodes': 1474, 'stepsPerEpisode': 38, 'rewardPerEpisode': 35.20087085605839
'totalSteps': 36315, 'rewardStep': 0.6894526549824953, 'errorList': [], 'lossList': [0.0, -1.3646423816680908, 4.957984447479248, 12.462973594665527, 0.0, 0.0, 0.0], 'rewardMean': 0.8032781303212795, 'totalEpisodes': 1513, 'stepsPerEpisode': 40, 'rewardPerEpisode': 33.74841074304634
'totalSteps': 37969, 'rewardStep': 0.7462479125725485, 'errorList': [], 'lossList': [0.0, -1.3203166723251343, 2.389397382736206, 8.567657470703125, 0.0, 0.0, 0.0], 'rewardMean': 0.8014949644753087, 'totalEpisodes': 1551, 'stepsPerEpisode': 49, 'rewardPerEpisode': 44.431308191325634
'totalSteps': 39619, 'rewardStep': 0.7385563826673662, 'errorList': [], 'lossList': [0.0, -1.294359564781189, 3.1401801109313965, 19.033477783203125, 0.0, 0.0, 0.0], 'rewardMean': 0.7777833958579409, 'totalEpisodes': 1585, 'stepsPerEpisode': 51, 'rewardPerEpisode': 45.35021844880549
'totalSteps': 41276, 'rewardStep': 0.8375162320187702, 'errorList': [], 'lossList': [0.0, -1.2933273315429688, 1.3555208444595337, 2.5505897998809814, 0.0, 0.0, 0.0], 'rewardMean': 0.7713059446271592, 'totalEpisodes': 1621, 'stepsPerEpisode': 41, 'rewardPerEpisode': 38.284999079132874
'totalSteps': 42925, 'rewardStep': 0.6865839951271404, 'errorList': [], 'lossList': [0.0, -1.2950937747955322, 4.06863260269165, 8.604442596435547, 0.0, 0.0, 0.0], 'rewardMean': 0.7396714354736641, 'totalEpisodes': 1657, 'stepsPerEpisode': 56, 'rewardPerEpisode': 48.70946653236581
'totalSteps': 44579, 'rewardStep': 0.8894699865911752, 'errorList': [], 'lossList': [0.0, -1.29946768283844, 1.293524980545044, 1.9246915578842163, 0.0, 0.0, 0.0], 'rewardMean': 0.7796749017954001, 'totalEpisodes': 1694, 'stepsPerEpisode': 36, 'rewardPerEpisode': 34.19586695584908
'totalSteps': 46224, 'rewardStep': 0.8688145283850223, 'errorList': [], 'lossList': [0.0, -1.2829947471618652, 0.1253052055835724, 0.5917840003967285, 0.0, 0.0, 0.0], 'rewardMean': 0.8041882249578949, 'totalEpisodes': 1729, 'stepsPerEpisode': 21, 'rewardPerEpisode': 19.475762769886543
'totalSteps': 47888, 'rewardStep': 0.9116959189991047, 'errorList': [], 'lossList': [0.0, -1.2743529081344604, 0.06694059818983078, 0.933794379234314, 0.0, 0.0, 0.0], 'rewardMean': 0.8388161322242425, 'totalEpisodes': 1769, 'stepsPerEpisode': 69, 'rewardPerEpisode': 65.66039002870276
'totalSteps': 49546, 'rewardStep': 0.9338062576719951, 'errorList': [], 'lossList': [0.0, -1.2852007150650024, 0.4796392023563385, 0.21905949711799622, 0.0, 0.0, 0.0], 'rewardMean': 0.8580741373548875, 'totalEpisodes': 1807, 'stepsPerEpisode': 41, 'rewardPerEpisode': 37.797827082708395
'totalSteps': 51192, 'rewardStep': 0.8392081831161137, 'errorList': [], 'lossList': [0.0, -1.3056714534759521, 0.03528363257646561, 0.2930279076099396, 0.0, 0.0, 0.0], 'rewardMean': 0.8885989749526821, 'totalEpisodes': 1842, 'stepsPerEpisode': 38, 'rewardPerEpisode': 34.91386902403683
'totalSteps': 52877, 'rewardStep': 0.8249538460593248, 'errorList': [], 'lossList': [0.0, -1.3188364505767822, 0.1544453650712967, 0.2353321611881256, 0.0, 0.0, 0.0], 'rewardMean': 0.875695746846312, 'totalEpisodes': 1878, 'stepsPerEpisode': 48, 'rewardPerEpisode': 44.05944251822738
'totalSteps': 54542, 'rewardStep': 0.937666087823192, 'errorList': [], 'lossList': [0.0, -1.3206119537353516, -1.5480657815933228, 2.703913688659668, 0.0, 0.0, 0.0], 'rewardMean': 0.889466058733946, 'totalEpisodes': 1912, 'stepsPerEpisode': 37, 'rewardPerEpisode': 35.64701379443019
'totalSteps': 56197, 'rewardStep': 0.8663451488823736, 'errorList': [], 'lossList': [0.0, -1.3150862455368042, 1.6345325708389282, 2.310784101486206, 0.0, 0.0, 0.0], 'rewardMean': 0.8803959047105998, 'totalEpisodes': 1947, 'stepsPerEpisode': 35, 'rewardPerEpisode': 32.377394341211826
'totalSteps': 57847, 'rewardStep': 0.8967597013747853, 'errorList': [], 'lossList': [0.0, -1.3547569513320923, 1.5845746994018555, 2.078768014907837, 0.0, 0.0, 0.0], 'rewardMean': 0.8729865934511579, 'totalEpisodes': 1982, 'stepsPerEpisode': 43, 'rewardPerEpisode': 41.38809402164898
'totalSteps': 59552, 'rewardStep': 0.576439781971712, 'errorList': [], 'lossList': [0.0, -1.376752495765686, 2.153496026992798, 2.448477268218994, 0.0, 0.0, 0.0], 'rewardMean': 0.8204329132222774, 'totalEpisodes': 2014, 'stepsPerEpisode': 77, 'rewardPerEpisode': 65.16220482799845
'totalSteps': 61191, 'rewardStep': 0.9227787747124967, 'errorList': [], 'lossList': [0.0, -1.3792963027954102, 0.1769794225692749, 0.15791243314743042, 0.0, 0.0, 0.0], 'rewardMean': 0.8399978989529119, 'totalEpisodes': 2177, 'stepsPerEpisode': 7, 'rewardPerEpisode': 6.763617973438751
'totalSteps': 62866, 'rewardStep': 0.8414533366082925, 'errorList': [], 'lossList': [0.0, -1.356233835220337, 4.081638336181641, 16.20339584350586, 0.0, 0.0, 0.0], 'rewardMean': 0.8207553487099319, 'totalEpisodes': 2263, 'stepsPerEpisode': 43, 'rewardPerEpisode': 40.22465393732299
'totalSteps': 64528, 'rewardStep': 0.8734981680460703, 'errorList': [], 'lossList': [0.0, -1.3581316471099854, -6.610701084136963, 22.18752670288086, 0.0, 0.0, 0.0], 'rewardMean': 0.8221859525426713, 'totalEpisodes': 2306, 'stepsPerEpisode': 35, 'rewardPerEpisode': 33.052381978276095
'totalSteps': 66168, 'rewardStep': 0.7305423475499959, 'errorList': [], 'lossList': [0.0, -1.3646241426467896, 1.2249730825424194, 1.3751330375671387, 0.0, 0.0, 0.0], 'rewardMean': 0.7889424817777135, 'totalEpisodes': 2342, 'stepsPerEpisode': 57, 'rewardPerEpisode': 51.533286193922756
'totalSteps': 67840, 'rewardStep': 0.6860842280064243, 'errorList': [], 'lossList': [0.0, -1.3651331663131714, 1.4009170532226562, 1.3349614143371582, 0.0, 0.0, 0.0], 'rewardMean': 0.810871370984656, 'totalEpisodes': 2379, 'stepsPerEpisode': 55, 'rewardPerEpisode': 48.072214933714406
'totalSteps': 69505, 'rewardStep': 0.8612652221720899, 'errorList': [], 'lossList': [0.0, -1.3717525005340576, 0.7433608770370483, 0.6135228872299194, 0.0, 0.0, 0.0], 'rewardMean': 0.7985686604765746, 'totalEpisodes': 2417, 'stepsPerEpisode': 63, 'rewardPerEpisode': 57.86640617278509
'totalSteps': 71174, 'rewardStep': 0.9100174723197821, 'errorList': [], 'lossList': [0.0, -1.400128960609436, 1.129055142402649, 0.4593837261199951, 0.0, 0.0, 0.0], 'rewardMean': 0.8122814876188725, 'totalEpisodes': 2452, 'stepsPerEpisode': 78, 'rewardPerEpisode': 73.92513473190543
'totalSteps': 72826, 'rewardStep': 0.7854474055877247, 'errorList': [], 'lossList': [0.0, -1.406551718711853, 1.161970853805542, 1.0239746570587158, 0.0, 0.0, 0.0], 'rewardMean': 0.7946713351272034, 'totalEpisodes': 2504, 'stepsPerEpisode': 54, 'rewardPerEpisode': 50.77985669077359
'totalSteps': 74472, 'rewardStep': 0.6813444751206814, 'errorList': [], 'lossList': [0.0, -1.3993034362792969, 0.45216211676597595, 2.93966007232666, 0.0, 0.0, 0.0], 'rewardMean': 0.7848317606413405, 'totalEpisodes': 2541, 'stepsPerEpisode': 64, 'rewardPerEpisode': 56.79119569059873
'totalSteps': 76152, 'rewardStep': 0.6404094536739598, 'errorList': [], 'lossList': [0.0, -1.4097639322280884, 1.5950043201446533, 1.435261607170105, 0.0, 0.0, 0.0], 'rewardMean': 0.7756968057748476, 'totalEpisodes': 2581, 'stepsPerEpisode': 51, 'rewardPerEpisode': 43.34308442183777
'totalSteps': 77816, 'rewardStep': 0.6972724487869922, 'errorList': [], 'lossList': [0.0, -1.4075067043304443, 0.9798738360404968, 0.8656989336013794, 0.0, 0.0, 0.0], 'rewardMean': 0.7428982510978281, 'totalEpisodes': 2628, 'stepsPerEpisode': 49, 'rewardPerEpisode': 43.355081266315686
'totalSteps': 79484, 'rewardStep': 0.9119366062795665, 'errorList': [], 'lossList': [0.0, -1.4382779598236084, 1.8559482097625732, 1.5999517440795898, 0.0, 0.0, 0.0], 'rewardMean': 0.7432820778897851, 'totalEpisodes': 2669, 'stepsPerEpisode': 55, 'rewardPerEpisode': 52.37667166058475
'totalSteps': 81156, 'rewardStep': 0.8936922047762472, 'errorList': [], 'lossList': [0.0, -1.475201964378357, 1.5965059995651245, 1.9400713443756104, 0.0, 0.0, 0.0], 'rewardMean': 0.7649310377274895, 'totalEpisodes': 2707, 'stepsPerEpisode': 38, 'rewardPerEpisode': 36.34835581091279
'totalSteps': 82819, 'rewardStep': 0.8156375417035832, 'errorList': [], 'lossList': [0.0, -1.457349181175232, -8.318750381469727, 25.407217025756836, 0.0, 0.0, 0.0], 'rewardMean': 0.7917896510440697, 'totalEpisodes': 2753, 'stepsPerEpisode': 28, 'rewardPerEpisode': 25.383840390165116
'totalSteps': 84499, 'rewardStep': 0.6748961977370929, 'errorList': [], 'lossList': [0.0, -1.4778417348861694, 0.15682876110076904, 0.0431818887591362, 0.0, 0.0, 0.0], 'rewardMean': 0.7986869998566963, 'totalEpisodes': 2793, 'stepsPerEpisode': 48, 'rewardPerEpisode': 41.22127396960433
'totalSteps': 86148, 'rewardStep': 0.892588843581069, 'errorList': [], 'lossList': [0.0, -1.4900293350219727, -0.8069510459899902, 0.31379514932632446, 0.0, 0.0, 0.0], 'rewardMean': 0.8377502788155118, 'totalEpisodes': 2828, 'stepsPerEpisode': 30, 'rewardPerEpisode': 28.377775692697046
'totalSteps': 87814, 'rewardStep': 0.8338079891686683, 'errorList': [], 'lossList': [0.0, -1.5076158046722412, 0.05472869426012039, 0.2828183174133301, 0.0, 0.0, 0.0], 'rewardMean': 0.8221245553933321, 'totalEpisodes': 2865, 'stepsPerEpisode': 62, 'rewardPerEpisode': 58.81109205249393
'totalSteps': 89489, 'rewardStep': 0.7566397204228832, 'errorList': [], 'lossList': [0.0, -1.5077472925186157, -0.43644410371780396, 0.29537707567214966, 0.0, 0.0, 0.0], 'rewardMean': 0.7947140585226593, 'totalEpisodes': 2907, 'stepsPerEpisode': 49, 'rewardPerEpisode': 44.578583841949474
'totalSteps': 91163, 'rewardStep': 0.7638034730094603, 'errorList': [], 'lossList': [0.0, -1.5339888334274292, 1.467555284500122, 0.7205610275268555, 0.0, 0.0, 0.0], 'rewardMean': 0.7843472447838347, 'totalEpisodes': 2946, 'stepsPerEpisode': 58, 'rewardPerEpisode': 53.702110477079984
'totalSteps': 92863, 'rewardStep': 0.762204833355342, 'errorList': [], 'lossList': [0.0, -1.572064757347107, -0.5488153696060181, 0.2763257324695587, 0.0, 0.0, 0.0], 'rewardMean': 0.8018089719074846, 'totalEpisodes': 2983, 'stepsPerEpisode': 76, 'rewardPerEpisode': 66.88162395966333
'totalSteps': 94517, 'rewardStep': 0.9056926741231164, 'errorList': [], 'lossList': [0.0, -1.5506372451782227, 0.46647578477859497, 0.2102949321269989, 0.0, 0.0, 0.0], 'rewardMean': 0.8044297380158941, 'totalEpisodes': 3022, 'stepsPerEpisode': 55, 'rewardPerEpisode': 53.41667399480454
'totalSteps': 96188, 'rewardStep': 0.7983712337658773, 'errorList': [], 'lossList': [0.0, -1.5303205251693726, -0.457861989736557, 0.368762344121933, 0.0, 0.0, 0.0], 'rewardMean': 0.7973423869353358, 'totalEpisodes': 3063, 'stepsPerEpisode': 46, 'rewardPerEpisode': 42.17677341426744
'totalSteps': 97868, 'rewardStep': 0.8136336371741627, 'errorList': [], 'lossList': [0.0, -1.5385931730270386, -0.3510115444660187, 0.34724217653274536, 0.0, 0.0, 0.0], 'rewardMean': 0.8087411702855917, 'totalEpisodes': 3099, 'stepsPerEpisode': 43, 'rewardPerEpisode': 38.768243896311674
'totalSteps': 99517, 'rewardStep': 0.7263374828654077, 'errorList': [], 'lossList': [0.0, -1.5434108972549438, 0.45104971528053284, 0.1999756395816803, 0.0, 0.0, 0.0], 'rewardMean': 0.8012479722567811, 'totalEpisodes': 3134, 'stepsPerEpisode': 42, 'rewardPerEpisode': 36.66929781553185
'totalSteps': 101211, 'rewardStep': 0.6941027406752189, 'errorList': [], 'lossList': [0.0, -1.525370717048645, 1.120788812637329, 0.33243465423583984, 0.0, 0.0, 0.0], 'rewardMean': 0.7876275537207565, 'totalEpisodes': 3169, 'stepsPerEpisode': 71, 'rewardPerEpisode': 64.38891393054715
'totalSteps': 102872, 'rewardStep': 0.7400622862213027, 'errorList': [], 'lossList': [0.0, -1.534380316734314, -1.8209114074707031, 2.2622337341308594, 0.0, 0.0, 0.0], 'rewardMean': 0.7545014761403939, 'totalEpisodes': 3205, 'stepsPerEpisode': 54, 'rewardPerEpisode': 48.496190201249064
'totalSteps': 104553, 'rewardStep': 0.6876857806395027, 'errorList': [], 'lossList': [0.0, -1.55738365650177, 1.2041641473770142, 1.2415841817855835, 0.0, 0.0, 0.0], 'rewardMean': 0.7323643855151188, 'totalEpisodes': 3240, 'stepsPerEpisode': 45, 'rewardPerEpisode': 38.6472950802518
'totalSteps': 106198, 'rewardStep': 0.7292073500039805, 'errorList': [], 'lossList': [0.0, -1.55321204662323, -0.359622985124588, 0.43109697103500366, 0.0, 0.0, 0.0], 'rewardMean': 0.7154791280810825, 'totalEpisodes': 3273, 'stepsPerEpisode': 68, 'rewardPerEpisode': 62.72907351441872
'totalSteps': 107842, 'rewardStep': 0.8396495124900006, 'errorList': [], 'lossList': [0.0, -1.5612810850143433, 1.1989376544952393, 1.064125895500183, 0.0, 0.0, 0.0], 'rewardMean': 0.738141534006001, 'totalEpisodes': 3312, 'stepsPerEpisode': 46, 'rewardPerEpisode': 43.34239021089603
'totalSteps': 109510, 'rewardStep': 0.8886042252556793, 'errorList': [], 'lossList': [0.0, -1.5496907234191895, 1.179410696029663, 0.8603655695915222, 0.0, 0.0, 0.0], 'rewardMean': 0.7770418309220931, 'totalEpisodes': 3348, 'stepsPerEpisode': 32, 'rewardPerEpisode': 29.907158272788475
'totalSteps': 111162, 'rewardStep': 0.9139631719776103, 'errorList': [], 'lossList': [0.0, -1.5560656785964966, 0.6016306281089783, 0.3022075295448303, 0.0, 0.0, 0.0], 'rewardMean': 0.8118220080733547, 'totalEpisodes': 3385, 'stepsPerEpisode': 40, 'rewardPerEpisode': 37.87694221423408
'totalSteps': 112833, 'rewardStep': 0.8577852243759674, 'errorList': [], 'lossList': [0.0, -1.5739936828613281, 0.7289704084396362, 0.2546585202217102, 0.0, 0.0, 0.0], 'rewardMean': 0.8458418968206477, 'totalEpisodes': 3426, 'stepsPerEpisode': 39, 'rewardPerEpisode': 36.45992956861479
'totalSteps': 114514, 'rewardStep': 0.9044163210508779, 'errorList': [], 'lossList': [0.0, -1.5698421001434326, 2.5978200435638428, 3.4784348011016846, 0.0, 0.0, 0.0], 'rewardMean': 0.8808836910300271, 'totalEpisodes': 3467, 'stepsPerEpisode': 56, 'rewardPerEpisode': 53.02107219555537
'totalSteps': 116164, 'rewardStep': 0.7564791627410992, 'errorList': [], 'lossList': [0.0, -1.5182074308395386, 0.7623418569564819, 0.43213480710983276, 0.0, 0.0, 0.0], 'rewardMean': 0.8642496210802468, 'totalEpisodes': 3505, 'stepsPerEpisode': 44, 'rewardPerEpisode': 38.64646468479718
'totalSteps': 117826, 'rewardStep': 0.8578549477676889, 'errorList': [], 'lossList': [0.0, -1.5018794536590576, 0.9316975474357605, 0.687073826789856, 0.0, 0.0, 0.0], 'rewardMean': 0.8580997655826487, 'totalEpisodes': 3537, 'stepsPerEpisode': 35, 'rewardPerEpisode': 32.61679454782629
'totalSteps': 119473, 'rewardStep': 0.906424007975515, 'errorList': [], 'lossList': [0.0, -1.501697301864624, 2.1979658603668213, 3.6737637519836426, 0.0, 0.0, 0.0], 'rewardMean': 0.8565919327822297, 'totalEpisodes': 3570, 'stepsPerEpisode': 45, 'rewardPerEpisode': 42.09847309628926
'totalSteps': 121140, 'rewardStep': 0.6449234628707201, 'errorList': [], 'lossList': [0.0, -1.47337007522583, 1.2528259754180908, 0.8158127665519714, 0.0, 0.0, 0.0], 'rewardMean': 0.8140195804811802, 'totalEpisodes': 3602, 'stepsPerEpisode': 45, 'rewardPerEpisode': 37.38304017618164
'totalSteps': 122816, 'rewardStep': 0.8965952766524415, 'errorList': [], 'lossList': [0.0, -1.4612950086593628, 1.4646947383880615, 0.9731388092041016, 0.0, 0.0, 0.0], 'rewardMean': 0.812455371601493, 'totalEpisodes': 3633, 'stepsPerEpisode': 57, 'rewardPerEpisode': 52.58719393053479
'totalSteps': 124495, 'rewardStep': 0.7799427240056364, 'errorList': [], 'lossList': [0.0, -1.4584808349609375, 0.6103668212890625, 0.43228864669799805, 0.0, 0.0, 0.0], 'rewardMean': 0.8171480838544003, 'totalEpisodes': 3664, 'stepsPerEpisode': 81, 'rewardPerEpisode': 69.37041176108644
'totalSteps': 126160, 'rewardStep': 0.7371034158386902, 'errorList': [], 'lossList': [0.0, -1.4346421957015991, -0.4706455171108246, 0.10919727385044098, 0.0, 0.0, 0.0], 'rewardMean': 0.7929977774686006, 'totalEpisodes': 3695, 'stepsPerEpisode': 48, 'rewardPerEpisode': 43.07750321855678
'totalSteps': 127845, 'rewardStep': 0.7610729434486277, 'errorList': [], 'lossList': [0.0, -1.4356390237808228, 0.26901906728744507, 0.0752035528421402, 0.0, 0.0, 0.0], 'rewardMean': 0.7639275645632233, 'totalEpisodes': 3725, 'stepsPerEpisode': 53, 'rewardPerEpisode': 48.98855133614377
'totalSteps': 129531, 'rewardStep': 0.5120966712641956, 'errorList': [], 'lossList': [0.0, -1.4538036584854126, -2.4450604915618896, 2.500640392303467, 0.0, 0.0, 0.0], 'rewardMean': 0.7373622062419184, 'totalEpisodes': 3754, 'stepsPerEpisode': 63, 'rewardPerEpisode': 48.51581869740366
'totalSteps': 131222, 'rewardStep': 0.7643369650005998, 'errorList': [], 'lossList': [0.0, -1.4648154973983765, 0.12240393459796906, 0.04704289510846138, 0.0, 0.0, 0.0], 'rewardMean': 0.71091054391155, 'totalEpisodes': 3787, 'stepsPerEpisode': 54, 'rewardPerEpisode': 49.88728236807251
'totalSteps': 132902, 'rewardStep': 0.8899881857157781, 'errorList': [], 'lossList': [0.0, -1.4613690376281738, -0.2835645079612732, 0.051680635660886765, 0.0, 0.0, 0.0], 'rewardMean': 0.7329196362535783, 'totalEpisodes': 3822, 'stepsPerEpisode': 48, 'rewardPerEpisode': 46.313887868174625
'totalSteps': 134563, 'rewardStep': 0.7648573147043907, 'errorList': [], 'lossList': [0.0, -1.4848461151123047, 1.7493622303009033, 1.3266346454620361, 0.0, 0.0, 0.0], 'rewardMean': 0.7384704160267184, 'totalEpisodes': 3852, 'stepsPerEpisode': 60, 'rewardPerEpisode': 55.60113984345343
