#parameter variation file for learning
#varied parameters:
#case = 1
#computationIndex = 0
#functionData = {'nArms': 1, 'evaluationSteps': 5000, 'episodeSteps': 1000, 'episodeStepsMax': 1250, 'totalLearningSteps': 200000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'A2C', 'rewardMode': 2, 'rewardPositionFactor': 0.5, 'stepUpdateTime': 0.02, 'thresholdFactor': 0.5, 'cartForce': 12, 'numberOfTests': 50, 'relativeFriction': 0.0, 'storeBestModel': 'plots/PendulumA2C_r2_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': True, 'nThreadsTraining': 1, 'resultsFile': 'plots/PendulumA2C_r2_Results', 'verbose': True}
#
'totalSteps': 1052, 'rewardStep': 0.3284893832194681, 'errorList': [], 'lossList': [2.4100680351257324, -1.384339451789856, 1.716068983078003, 1.387998104095459], 'rewardMean': 0.3284893832194681, 'totalEpisodes': 47, 'stepsPerEpisode': 90, 'rewardPerEpisode': 68.05379626465883
'totalSteps': 13435, 'rewardStep': 0.13136726877026295, 'errorList': [], 'lossList': [1.1721428632736206, -1.3309789896011353, -3.1626057624816895, 3.9809257984161377], 'rewardMean': 0.3339588449370054, 'totalEpisodes': 125, 'stepsPerEpisode': 148, 'rewardPerEpisode': 92.93086417542973
'totalSteps': 14474, 'rewardStep': -0.019863083478751986, 'errorList': [], 'lossList': [1.0365147590637207, -1.3274003267288208, -2.8574471473693848, 3.641864776611328], 'rewardMean': 0.291516727569459, 'totalEpisodes': 129, 'stepsPerEpisode': 199, 'rewardPerEpisode': 142.12373397070834
'totalSteps': 15644, 'rewardStep': 0.13135451904341677, 'errorList': [], 'lossList': [0.35062241554260254, -1.330248236656189, -1.7811386585235596, 2.861032485961914], 'rewardMean': 0.22515896796166684, 'totalEpisodes': 136, 'stepsPerEpisode': 226, 'rewardPerEpisode': 155.91723673960328
'totalSteps': 16721, 'rewardStep': 0.27126469136854936, 'errorList': [], 'lossList': [0.19809335470199585, -1.3339296579360962, -1.058471918106079, 1.7207571268081665], 'rewardMean': 0.1929806536345767, 'totalEpisodes': 140, 'stepsPerEpisode': 187, 'rewardPerEpisode': 132.65004075425858
'totalSteps': 17905, 'rewardStep': 0.1244883787165304, 'errorList': [], 'lossList': [0.05454683303833008, -1.3285176753997803, -1.8702642917633057, 3.8496222496032715], 'rewardMean': 0.1277223548840015, 'totalEpisodes': 145, 'stepsPerEpisode': 376, 'rewardPerEpisode': 283.8227927525057
'totalSteps': 18971, 'rewardStep': 0.24735793889456437, 'errorList': [], 'lossList': [6.619657754898071, -1.321305751800537, 3.2431693077087402, 6.752976894378662], 'rewardMean': 0.15092048890886178, 'totalEpisodes': 148, 'stepsPerEpisode': 463, 'rewardPerEpisode': 369.92520118832334
'totalSteps': 20089, 'rewardStep': 0.42178978216424906, 'errorList': [], 'lossList': [0.5022462606430054, -1.306373953819275, -1.1296743154525757, 1.2548561096191406], 'rewardMean': 0.239251062037462, 'totalEpisodes': 151, 'stepsPerEpisode': 479, 'rewardPerEpisode': 378.6182954762785
'totalSteps': 21339, 'rewardStep': 0.510247666477192, 'errorList': [], 'lossList': [7.673618793487549, -1.2778816223144531, 4.231874465942383, 6.883488655090332], 'rewardMean': 0.27714037678083947, 'totalEpisodes': 154, 'stepsPerEpisode': 317, 'rewardPerEpisode': 249.02941620853522
'totalSteps': 22436, 'rewardStep': 0.4541298685233566, 'errorList': [], 'lossList': [0.9062999486923218, -1.2392663955688477, -1.6291183233261108, 1.4456367492675781], 'rewardMean': 0.3277044294443142, 'totalEpisodes': 158, 'stepsPerEpisode': 422, 'rewardPerEpisode': 305.0115281630304
'totalSteps': 23686, 'rewardStep': 0.7077065173087058, 'errorList': [], 'lossList': [0.8444874584674835, -1.227790117263794, 0.6021488904953003, 0.48467713594436646], 'rewardMean': 0.37134861203832986, 'totalEpisodes': 160, 'stepsPerEpisode': 500, 'rewardPerEpisode': 411.37191043039866
'totalSteps': 24936, 'rewardStep': 0.9429251289489571, 'errorList': [], 'lossList': [0.1566798146814108, -1.1989951133728027, 0.1474241465330124, 0.0185113362967968], 'rewardMean': 0.4531922870615725, 'totalEpisodes': 160, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 969.9530941510891
'totalSteps': 26081, 'rewardStep': 0.42793796090010094, 'errorList': [], 'lossList': [0.11800903081893921, -1.20528244972229, -0.9814170002937317, 1.726815938949585], 'rewardMean': 0.5015952474804832, 'totalEpisodes': 164, 'stepsPerEpisode': 215, 'rewardPerEpisode': 156.1349757455734
'totalSteps': 27169, 'rewardStep': 0.3815469904929044, 'errorList': [], 'lossList': [1.174444317817688, -1.214287519454956, -2.011837959289551, 1.6747872829437256], 'rewardMean': 0.5109898734731828, 'totalEpisodes': 166, 'stepsPerEpisode': 736, 'rewardPerEpisode': 583.5438387733317
'totalSteps': 28239, 'rewardStep': 0.4112686526001823, 'errorList': [], 'lossList': [0.8033672571182251, -1.2120174169540405, -1.3845417499542236, 1.162348985671997], 'rewardMean': 0.5000398591290752, 'totalEpisodes': 169, 'stepsPerEpisode': 301, 'rewardPerEpisode': 222.65054529863926
'totalSteps': 29347, 'rewardStep': 0.49289012576431745, 'errorList': [], 'lossList': [0.23074254859238863, -1.2259303331375122, -0.245142862200737, 0.02880062721669674], 'rewardMean': 0.5077919105772672, 'totalEpisodes': 173, 'stepsPerEpisode': 189, 'rewardPerEpisode': 138.37872666020886
'totalSteps': 30597, 'rewardStep': 0.5169948358078871, 'errorList': [], 'lossList': [0.1836271919310093, -1.2313905954360962, -0.20508050918579102, 0.042906634509563446], 'rewardMean': 0.4887207424271855, 'totalEpisodes': 176, 'stepsPerEpisode': 462, 'rewardPerEpisode': 351.8833838314182
'totalSteps': 31847, 'rewardStep': 0.6207361310282783, 'errorList': [], 'lossList': [0.1311143096536398, -1.2180362939834595, 0.12223734706640244, 0.017753925174474716], 'rewardMean': 0.4565018426351175, 'totalEpisodes': 177, 'stepsPerEpisode': 1155, 'rewardPerEpisode': 741.8323517819288
'totalSteps': 33097, 'rewardStep': 0.9822500584998358, 'errorList': [], 'lossList': [0.14955445658415556, -1.2024486064910889, 0.13557127118110657, 0.027966370806097984], 'rewardMean': 0.511933052395091, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1112.1688160018261
'totalSteps': 34347, 'rewardStep': 0.9395986741941026, 'errorList': [], 'lossList': [0.015403315461298916, -1.142122507095337, 0.015317877754569054, 0.00017087541345972568], 'rewardMean': 0.5630991237244911, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1171.576691191346
'totalSteps': 35597, 'rewardStep': 0.9305117527875781, 'errorList': [], 'lossList': [0.050662684603594244, -1.1033529043197632, 0.048810940235853195, 0.0037034887354820967], 'rewardMean': 0.6179955999539586, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1138.6225077529712
'totalSteps': 36847, 'rewardStep': 0.8948823394200726, 'errorList': [], 'lossList': [0.09952122601680458, -1.0420737266540527, -0.10165413469076157, 0.0042658173479139805], 'rewardMean': 0.6693291348466753, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1176.3491104811442
'totalSteps': 38097, 'rewardStep': 0.944658036876774, 'errorList': [], 'lossList': [0.0512707547750324, -0.9795714616775513, 0.049690067768096924, 0.0031613740138709545], 'rewardMean': 0.7226680732743346, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1179.5172105439501
'totalSteps': 39347, 'rewardStep': 0.979932456003924, 'errorList': [], 'lossList': [0.0815352238714695, -0.9184187054634094, 0.07753025740385056, 0.008009932935237885], 'rewardMean': 0.7795344536147087, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1178.0029514463274
'totalSteps': 40597, 'rewardStep': 0.9624738317258164, 'errorList': [], 'lossList': [0.03237569355405867, -0.8749303817749023, -0.03375793620944023, 0.0027644853107631207], 'rewardMean': 0.8264928242108587, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1197.303228038582
'totalSteps': 41847, 'rewardStep': 0.9886823878403146, 'errorList': [], 'lossList': [0.05029972270131111, -0.8099214434623718, 0.04909515380859375, 0.002409137785434723], 'rewardMean': 0.8760720504184583, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1198.1613432890458
'totalSteps': 43097, 'rewardStep': 0.9606899754225299, 'errorList': [], 'lossList': [0.07022245321422815, -0.739267110824585, -0.07481379806995392, 0.00918268971145153], 'rewardMean': 0.9204415643799229, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1217.5224437053225
'totalSteps': 44347, 'rewardStep': 0.9855166087533098, 'errorList': [0.019874835684434797, 0.013338141307799537, 0.012882850250497575, 0.00827615643455377, 0.022636887753246942, 0.013868275229045018, 0.027716260818287316, 0.01959317391234872, 0.018527309300978317, 0.017303784093854267, 0.015593451612525734, 0.0172951749003085, 0.018162456989601276, 0.017516986737363353, 0.013794223382817857, 0.013534732129013287, 0.014524132628211802, 0.010743962217477341, 0.013984444684342968, 0.022896477007494746, 0.02583900557697179, 0.02089899939045698, 0.025111908412322453, 0.008893883879745884, 0.04280319641504022, 0.015088348980527543, 0.02714022762918626, 0.014873654270296821, 0.02429002632805095, 0.030781397990616296, 0.015081934606473255, 0.027577160599711242, 0.01627607265914189, 0.01474414139938115, 0.025369506166662874, 0.02704529084039639, 0.026535989514258188, 0.02318744924833857, 0.013318370167008903, 0.023483236271484194, 0.014704228352007296, 0.015928746801848893, 0.011885507012532772, 0.013945251800163871, 0.029239930667346876, 0.025508503747659783, 0.04199716851860475, 0.028365901404159177, 0.04341549000859013, 0.03316168947288223], 'lossList': [0.0031128404807532206, -0.6631327867507935, 0.003033617977052927, 0.0001584450074005872], 'rewardMean': 0.9569196121524257, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1219.1445252775957, 'successfulTests': 50
'totalSteps': 45597, 'rewardStep': 0.9784202385831257, 'errorList': [], 'lossList': [0.02264388871844858, -0.5900267362594604, -0.024579431861639023, 0.003871086286380887], 'rewardMean': 0.9565366301607549, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1218.7105100188437
'totalSteps': 46847, 'rewardStep': 0.9470022660335007, 'errorList': [], 'lossList': [0.03601834014989436, -0.5129554867744446, -0.037097059190273285, 0.0021574380807578564], 'rewardMean': 0.9572769893446946, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1214.5878185381034
'totalSteps': 48097, 'rewardStep': 0.9338046603123126, 'errorList': [], 'lossList': [0.018124013964552432, -0.43772071599960327, -0.018556267023086548, 0.0008645061170682311], 'rewardMean': 0.9576062800971681, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1218.1585685152627
'totalSteps': 49347, 'rewardStep': 0.9399902215796944, 'errorList': [], 'lossList': [0.002055667428066954, -0.42383265495300293, -0.002514259424060583, 0.0009171839919872582], 'rewardMean': 0.9621170683131302, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1201.1552041378434
'totalSteps': 50597, 'rewardStep': 0.9859470134587733, 'errorList': [], 'lossList': [0.01298186338681262, -0.383195161819458, -0.013158036395907402, 0.00035234601818956435], 'rewardMean': 0.9662459659713301, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1219.6629887106824
'totalSteps': 51847, 'rewardStep': 0.9790458413427569, 'errorList': [0.015955754314251624, 0.015880446992465033, 0.0098953108467625, 0.010446952868246826, 0.007083684346678654, 0.024676362432508713, 0.016008212992962467, 0.019833416441491232, 0.011888048420799524, 0.009836569652531449, 0.011989359331195411, 0.01286082146587873, 0.01109007556672692, 0.02201859901077093, 0.015490051343601735, 0.024546963126300076, 0.019526735371305132, 0.01858875480837515, 0.02204303489878156, 0.017679364477099533, 0.023052479796116285, 0.007580061284459294, 0.009844788809642494, 0.023255806998981412, 0.01565163209674657, 0.024165970356024965, 0.015282958842552962, 0.022734903564097773, 0.008418829633587742, 0.012309770790800796, 0.018789007395842546, 0.009637442801592717, 0.018753669880911244, 0.0075517031851653265, 0.017153541377669064, 0.027952675112277732, 0.02265278483490151, 0.010795306462558706, 0.015602403622313363, 0.0212497808352161, 0.022964984336226252, 0.018372188012738704, 0.01425781856704559, 0.013997142929652095, 0.015619755093719673, 0.018677941323196032, 0.01640591723742771, 0.015146612285787134, 0.01568750242368553, 0.0215590940989459], 'lossList': [0.0006759384359611431, -0.3073241710662842, 0.0006626973627135158, 2.648214649525471e-05], 'rewardMean': 0.9661573045052135, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1210.7640159103576, 'successfulTests': 50
'totalSteps': 53097, 'rewardStep': 0.9801024203571539, 'errorList': [], 'lossList': [0.005637526708596852, -0.2370220422744751, -0.00570399034768343, 0.00013292727817315608], 'rewardMean': 0.9679201633683471, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1229.4520498469774
'totalSteps': 54347, 'rewardStep': 0.9806524140434592, 'errorList': [], 'lossList': [0.04625592970114667, -0.16568565368652344, -0.04639524966478348, 0.0002786399272736162], 'rewardMean': 0.9671171659886617, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1227.8739607064874
'totalSteps': 55597, 'rewardStep': 0.975339567805576, 'errorList': [], 'lossList': [0.0012427036235749256, -0.11004114151000977, -0.0012632590951398015, 4.111094312975183e-05], 'rewardMean': 0.9685821252269662, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1224.81830779453
'totalSteps': 56847, 'rewardStep': 0.9756246649239187, 'errorList': [0.04995325899801469, 0.04685847886927054, 0.050351268285322576, 0.04599185963606994, 0.0460427785145269, 0.05216923531438764, 0.046570937493355155, 0.04725111082959215, 0.05210671473666462, 0.05909204125797927, 0.0486416061660365, 0.04603200210379323, 0.050509359811943474, 0.045343039183966954, 0.045440261046817865, 0.050706634712652215, 0.04682079830524587, 0.04856270649354677, 0.04584965610455152, 0.05463259805493166, 0.055570677291850515, 0.04874860233477144, 0.054192723012597296, 0.04682165792766191, 0.045651322840079805, 0.056882113571936434, 0.04519208785755265, 0.04591851087992405, 0.04674871407515766, 0.05211789046240661, 0.048118186344918996, 0.04962975538581948, 0.05228389019830174, 0.05334983643162088, 0.05285752372324839, 0.048966501206312026, 0.05205027182160064, 0.046248847190282646, 0.0479658735825074, 0.048163340957270366, 0.045764990974373886, 0.05036436241954064, 0.04461091617071529, 0.045692464001081894, 0.050829281900230706, 0.046536546155198893, 0.045006775612920616, 0.050775924540892546, 0.047314443185460305, 0.04898824396666986], 'lossList': [0.0014117434147919994, -0.04534149169921875, -0.0014354008017107844, 4.73147738375701e-05], 'rewardMean': 0.9675929308440272, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1215.9197768414024, 'successfulTests': 50
'totalSteps': 58097, 'rewardStep': 0.9709014618613638, 'errorList': [], 'lossList': [0.002588547795312479, 0.036017656326293945, -0.002809277269989252, 0.0004414589493535459], 'rewardMean': 0.9668410531718508, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1224.0519798622659
'totalSteps': 59347, 'rewardStep': 0.9865507011205673, 'errorList': [], 'lossList': [0.002047131198196439, 0.11046326160430908, -0.0020633589010685682, 3.2455405744258314e-05], 'rewardMean': 0.9707958966805578, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1220.3898418930098
'totalSteps': 60597, 'rewardStep': 0.97562997340326, 'errorList': [], 'lossList': [0.002921688894275576, 0.17979538440704346, -0.0029887419659644365, 0.0001341061433777213], 'rewardMean': 0.9749784279896524, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1235.282436865319
'totalSteps': 61847, 'rewardStep': 0.9770488551911858, 'errorList': [0.008752719684480846, 0.009100968819192276, 0.008627676754920226, 0.008637510379547266, 0.008780979623597649, 0.014790324055094293, 0.009019813744299129, 0.009415456377332026, 0.017067169934807686, 0.009952530949438829, 0.013533774315419928, 0.010536904917806992, 0.024140009344904564, 0.00902994655933907, 0.01827044525369698, 0.013299899606776988, 0.009708414006779287, 0.008658984510390154, 0.010486119586371297, 0.012555258967662346, 0.014814245462526339, 0.011155125753075599, 0.01652127432514158, 0.00942591844210238, 0.009058319034850494, 0.010224869297895631, 0.01796225274747244, 0.011886496054827812, 0.013425082834225572, 0.023074611219622995, 0.012209611859316736, 0.017726084840101547, 0.014389310301262984, 0.012632845480231728, 0.009494457113402079, 0.011924065641111672, 0.020080127013282628, 0.00929206734799989, 0.012759505983309515, 0.009533790936789324, 0.008543229975357098, 0.008804225715850782, 0.012809315246195874, 0.011669825110743949, 0.013790846695575907, 0.00917176005911712, 0.009075944686370819, 0.009095343791417056, 0.008818942105872397, 0.009813869401745716], 'lossList': [0.001062085895682685, 0.2626221179962158, -0.0012570980470627546, 0.0003900243027601391], 'rewardMean': 0.9786842913508014, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1221.4006020333363, 'successfulTests': 50
'totalSteps': 63097, 'rewardStep': 0.986722049741968, 'errorList': [], 'lossList': [0.001912026945319667, 0.3421471118927002, -0.0019226198783144355, 2.1185865989536978e-05], 'rewardMean': 0.9787617949791209, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1234.2230554109453
'totalSteps': 64347, 'rewardStep': 0.9093555184822787, 'errorList': [], 'lossList': [0.06519231759011745, 0.4031161367893219, -0.08967503905296326, 0.048965442925691605], 'rewardMean': 0.9717927626930731, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1222.9738125186134
'totalSteps': 65597, 'rewardStep': 0.9739190302955685, 'errorList': [], 'lossList': [0.00034158312519139145, 0.4435158669948578, 0.0003229845024179667, 3.7197245546849445e-05], 'rewardMean': 0.9711744236869146, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1212.5938688940262
'totalSteps': 66847, 'rewardStep': 0.9756409868074017, 'errorList': [0.06005196763803588, 0.06152444072704333, 0.055725883810232454, 0.07135859494585169, 0.07162266862699344, 0.06146853077979726, 0.07446663619577679, 0.055286141667914485, 0.060203755376510376, 0.0689724570942144, 0.07016956973537421, 0.057775927620900155, 0.05876447909355817, 0.06752525295676294, 0.07408093413576336, 0.05543778050022492, 0.06456065498186855, 0.0623522284596809, 0.05520317627002127, 0.07503426057225637, 0.05829836170298785, 0.06293252239684925, 0.06670201655441757, 0.06825743905289162, 0.06569106829071959, 0.05687601959357049, 0.06243082852252786, 0.06391083951441218, 0.06985974173578631, 0.05603620852662372, 0.07664621025492714, 0.07075493433399803, 0.06157133395619325, 0.05532946469719864, 0.06387183043318721, 0.05586570183277409, 0.05911777607160845, 0.06264779087990541, 0.056460557350804, 0.05577302104633918, 0.06242429068102986, 0.06157266144908773, 0.05592071484662711, 0.06427685217598261, 0.07037398986008989, 0.056692737820888885, 0.06294771368075212, 0.05846237795045898, 0.06752618394891839, 0.0654745136330246], 'lossList': [0.002721098338952288, 0.5107330083847046, -0.0027457778342068195, 4.9358990509063005e-05], 'rewardMean': 0.970673280963309, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1223.8427032174332, 'successfulTests': 50
'totalSteps': 68097, 'rewardStep': 0.9796000500222138, 'errorList': [], 'lossList': [0.0019692547793965787, 0.5994468927383423, 0.0018093723338097334, 0.00031976489117369056], 'rewardMean': 0.9710993291849727, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1226.350443129422
'totalSteps': 69347, 'rewardStep': 0.9924557425106827, 'errorList': [], 'lossList': [0.007249464968481334, 0.6863631010055542, -0.007290221750736237, 8.151356450980529e-05], 'rewardMean': 0.9727824369436489, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1235.0990053649928
'totalSteps': 70597, 'rewardStep': 0.9858269267148999, 'errorList': [], 'lossList': [0.0004962257225997746, 0.7684272527694702, 0.0004756365087814629, 4.117842763662338e-05], 'rewardMean': 0.9742749834290025, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1240.9170169489073
'totalSteps': 71847, 'rewardStep': 0.9826307838249416, 'errorList': [0.02347222021629927, 0.019870529045624835, 0.041748011322798616, 0.028222135538708042, 0.02654827904913015, 0.0188632986477599, 0.02008345982314981, 0.01944913336365862, 0.020742106421979496, 0.021987479577378802, 0.026957803639691403, 0.03455345209643481, 0.03082752383235729, 0.022025505874661806, 0.021604641208299805, 0.019943760806857547, 0.019679894985363162, 0.019537378204409442, 0.028504032616816524, 0.020358425936388976, 0.030132365161237674, 0.02037342213630054, 0.02997283559003617, 0.020693364126895847, 0.02124141636355651, 0.01946171895579385, 0.030487030324525675, 0.022495904989180575, 0.020785783673089902, 0.01936119038374019, 0.025688179791230118, 0.024551607961759175, 0.01966506896394458, 0.01877975963007845, 0.028155005586641132, 0.032224607528679505, 0.01911759031881621, 0.019411784869058864, 0.02205976565079411, 0.031101620368835205, 0.025670341854579334, 0.030851372012026833, 0.01905043110098368, 0.02062879867858397, 0.01914627441862239, 0.024144710396439433, 0.030900551705852167, 0.038393386576925925, 0.032749232333332684, 0.037518053935748016], 'lossList': [0.000934930797711786, 0.8411840200424194, -0.0009363300050608814, 2.7984146981907543e-06], 'rewardMean': 0.9738829916994401, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1232.7420554549744, 'successfulTests': 50
'totalSteps': 73097, 'rewardStep': 0.9922556022626516, 'errorList': [], 'lossList': [0.012875567121227505, 0.897748589515686, 0.012823132798075676, 0.00010486864630365744], 'rewardMean': 0.9755455545853794, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1233.0124323756077
'totalSteps': 74347, 'rewardStep': 0.9741411389268385, 'errorList': [], 'lossList': [0.003376799175839551, 0.9376646280288696, -0.003384264186024666, 1.4930020370229613e-05], 'rewardMean': 0.9752547829589446, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1221.7808853259323
'totalSteps': 75597, 'rewardStep': 0.9876101277481752, 'errorList': [], 'lossList': [0.006207779195392504, 1.0037039518356323, -0.006228090263903141, 4.0622137021273375e-05], 'rewardMean': 0.9753435907595653, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1236.7162138656927
'totalSteps': 76847, 'rewardStep': 0.9124365016866338, 'errorList': [], 'lossList': [0.2455151602625847, 0.989014744758606, 0.22942762076854706, 0.032175078988075256], 'rewardMean': 0.9756516890800008, 'totalEpisodes': 177, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1204.721206838459
