#parameter variation file for learning
#varied parameters:
#case = 3
#computationIndex = 2
#functionData = {'nArms': 1, 'evaluationSteps': 5000, 'episodeSteps': 1000, 'episodeStepsMax': 1250, 'totalLearningSteps': 200000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'A2C', 'rewardMode': 2, 'rewardPositionFactor': 0.5, 'stepUpdateTime': 0.02, 'thresholdFactor': 0.5, 'cartForce': 12, 'numberOfTests': 50, 'relativeFriction': 0.0, 'storeBestModel': 'plots/PendulumA2C_r2_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': True, 'nThreadsTraining': 1, 'resultsFile': 'plots/PendulumA2C_r2_Results', 'verbose': True}
#
'totalSteps': 1005, 'rewardStep': 0.3657293859748574, 'errorList': [], 'lossList': [55.81875801086426, -1.399218201637268, -15.496633529663086, 142.6307830810547], 'rewardMean': 0.3657293859748574, 'totalEpisodes': 48, 'stepsPerEpisode': 6, 'rewardPerEpisode': 3.2009828940507585
'totalSteps': 24094, 'rewardStep': 0.6824753684929967, 'errorList': [], 'lossList': [0.5513240769505501, -1.3332644701004028, -0.623794674873352, 0.14494119584560394], 'rewardMean': 0.42909854487281807, 'totalEpisodes': 185, 'stepsPerEpisode': 264, 'rewardPerEpisode': 219.42346730195146
'totalSteps': 25344, 'rewardStep': 0.949540176804589, 'errorList': [], 'lossList': [0.4645880237221718, -1.3269933462142944, 0.4166352152824402, 0.0959056168794632], 'rewardMean': 0.5008766223733616, 'totalEpisodes': 188, 'stepsPerEpisode': 702, 'rewardPerEpisode': 639.0405434185427
'totalSteps': 26594, 'rewardStep': 0.8286054644887919, 'errorList': [], 'lossList': [0.016861479612998664, -1.321258783340454, -0.017065588384866714, 0.0004082175437361002], 'rewardMean': 0.5488015799529917, 'totalEpisodes': 188, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 887.7487336965013
'totalSteps': 27844, 'rewardStep': 0.8428386676947387, 'errorList': [], 'lossList': [0.03563429519999772, -1.2883570194244385, 0.03458057716488838, 0.0021074360702186823], 'rewardMean': 0.5981498578532165, 'totalEpisodes': 188, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1071.6618093967984
'totalSteps': 29094, 'rewardStep': 0.8884023173449778, 'errorList': [], 'lossList': [0.11984539590775967, -1.2425092458724976, -0.13085874915122986, 0.022026706486940384], 'rewardMean': 0.6771257212880044, 'totalEpisodes': 188, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1136.9372669314405
'totalSteps': 30344, 'rewardStep': 0.9268405676759909, 'errorList': [], 'lossList': [0.06936000403948128, -1.2211037874221802, 0.06750258803367615, 0.0037148320116102695], 'rewardMean': 0.7599454097558935, 'totalEpisodes': 188, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1130.4298295520764
'totalSteps': 31594, 'rewardStep': 0.9616750750806274, 'errorList': [0.1992372279916023, 0.20698510511772608], 'lossList': [0.005708277161829756, -1.159056305885315, 0.005686761345714331, 4.3031632230849937e-05], 'rewardMean': 0.7894742203063942, 'totalEpisodes': 188, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1175.9260095936143, 'successfulTests': 1
'totalSteps': 32844, 'rewardStep': 0.8017374196830958, 'errorList': [], 'lossList': [0.25556232780218124, -1.155085802078247, -0.29382890462875366, 0.07653315365314484], 'rewardMean': 0.7861534399082986, 'totalEpisodes': 188, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1129.703937495735
'totalSteps': 34094, 'rewardStep': 0.8423720437837867, 'errorList': [], 'lossList': [0.021169640647713095, -1.137963891029358, -0.021813889965415, 0.001288498635403812], 'rewardMean': 0.8214196771958184, 'totalEpisodes': 190, 'stepsPerEpisode': 307, 'rewardPerEpisode': 274.47646186382553
'totalSteps': 35344, 'rewardStep': 0.9082586801748751, 'errorList': [], 'lossList': [0.13522567367181182, -1.110141396522522, 0.1287745237350464, 0.012902299873530865], 'rewardMean': 0.863274578122447, 'totalEpisodes': 190, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1054.6317718088753
'totalSteps': 36594, 'rewardStep': 0.768486061420337, 'errorList': [], 'lossList': [0.14826596528291702, -1.0956848859786987, -0.1849440634250641, 0.07335619628429413], 'rewardMean': 0.871875647415181, 'totalEpisodes': 190, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1080.3678577839196
'totalSteps': 37844, 'rewardStep': 0.8400313007845491, 'errorList': [], 'lossList': [0.2743140459060669, -1.108970284461975, 0.2385396957397461, 0.0715487003326416], 'rewardMean': 0.860924759813177, 'totalEpisodes': 190, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 897.1849034096904
'totalSteps': 39094, 'rewardStep': 0.8200063849311416, 'errorList': [], 'lossList': [0.124940887093544, -1.1005473136901855, 0.116139255464077, 0.01760326325893402], 'rewardMean': 0.860064851857412, 'totalEpisodes': 190, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 968.037846650126
'totalSteps': 40344, 'rewardStep': 0.8502241873135024, 'errorList': [], 'lossList': [0.05177680135238916, -1.079894781112671, -0.05280325934290886, 0.002052915981039405], 'rewardMean': 0.8608034038192883, 'totalEpisodes': 190, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1108.0566062736132
'totalSteps': 41594, 'rewardStep': 0.8797128864446064, 'errorList': [], 'lossList': [0.011928625099244528, -1.0522451400756836, 0.011827808804810047, 0.00020163258886896074], 'rewardMean': 0.8599344607292512, 'totalEpisodes': 190, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1086.2288197879736
'totalSteps': 42844, 'rewardStep': 0.9496753631874191, 'errorList': [], 'lossList': [0.055412520887330174, -1.003179669380188, 0.05344310402870178, 0.0039388337172567844], 'rewardMean': 0.862217940280394, 'totalEpisodes': 190, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1131.8213396487886
'totalSteps': 44094, 'rewardStep': 0.9532408643419417, 'errorList': [], 'lossList': [0.03074477007612586, -0.960434079170227, -0.03122583031654358, 0.0009621204808354378], 'rewardMean': 0.8613745192065254, 'totalEpisodes': 190, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1190.2168954809943
'totalSteps': 45344, 'rewardStep': 0.9828727154594019, 'errorList': [], 'lossList': [0.012663555738981813, -0.8928489685058594, 0.01233767345547676, 0.0006517645670101047], 'rewardMean': 0.8794880487841562, 'totalEpisodes': 190, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1204.9383326954965
'totalSteps': 46594, 'rewardStep': 0.9792936897761572, 'errorList': [], 'lossList': [0.0116411242634058, -0.8475626111030579, 0.011131060309708118, 0.0010201279073953629], 'rewardMean': 0.8931802133833932, 'totalEpisodes': 190, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1208.7394100585998
'totalSteps': 47844, 'rewardStep': 0.9932039628697532, 'errorList': [], 'lossList': [0.025749461317900568, -0.7929434180259705, 0.024989036843180656, 0.0015208489494398236], 'rewardMean': 0.9016747416528809, 'totalEpisodes': 190, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1207.914830590896
'totalSteps': 49094, 'rewardStep': 0.9862269386717619, 'errorList': [], 'lossList': [0.03093835699837655, -0.7231745719909668, 0.029456350952386856, 0.0029640120919793844], 'rewardMean': 0.9234488293780234, 'totalEpisodes': 190, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1220.0498834300101
'totalSteps': 50344, 'rewardStep': 0.8944337594426249, 'errorList': [], 'lossList': [0.05539093865081668, -0.6620461940765381, -0.057857148349285126, 0.0049324193969368935], 'rewardMean': 0.9288890752438311, 'totalEpisodes': 190, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 1199.7901456928973
'totalSteps': 51389, 'rewardStep': -0.1595262854624706, 'errorList': [], 'lossList': [0.24903535842895508, -0.6695024371147156, -1.4557747840881348, 3.4096202850341797], 'rewardMean': 0.7299607609268725, 'totalEpisodes': 192, 'stepsPerEpisode': 266, 'rewardPerEpisode': 176.57225370767378
'totalSteps': 52492, 'rewardStep': 0.4613540686354469, 'errorList': [], 'lossList': [0.05472370982170105, -0.6555614471435547, -0.32749003171920776, 0.5455326437950134], 'rewardMean': 0.6392927496907592, 'totalEpisodes': 243, 'stepsPerEpisode': 428, 'rewardPerEpisode': 306.7829222545434
'totalSteps': 53622, 'rewardStep': 0.4725975321402981, 'errorList': [], 'lossList': [0.13094112277030945, -0.6221280694007874, -0.15591081976890564, 0.5737038850784302], 'rewardMean': 0.5402008981386847, 'totalEpisodes': 247, 'stepsPerEpisode': 343, 'rewardPerEpisode': 259.7883384499043
'totalSteps': 54650, 'rewardStep': 0.4977506196292679, 'errorList': [], 'lossList': [0.23670387268066406, -0.6411108374595642, -0.5458734631538391, 0.6183391809463501], 'rewardMean': 0.4425012567999471, 'totalEpisodes': 253, 'stepsPerEpisode': 264, 'rewardPerEpisode': 192.5397503269172
'totalSteps': 55900, 'rewardStep': 0.5649072000402298, 'errorList': [], 'lossList': [0.4373757839202881, -0.6642483472824097, -0.4930660128593445, 0.11138045787811279], 'rewardMean': 0.40036928293679386, 'totalEpisodes': 254, 'stepsPerEpisode': 938, 'rewardPerEpisode': 555.8610809916456
'totalSteps': 57150, 'rewardStep': 0.609160582863324, 'errorList': [], 'lossList': [0.026531584560871124, -0.6677036285400391, -0.02902885153889656, 0.004994533956050873], 'rewardMean': 0.3718419652788638, 'totalEpisodes': 254, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 765.0409871301226
'totalSteps': 58400, 'rewardStep': 0.6675887610782227, 'errorList': [], 'lossList': [0.008732499903999269, -0.6425911784172058, 0.008545280434191227, 0.0003744389396160841], 'rewardMean': 0.4545534699329331, 'totalEpisodes': 254, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 780.3934747977754
'totalSteps': 59650, 'rewardStep': 0.5502031333353871, 'errorList': [], 'lossList': [0.02861357480287552, -0.6186570525169373, -0.05945127084851265, 0.06167539209127426], 'rewardMean': 0.525526411812719, 'totalEpisodes': 254, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 823.7957520601418
'totalSteps': 60900, 'rewardStep': 0.6315888055615495, 'errorList': [], 'lossList': [0.026870136382058263, -0.6083502769470215, -0.02934565208852291, 0.0049510314129292965], 'rewardMean': 0.5425498855053292, 'totalEpisodes': 254, 'stepsPerEpisode': 1250, 'rewardPerEpisode': 922.8321029522099
'totalSteps': 62011, 'rewardStep': 0.4834932252996066, 'errorList': [], 'lossList': [0.3810513839125633, -0.6253311038017273, -0.4699389934539795, 0.17777521908283234], 'rewardMean': 0.545853370487676, 'totalEpisodes': 257, 'stepsPerEpisode': 227, 'rewardPerEpisode': 156.92596813248218
'totalSteps': 63022, 'rewardStep': 0.43049700921005885, 'errorList': [], 'lossList': [0.24712607264518738, -0.5995655655860901, -0.4730454087257385, 0.4518386721611023], 'rewardMean': 0.5349179571527312, 'totalEpisodes': 262, 'stepsPerEpisode': 161, 'rewardPerEpisode': 116.18250882263463
'totalSteps': 64029, 'rewardStep': 0.41084338972954315, 'errorList': [], 'lossList': [0.1826760619878769, -0.5988128185272217, -0.13502497971057892, 0.6354020833969116], 'rewardMean': 0.5108208531316901, 'totalEpisodes': 270, 'stepsPerEpisode': 148, 'rewardPerEpisode': 103.33176622483262
'totalSteps': 65143, 'rewardStep': 0.3936952944396809, 'errorList': [], 'lossList': [0.35546910762786865, -0.616244912147522, -0.5964702367782593, 0.48200225830078125], 'rewardMean': 0.46188497762547154, 'totalEpisodes': 279, 'stepsPerEpisode': 118, 'rewardPerEpisode': 75.00537833759091
'totalSteps': 66189, 'rewardStep': 0.26740152765304326, 'errorList': [], 'lossList': [0.10057011246681213, -0.6339535713195801, -0.3576814532279968, 0.9165031313896179], 'rewardMean': 0.3971860892663866, 'totalEpisodes': 289, 'stepsPerEpisode': 92, 'rewardPerEpisode': 46.09358756529973
'totalSteps': 67225, 'rewardStep': 0.32913026511133303, 'errorList': [], 'lossList': [0.14644165337085724, -0.6506632566452026, -0.3888840675354004, 0.4848848283290863], 'rewardMean': 0.36631349722873185, 'totalEpisodes': 299, 'stepsPerEpisode': 101, 'rewardPerEpisode': 53.63721586067767
'totalSteps': 68233, 'rewardStep': 0.4246749342361248, 'errorList': [], 'lossList': [0.2170766182243824, -0.6479896306991577, -0.2742576003074646, 0.1143619641661644], 'rewardMean': 0.36514908223394504, 'totalEpisodes': 313, 'stepsPerEpisode': 133, 'rewardPerEpisode': 87.58508388061058
'totalSteps': 69274, 'rewardStep': 0.3768080408007105, 'errorList': [], 'lossList': [0.09029878675937653, -0.6510653495788574, -0.16527900099754333, 0.14996042847633362], 'rewardMean': 0.3583420124481785, 'totalEpisodes': 328, 'stepsPerEpisode': 130, 'rewardPerEpisode': 84.78479241445707
'totalSteps': 70276, 'rewardStep': 0.38525354768281656, 'errorList': [], 'lossList': [631.5035352706909, -0.6363816261291504, -8.460698127746582, 1279.928466796875], 'rewardMean': 0.35665366309680563, 'totalEpisodes': 344, 'stepsPerEpisode': 5, 'rewardPerEpisode': 3.536187229503379
'totalSteps': 71335, 'rewardStep': 0.018238409835948377, 'errorList': [], 'lossList': [0.048490673303604126, -0.6375820636749268, -0.22510269284248352, 0.5471867322921753], 'rewardMean': 0.3068210395333867, 'totalEpisodes': 367, 'stepsPerEpisode': 91, 'rewardPerEpisode': 56.109091127068055
'totalSteps': 72358, 'rewardStep': 0.4401629431087472, 'errorList': [], 'lossList': [0.03975394740700722, -0.6516377925872803, -0.048264287412166595, 0.017020680010318756], 'rewardMean': 0.32902757513286945, 'totalEpisodes': 444, 'stepsPerEpisode': 121, 'rewardPerEpisode': 81.5687944465396
'totalSteps': 73387, 'rewardStep': 0.38322249080094295, 'errorList': [], 'lossList': [0.004165512866165955, -0.6497296094894409, -0.004216844215989113, 0.00010266269964631647], 'rewardMean': 0.3207370864458331, 'totalEpisodes': 455, 'stepsPerEpisode': 101, 'rewardPerEpisode': 60.786043578501435
'totalSteps': 74389, 'rewardStep': 0.4867576668771688, 'errorList': [], 'lossList': [0.009373413631692529, -0.6492067575454712, 0.00822271965444088, 0.002301387954503298], 'rewardMean': 0.34272701166112485, 'totalEpisodes': 472, 'stepsPerEpisode': 105, 'rewardPerEpisode': 64.58937713321747
'totalSteps': 75467, 'rewardStep': 0.4638706265941741, 'errorList': [], 'lossList': [0.027531716681551188, -0.6429468989372253, -0.028181273490190506, 0.0012991136172786355], 'rewardMean': 0.3584504274433963, 'totalEpisodes': 483, 'stepsPerEpisode': 124, 'rewardPerEpisode': 81.59580111615475
'totalSteps': 76546, 'rewardStep': 0.483021243001025, 'errorList': [], 'lossList': [0.1568182371556759, -0.6419935822486877, -0.17934629321098328, 0.04505611211061478], 'rewardMean': 0.45140699407641166, 'totalEpisodes': 497, 'stepsPerEpisode': 117, 'rewardPerEpisode': 74.38144704957189
'totalSteps': 77652, 'rewardStep': 0.467704001519297, 'errorList': [], 'lossList': [0.05994907091371715, -0.6446162462234497, -0.0618804395198822, 0.003862737212330103], 'rewardMean': 0.45691520575852157, 'totalEpisodes': 509, 'stepsPerEpisode': 108, 'rewardPerEpisode': 68.2557901202986
'totalSteps': 78652, 'rewardStep': 0.4703775233940297, 'errorList': [], 'lossList': [0.011121540330350399, -0.6410157680511475, 0.010084832087159157, 0.0020734164863824844], 'rewardMean': 0.47434621227713886, 'totalEpisodes': 519, 'stepsPerEpisode': 103, 'rewardPerEpisode': 61.16463913881712
'totalSteps': 79743, 'rewardStep': 0.4692314505510091, 'errorList': [], 'lossList': [0.0644437363371253, -0.6459082961082458, -0.07007767260074615, 0.011267872527241707], 'rewardMean': 0.4708409690119069, 'totalEpisodes': 528, 'stepsPerEpisode': 118, 'rewardPerEpisode': 76.81329479374448
'totalSteps': 80833, 'rewardStep': 0.4707842057824496, 'errorList': [], 'lossList': [0.0076253003207966685, -0.6349286437034607, -0.008567667566239834, 0.0018847344908863306], 'rewardMean': 0.4722236848495621, 'totalEpisodes': 538, 'stepsPerEpisode': 103, 'rewardPerEpisode': 61.46694758290332
'totalSteps': 81912, 'rewardStep': 0.4912198505192463, 'errorList': [], 'lossList': [0.07162120752036572, -0.6306266188621521, -0.08290626853704453, 0.02257012203335762], 'rewardMean': 0.47386340635320634, 'totalEpisodes': 548, 'stepsPerEpisode': 130, 'rewardPerEpisode': 88.59649063810181
'totalSteps': 83027, 'rewardStep': 0.49489583001291304, 'errorList': [], 'lossList': [0.029430716298520565, -0.6188869476318359, -0.03851883485913277, 0.018176237121224403], 'rewardMean': 0.4793017720519296, 'totalEpisodes': 559, 'stepsPerEpisode': 124, 'rewardPerEpisode': 83.81906789466596
'totalSteps': 84122, 'rewardStep': 0.4601304753591048, 'errorList': [], 'lossList': [0.004343868378782645, -0.608786940574646, 0.004168820567429066, 0.0003500956227071583], 'rewardMean': 0.47725236244494457, 'totalEpisodes': 568, 'stepsPerEpisode': 124, 'rewardPerEpisode': 80.66830215031794
'totalSteps': 85133, 'rewardStep': 0.4397131095677118, 'errorList': [], 'lossList': [0.0591575987637043, -0.596700131893158, -0.08256909996271133, 0.04682300239801407], 'rewardMean': 0.47134869424828507, 'totalEpisodes': 576, 'stepsPerEpisode': 123, 'rewardPerEpisode': 81.66840634737062
'totalSteps': 86147, 'rewardStep': 0.4674577266983938, 'errorList': [], 'lossList': [0.013489843026036397, -0.5954445004463196, 0.01312555093318224, 0.0007285841857083142], 'rewardMean': 0.4706833984314739, 'totalEpisodes': 584, 'stepsPerEpisode': 145, 'rewardPerEpisode': 101.48593633728808
'totalSteps': 87259, 'rewardStep': 0.43777838938220015, 'errorList': [], 'lossList': [0.02208074275404215, -0.5860021114349365, -0.03637303039431572, 0.028584575280547142], 'rewardMean': 0.4599951062040647, 'totalEpisodes': 593, 'stepsPerEpisode': 121, 'rewardPerEpisode': 80.71529903692571
'totalSteps': 88268, 'rewardStep': 0.4318530914865383, 'errorList': [], 'lossList': [0.14432895928621292, -0.5829806923866272, -0.16276082396507263, 0.03686372935771942], 'rewardMean': 0.44738655849878983, 'totalEpisodes': 600, 'stepsPerEpisode': 117, 'rewardPerEpisode': 75.22001830884463
'totalSteps': 89392, 'rewardStep': 0.4150262171398318, 'errorList': [], 'lossList': [0.26278141885995865, -0.5774801969528198, -0.3014795184135437, 0.0773961991071701], 'rewardMean': 0.43836570685493514, 'totalEpisodes': 609, 'stepsPerEpisode': 125, 'rewardPerEpisode': 78.48661143180685
'totalSteps': 90427, 'rewardStep': 0.47811794489628523, 'errorList': [], 'lossList': [0.0008704655774636194, -0.5692760944366455, 0.0007681565475650132, 0.00020461805979721248], 'rewardMean': 0.4460466739206499, 'totalEpisodes': 616, 'stepsPerEpisode': 198, 'rewardPerEpisode': 146.47659387298225
'totalSteps': 91474, 'rewardStep': 0.4550535372158455, 'errorList': [], 'lossList': [0.06817142758518457, -0.5681805610656738, -0.07366769015789032, 0.010992525145411491], 'rewardMean': 0.44356583602414024, 'totalEpisodes': 623, 'stepsPerEpisode': 154, 'rewardPerEpisode': 107.74197815400086
'totalSteps': 92571, 'rewardStep': 0.4082862292341173, 'errorList': [], 'lossList': [0.05541151273064315, -0.5616356730461121, -0.05718647688627243, 0.0035499283112585545], 'rewardMean': 0.4376674039945236, 'totalEpisodes': 630, 'stepsPerEpisode': 151, 'rewardPerEpisode': 102.42671277553359
'totalSteps': 93680, 'rewardStep': 0.4922940191322166, 'errorList': [], 'lossList': [0.0014715292418259196, -0.5842636823654175, 0.0014290085528045893, 8.504137804266065e-05], 'rewardMean': 0.44975558952365935, 'totalEpisodes': 639, 'stepsPerEpisode': 155, 'rewardPerEpisode': 106.23045281891466
'totalSteps': 94680, 'rewardStep': 0.46634246567138593, 'errorList': [], 'lossList': [0.006608799856621772, -0.566706657409668, -0.007581897079944611, 0.001946194446645677], 'rewardMean': 0.4600188392299701, 'totalEpisodes': 648, 'stepsPerEpisode': 197, 'rewardPerEpisode': 138.95071352138
'totalSteps': 95789, 'rewardStep': 0.4134154662927749, 'errorList': [], 'lossList': [0.0026665236800909042, -0.5567007660865784, -0.008593541570007801, 0.011854035779833794], 'rewardMean': 0.447078343509268, 'totalEpisodes': 655, 'stepsPerEpisode': 216, 'rewardPerEpisode': 152.28588707896927
'totalSteps': 96894, 'rewardStep': 0.47292877064549405, 'errorList': [], 'lossList': [0.010059500113129616, -0.541510820388794, -0.01062130369246006, 0.0011236071586608887], 'rewardMean': 0.45065339019519773, 'totalEpisodes': 661, 'stepsPerEpisode': 219, 'rewardPerEpisode': 162.7407296127562
'totalSteps': 97966, 'rewardStep': 0.47986094898517295, 'errorList': [], 'lossList': [0.024452328449115157, -0.5210473537445068, -0.025816122069954872, 0.00272758724167943], 'rewardMean': 0.46496833414540883, 'totalEpisodes': 665, 'stepsPerEpisode': 287, 'rewardPerEpisode': 213.79368982293747
